Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,PSxG,PSxG/SoT,PSxG+/-,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
1,Sheffield Utd,2021-05-23,Burnley,eng Premier League,W 1-0,1,0,+1,43,1,0,0,0,268,400,67.0,8,21,6,2,23,5134,2278,124,139,89.2,102,139,73.4,37,102,36.3,19,13,6,6,7,9,17,52.9,8,10,4,6,5,24,30,0,0.5,0.5,-0.6,-0.6,0.3,0.5,+0.5,+0.5,+0.7,0.04,12,0.08,0.33,3,25.0,17.4,0,0.1,0.04,+0.1,527,86,214,175,143,21,527,263,1620,838,20,14,4,15,10,264,23,Match Report
2,Sheffield Utd,2021-05-19,Newcastle Utd,eng Premier League,L 0-1,0,1,-1,49,0,0,0,0,419,511,82.0,10,24,7,4,24,6594,2104,230,250,92.0,147,167,88.0,26,64,40.6,17,10,9,7,1,11,35,31.4,24,12,2,10,4,21,16,0,0.9,0.9,-0.7,-0.7,0.8,0.6,-0.9,-0.9,-0.8,0.09,11,0.00,0.00,1,9.1,18.3,1,1.0,0.19,0.0,599,51,117,255,205,13,599,353,2066,943,16,18,1,11,4,416,24,Match Report
3,Sheffield Utd,2021-05-16,Everton,eng Premier League,W 1-0,1,0,+1,38,1,0,0,0,320,422,75.8,7,14,3,0,24,5238,1896,173,189,91.5,98,121,81.0,33,80,41.3,14,7,4,7,3,7,14,50.0,7,13,5,8,8,22,27,0,1.2,1.2,-0.2,-0.2,1.0,1.2,-0.2,-0.2,0.0,0.12,10,0.10,0.33,3,30.0,18.5,0,1.2,0.26,+1.2,539,73,183,225,136,15,539,258,1475,750,14,7,3,13,11,318,24,Match Report
4,Sheffield Utd,2021-05-08,Crystal Palace,eng Premier League,L 0-2,0,2,-2,50,0,0,0,0,367,461,79.6,5,26,6,4,35,6739,2505,163,182,89.6,145,168,86.3,44,79,55.7,22,13,6,16,0,11,28,39.3,17,13,6,7,9,31,19,2,0.7,0.7,-1.3,-1.3,0.5,0.4,-0.7,-0.7,-0.5,0.10,7,0.00,,0,0.0,13.4,1,1.2,0.15,-0.8,582,66,209,255,114,16,582,308,1568,862,11,7,5,20,12,367,35,Match Report
5,Sheffield Utd,2021-05-02,Tottenham,eng Premier League,L 0-4,0,4,-4,34,0,0,0,0,299,393,76.1,7,15,8,4,23,5080,1924,151,171,88.3,106,120,88.3,29,66,43.9,13,7,10,1,2,9,24,37.5,15,8,4,4,8,21,14,0,0.5,0.5,-1.7,-1.7,0.4,0.5,-0.5,-0.5,-0.4,0.06,8,0.00,0.00,1,12.5,18.2,0,2.4,0.24,-1.6,478,68,212,161,110,20,478,309,1540,776,19,9,5,15,7,297,23,Match Report
6,Sheffield Utd,2021-04-24,Brighton,eng Premier League,W 1-0,1,0,+1,32,1,0,0,0,214,323,66.3,5,16,5,1,21,3470,1640,108,133,81.2,71,101,70.3,18,56,32.1,24,16,10,13,1,10,31,32.3,21,12,5,7,6,30,28,0,0.7,0.7,-1.3,-1.3,0.3,0.3,+0.3,+0.3,-0.3,0.11,7,0.14,0.33,3,42.9,17.8,0,0.6,0.15,+0.6,428,69,159,174,99,11,428,148,898,434,8,6,1,10,7,213,21,Match Report
7,Sheffield Utd,2021-04-17,Wolves,eng Premier League,L 0-1,0,1,-1,52,0,0,0,0,476,567,84.0,5,36,8,3,53,8423,2549,224,249,90.0,192,219,87.7,54,82,65.9,19,11,8,7,4,10,18,55.6,8,6,3,3,6,25,10,0,0.5,0.5,-0.6,-0.6,0.4,0.4,-0.5,-0.5,-0.4,0.06,8,0.00,0.00,2,25.0,20.9,0,1.0,0.25,0.0,652,41,131,255,200,18,652,460,2423,1316,28,18,3,17,11,469,51,Match Report
8,Sheffield Utd,2021-04-11,Arsenal,eng Premier League,L 0-3,0,3,-3,45,0,0,0,0,417,500,83.4,5,25,6,1,30,6821,2174,216,233,92.7,150,170,88.2,38,72,52.8,16,7,9,6,1,7,15,46.7,8,10,6,4,5,21,20,1,0.3,0.3,-1.4,-1.4,0.3,0.3,-0.3,-0.3,-0.3,0.05,7,0.00,0.00,2,28.6,20.0,0,2.4,0.50,-0.6,587,78,228,255,92,11,587,406,1874,817,4,4,3,11,10,414,30,Match Report
9,Sheffield Utd,2021-04-03,Leeds United,eng Premier League,L 1-2,1,2,-1,46,1,0,0,0,334,458,72.9,5,15,5,0,22,5209,2463,176,208,84.6,101,124,81.5,32,73,43.8,17,9,9,5,3,7,16,43.8,9,15,6,9,11,28,23,2,1.1,1.1,-1.3,-1.3,0.3,0.3,-0.1,-0.1,-0.3,0.12,9,0.11,1.00,1,11.1,21.8,0,1.9,0.24,+0.9,571,81,247,199,131,8,571,315,1395,608,5,8,1,18,7,329,22,Match Report
10,Sheffield Utd,2021-03-14,Leicester City,eng Premier League,L 0-5,0,5,-5,29,0,0,0,0,229,318,72.0,1,11,4,2,19,4055,1372,111,130,85.4,86,98,87.8,27,65,41.5,14,7,5,7,2,6,19,31.6,13,14,6,8,18,32,21,1,0.1,0.1,-3.9,-3.9,0.1,0.1,-0.1,-0.1,-0.1,0.10,1,0.00,,0,0.0,10.2,0,3.3,0.37,-0.7,417,55,181,166,77,3,417,190,1311,681,10,7,0,12,12,225,18,Match Report
