Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,PSxG,PSxG/SoT,PSxG+/-,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
1,Chelsea,2021-05-23,Aston Villa,eng Premier League,L 1-2,1,2,-1,71,1,0,0,0,566,671,84.4,19,51,21,5,79,9397,3042,258,280,92.1,260,290,89.7,33,64,51.6,18,8,6,11,1,8,16,50.0,8,12,0,12,9,27,7,1,3.3,3.3,+2.2,+3.0,2.5,2.1,-2.3,-2.3,-1.5,0.14,23,0.04,0.14,7,30.4,15.9,0,1.9,0.32,-0.1,769,45,148,255,255,48,769,406,2323,1274,25,23,5,19,8,562,79,Match Report
2,Chelsea,2021-05-18,Leicester City,eng Premier League,W 2-1,2,1,+1,58,1,1,1,0,498,597,83.4,12,37,7,0,50,8068,2915,238,268,88.8,215,241,89.2,30,60,50.0,19,13,5,12,2,9,15,60.0,6,11,1,10,12,31,19,0,3.1,2.4,+2.3,+1.5,1.5,1.3,-1.1,-1.4,-1.5,0.15,16,0.06,0.20,5,31.3,13.8,0,0.8,0.25,-0.2,715,53,237,255,160,29,714,447,2060,1022,22,13,8,9,12,496,50,Match Report
3,Chelsea,2021-05-12,Arsenal,eng Premier League,L 0-1,0,1,-1,67,0,0,0,0,722,828,87.2,16,53,17,5,58,10498,2855,415,448,92.6,246,273,90.1,36,62,58.1,4,4,1,2,1,2,6,33.3,4,11,2,9,6,10,5,1,1.8,1.8,+1.1,+1.1,0.9,1.4,-1.8,-1.8,-0.9,0.09,19,0.00,0.00,4,21.1,15.0,0,1.1,0.54,+0.1,909,60,204,255,255,49,909,608,2990,1614,23,21,8,15,4,718,58,Match Report
4,Chelsea,2021-05-08,Manchester City,eng Premier League,W 2-1,2,1,+1,52,2,0,0,0,545,619,88.0,9,27,5,0,31,9048,2805,269,295,91.2,232,249,93.2,36,53,67.9,15,9,8,6,1,7,16,43.8,9,9,4,5,3,18,14,1,0.7,0.7,-1.1,-0.4,0.5,0.6,+1.3,+1.3,+1.5,0.05,12,0.17,0.40,5,41.7,22.3,1,1.9,0.26,+0.9,702,83,255,255,134,17,702,346,1965,1112,22,16,7,10,7,543,31,Match Report
5,Chelsea,2021-05-01,Fulham,eng Premier League,W 2-0,2,0,+2,49,2,0,0,0,454,542,83.8,7,30,7,0,36,7997,2556,206,227,90.7,201,222,90.5,43,63,68.3,24,11,9,11,4,8,19,42.1,11,16,3,13,4,28,25,0,1.7,1.7,+1.4,+1.4,1.6,0.9,+0.3,+0.3,+0.4,0.20,9,0.22,0.40,5,55.6,14.4,1,0.1,0.05,+0.1,676,81,241,255,157,26,676,320,1981,1036,17,19,7,15,7,453,36,Match Report
6,Chelsea,2021-04-24,West Ham,eng Premier League,W 1-0,1,0,+1,55,1,0,0,0,497,603,82.4,14,41,8,2,42,8278,2825,245,276,88.8,221,250,88.4,27,58,46.6,22,14,10,8,4,9,16,56.3,7,16,3,13,9,31,25,0,2.5,2.5,+2.1,+2.1,1.9,1.2,-1.5,-1.5,-0.9,0.15,17,0.06,0.17,6,35.3,18.8,1,0.1,0.07,+0.1,738,53,237,255,184,30,738,455,2009,1022,21,16,10,18,11,496,42,Match Report
7,Chelsea,2021-04-20,Brighton,eng Premier League,D 0-0,0,0,0,64,0,0,0,0,687,785,87.5,6,28,5,1,37,10882,3079,308,335,91.9,315,336,93.8,32,55,58.2,8,2,1,7,0,4,10,40.0,6,10,5,5,10,18,11,1,0.7,0.7,+0.2,+0.2,0.4,0.4,-0.7,-0.7,-0.4,0.10,7,0.00,0.00,4,57.1,16.9,0,0.3,0.13,+0.3,881,86,255,255,176,18,881,563,2928,1660,29,17,6,19,13,685,37,Match Report
8,Chelsea,2021-04-10,Crystal Palace,eng Premier League,W 4-1,4,1,+3,64,4,0,0,0,725,827,87.7,22,46,15,4,58,10517,3104,408,436,93.6,210,241,87.1,53,73,72.6,20,14,5,10,5,9,17,52.9,8,16,0,16,9,29,12,0,3.1,3.1,+2.7,+2.7,2.4,1.5,+0.9,+0.9,+0.6,0.14,23,0.17,0.44,9,39.1,13.6,0,0.8,0.79,-0.2,931,36,197,255,255,35,931,621,2759,1456,29,19,7,9,9,722,58,Match Report
9,Chelsea,2021-04-03,West Brom,eng Premier League,L 2-5,2,5,-3,65,2,0,0,0,525,627,83.7,14,26,15,0,53,8444,2809,283,318,89.0,198,223,88.8,38,68,55.9,17,7,6,6,5,6,16,37.5,10,13,3,10,10,27,11,1,2.1,2.1,+0.5,+0.5,1.4,1.5,-0.1,-0.1,-0.4,0.12,18,0.11,0.29,7,38.9,16.1,2,1.7,0.25,-3.3,723,72,216,255,205,31,723,395,2366,1461,25,19,6,15,12,523,52,Match Report
10,Chelsea,2021-03-13,Leeds United,eng Premier League,D 0-0,0,0,0,62,0,0,0,0,520,630,82.5,14,36,12,2,51,7967,3094,281,312,90.1,164,187,87.7,45,77,58.4,17,12,4,12,1,7,18,38.9,11,12,3,9,14,31,24,0,1.0,1.0,+0.6,+0.6,0.7,1.1,-1.0,-1.0,-0.7,0.06,15,0.00,0.00,8,53.3,17.6,0,0.8,0.19,+0.8,754,76,219,255,219,25,754,523,2886,1313,24,25,6,20,4,519,50,Match Report
