Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,PSxG,PSxG/SoT,PSxG+/-,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
1,Wolves,2021-05-23,Manchester Utd,eng Premier League,L 1-2,1,2,-1,57,1,0,0,0,534,626,85.3,10,49,8,4,51,9221,2995,240,259,92.7,252,283,89.0,36,63,57.1,19,11,5,14,0,15,22,68.2,7,7,0,7,10,29,7,0,0.9,0.9,-1.2,-0.4,0.6,0.7,+0.1,+0.1,+0.4,0.06,14,0.07,0.25,4,28.6,18.0,0,2.1,0.27,+0.1,723,40,188,255,214,26,723,469,2172,984,15,19,5,14,3,529,51,Match Report
2,Wolves,2021-05-19,Everton,eng Premier League,L 0-1,0,1,-1,59,0,0,0,0,487,599,81.3,4,35,4,2,41,8732,2799,204,229,89.1,226,250,90.4,48,87,55.2,12,8,7,3,2,7,20,35.0,13,12,5,7,11,23,12,0,0.3,0.3,-0.4,-0.4,0.2,0.5,-0.3,-0.3,-0.2,0.04,9,0.00,0.00,3,33.3,21.5,0,0.9,0.22,-0.1,699,48,182,255,172,17,699,404,2268,1300,25,17,6,22,9,484,40,Match Report
3,Wolves,2021-05-16,Tottenham,eng Premier League,L 0-2,0,2,-2,38,0,0,0,0,314,390,80.5,15,25,6,2,20,5513,2168,147,166,88.6,124,145,85.5,34,55,61.8,20,13,10,7,3,12,23,52.2,11,13,4,9,13,33,24,1,0.9,0.9,-2.3,-2.3,0.9,0.9,-0.9,-0.9,-0.9,0.06,15,0.00,0.00,3,20.0,17.6,0,3.1,0.30,+1.1,509,66,185,240,87,21,509,239,1721,830,20,7,6,14,8,311,19,Match Report
4,Wolves,2021-05-09,Brighton,eng Premier League,W 2-1,2,1,+1,61,2,0,0,0,532,622,85.5,9,51,9,1,64,8998,2843,265,289,91.7,199,220,90.5,51,79,64.6,14,8,10,3,1,6,16,37.5,10,12,1,11,9,23,12,0,1.1,1.1,+0.8,+0.8,0.7,1.2,+0.9,+0.9,+0.3,0.07,16,0.13,0.33,6,37.5,20.5,1,1.0,0.33,0.0,717,48,156,255,247,32,717,534,2700,1331,25,20,11,13,7,528,64,Match Report
5,Wolves,2021-05-03,West Brom,eng Premier League,D 1-1,1,1,0,57,1,0,0,0,388,511,75.9,14,28,12,1,38,6617,2360,188,210,89.5,149,188,79.3,38,79,48.1,20,13,6,13,1,7,13,53.8,6,7,2,5,7,27,17,0,1.0,1.0,-0.2,-0.2,0.6,0.7,0.0,0.0,-0.6,0.05,20,0.05,0.10,10,50.0,19.0,0,1.4,0.48,+0.4,624,58,156,255,152,25,624,330,2061,1152,25,28,2,20,13,387,38,Match Report
6,Wolves,2021-04-25,Burnley,eng Premier League,L 0-4,0,4,-4,58,0,0,0,0,398,527,75.5,8,24,1,0,31,6974,2235,200,225,88.9,142,169,84.0,47,95,49.5,16,11,7,8,1,8,20,40.0,12,8,1,7,13,29,17,3,0.4,0.4,-1.6,-1.6,0.3,0.2,-0.4,-0.4,-0.3,0.04,12,0.00,0.00,2,16.7,24.8,1,2.8,0.41,-1.2,627,59,231,255,113,11,627,327,1914,1027,27,16,5,13,7,392,31,Match Report
7,Wolves,2021-04-17,Sheffield Utd,eng Premier League,W 1-0,1,0,+1,48,1,0,0,0,443,527,84.1,9,19,5,0,30,7823,2818,212,235,90.2,181,205,88.3,44,72,61.1,15,9,11,4,0,4,12,33.3,8,8,4,4,10,25,24,0,1.1,1.1,+0.6,+0.6,1.0,0.5,-0.1,-0.1,0.0,0.11,10,0.10,0.25,4,40.0,13.6,0,0.4,0.19,+0.4,629,57,250,255,113,20,629,398,1935,1028,23,14,5,10,9,439,30,Match Report
8,Wolves,2021-04-09,Fulham,eng Premier League,W 1-0,1,0,+1,50,1,0,0,0,410,504,81.3,6,32,5,3,27,8224,2780,130,153,85.0,230,255,90.2,47,84,56.0,19,8,13,5,1,7,12,58.3,5,8,3,5,13,32,24,0,0.5,0.5,-0.4,-0.4,0.4,0.5,+0.5,+0.5,+0.6,0.07,7,0.14,0.33,3,42.9,14.9,1,0.5,0.16,+0.5,623,88,255,255,103,9,623,371,1590,744,6,11,0,22,11,407,27,Match Report
9,Wolves,2021-04-05,West Ham,eng Premier League,L 2-3,2,3,-1,65,2,0,0,0,580,681,85.2,16,53,7,4,47,10629,3210,245,264,92.8,256,296,86.5,68,96,70.8,20,9,16,3,1,12,21,57.1,9,8,0,8,9,29,18,1,2.1,2.1,+0.9,+0.9,1.7,1.2,-0.1,-0.1,+0.3,0.12,20,0.10,0.40,5,25.0,15.6,0,2.0,0.34,-1.0,785,42,212,255,157,28,785,459,2590,1465,24,18,3,15,7,579,47,Match Report
10,Wolves,2021-03-15,Liverpool,eng Premier League,L 0-1,0,1,-1,53,0,0,0,0,428,562,76.2,6,36,8,4,35,7806,2876,205,237,86.5,144,187,77.0,66,102,64.7,18,11,6,12,0,10,20,50.0,10,14,3,11,21,39,14,1,1.1,1.1,+0.2,+0.2,0.3,0.4,-1.1,-1.1,-0.3,0.11,10,0.00,0.00,5,50.0,15.1,1,1.0,0.25,0.0,674,60,219,255,134,22,674,294,1533,757,17,12,5,22,10,422,34,Match Report
