Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,PSxG,PSxG/SoT,PSxG+/-,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
1,Leicester City,2021-05-23,Tottenham,eng Premier League,L 2-4,2,4,-2,47,0,2,2,0,368,489,75.3,7,23,2,0,30,5719,2130,181,214,84.6,128,155,82.6,31,69,44.9,28,17,15,10,3,13,28,46.4,15,14,5,9,17,45,19,0,1.9,0.3,+0.4,-1.2,0.3,0.5,+0.1,-0.3,-0.3,0.04,8,0.00,0.00,4,50.0,22.6,0,1.1,0.28,-1.9,614,60,230,254,131,13,612,322,1638,686,15,16,4,15,13,363,30,Match Report
2,Leicester City,2021-05-18,Chelsea,eng Premier League,L 1-2,1,2,-1,42,1,0,0,0,320,428,74.8,5,24,8,2,30,5529,1850,141,164,86.0,131,159,82.4,36,77,46.8,23,15,9,10,4,11,21,52.4,10,12,6,6,7,30,15,0,0.8,0.8,-2.3,-1.5,0.6,0.4,+0.2,+0.2,+0.4,0.11,7,0.14,0.33,3,42.9,19.0,0,2.7,0.28,+0.7,536,66,199,232,113,11,536,250,1520,770,13,5,0,10,10,318,30,Match Report
3,Leicester City,2021-05-11,Manchester Utd,eng Premier League,W 2-1,2,1,+1,47,2,0,0,0,428,529,80.9,9,32,7,3,37,7341,1910,194,217,89.4,191,223,85.7,34,66,51.5,17,8,6,9,2,8,24,33.3,16,10,0,10,13,30,9,0,0.9,0.9,+0.7,+0.7,0.4,0.9,+1.1,+1.1,+1.6,0.08,12,0.17,0.67,3,25.0,20.3,1,0.6,0.56,-0.4,622,35,141,255,162,16,622,376,1867,909,12,13,1,15,4,423,37,Match Report
4,Leicester City,2021-05-07,Newcastle Utd,eng Premier League,L 2-4,2,4,-2,68,2,0,0,0,550,652,84.4,22,75,11,5,43,9899,3001,244,268,91.0,209,237,88.2,78,106,73.6,13,9,7,2,4,5,18,27.8,13,11,4,7,12,25,13,2,2.2,2.2,-0.5,-0.5,2.0,1.5,-0.2,-0.2,0.0,0.09,25,0.08,0.22,9,36.0,16.2,1,3.1,0.52,-0.9,756,39,130,255,211,32,756,442,2397,1262,22,14,4,18,7,549,43,Match Report
5,Leicester City,2021-04-30,Southampton,eng Premier League,D 1-1,1,1,0,70,1,0,0,0,568,695,81.7,18,60,13,7,73,8969,2696,255,292,87.3,250,282,88.7,33,64,51.6,19,10,3,10,6,8,16,50.0,8,9,1,8,3,22,5,0,1.9,1.9,+1.0,+1.8,1.7,1.8,-0.9,-0.9,-0.7,0.08,23,0.04,0.11,9,39.1,18.6,1,1.2,0.08,+0.2,797,23,108,255,255,32,797,459,2299,1244,22,14,6,13,8,566,72,Match Report
6,Leicester City,2021-04-26,Crystal Palace,eng Premier League,W 2-1,2,1,+1,66,2,0,0,0,521,637,81.8,11,52,15,2,50,8066,2376,264,292,90.4,179,207,86.5,42,72,58.3,19,12,4,12,3,10,14,71.4,4,11,1,10,11,30,12,0,1.5,1.5,+0.8,+0.8,1.4,1.2,+0.5,+0.5,+0.6,0.12,13,0.15,0.40,5,38.5,17.0,1,0.9,0.43,-0.1,746,36,150,255,195,27,746,419,2351,1383,19,17,7,21,5,518,50,Match Report
7,Leicester City,2021-04-22,West Brom,eng Premier League,W 3-0,3,0,+3,72,3,0,0,0,631,744,84.8,15,46,5,0,37,9936,3252,328,360,91.1,239,271,88.2,43,73,58.9,19,15,7,10,2,10,13,76.9,3,5,0,5,12,31,8,0,2.1,2.1,+1.5,+1.5,1.7,0.9,+0.9,+0.9,+0.3,0.12,17,0.18,0.43,7,41.2,20.5,1,0.1,0.05,+0.1,832,42,169,255,174,22,832,415,2381,1181,23,15,5,14,7,623,37,Match Report
8,Leicester City,2021-04-11,West Ham,eng Premier League,L 2-3,2,3,-1,63,2,0,0,0,557,686,81.2,11,48,14,3,65,9615,3277,248,284,87.3,251,284,88.4,46,86,53.5,13,8,2,8,3,6,18,33.3,12,6,0,6,12,25,8,1,0.9,0.9,+0.1,+0.1,0.5,1.1,+1.1,+1.1,+0.5,0.06,15,0.13,0.50,4,26.7,16.2,0,1.0,0.25,-2.0,783,55,244,255,216,45,783,417,2295,1151,27,9,6,18,4,554,64,Match Report
9,Leicester City,2021-04-03,Manchester City,eng Premier League,L 0-2,0,2,-2,44,0,0,0,0,393,481,81.7,5,16,2,1,17,6844,2368,173,199,86.9,178,201,88.6,39,66,59.1,19,13,12,6,1,7,18,38.9,11,12,1,11,10,29,12,1,0.3,0.3,-1.2,-1.2,0.3,0.2,-0.3,-0.3,-0.3,0.06,5,0.00,0.00,2,40.0,19.3,0,1.1,0.28,-0.9,581,98,255,187,67,6,581,295,1707,768,11,6,1,15,5,392,17,Match Report
10,Leicester City,2021-03-14,Sheffield Utd,eng Premier League,W 5-0,5,0,+5,71,4,0,0,0,695,792,87.8,16,41,8,1,48,12690,3729,272,297,91.6,369,396,93.2,51,84,60.7,19,12,7,7,5,7,15,46.7,8,14,0,14,10,29,11,0,4.0,4.0,+3.9,+3.9,3.1,2.5,0.0,0.0,+0.9,0.21,19,0.21,0.44,9,47.4,16.3,0,0.0,,0.0,884,43,249,255,165,25,884,510,2176,1161,22,12,3,13,8,693,48,Match Report
