Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,PSxG,PSxG/SoT,PSxG+/-,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
1,Manchester City,2021-05-23,Everton,eng Premier League,W 5-0,5,0,+5,67,5,0,0,0,688,759,90.6,19,42,8,1,46,11824,3998,293,301,97.3,334,365,91.5,49,68,72.1,10,5,7,2,1,7,18,38.9,11,6,3,3,9,19,11,0,2.5,2.5,+1.5,+2.3,2.5,1.2,+2.5,+2.5,+2.5,0.12,21,0.24,0.45,11,52.4,15.6,0,1.1,0.03,+1.1,859,67,247,255,156,37,859,578,2733,1470,25,19,8,12,9,682,45,Match Report
2,Manchester City,2021-05-18,Brighton,eng Premier League,L 2-3,2,3,-1,37,2,0,0,0,315,382,82.5,5,15,2,0,15,4888,1678,157,170,92.4,117,133,88.0,22,48,45.8,15,6,7,8,0,5,17,29.4,12,13,9,4,7,22,25,1,0.9,0.9,-0.2,-0.2,0.7,0.7,+1.1,+1.1,+0.3,0.12,8,0.25,0.50,4,50.0,14.2,1,1.4,0.24,-1.6,490,82,218,210,71,13,490,256,1666,744,14,14,4,15,13,312,15,Match Report
3,Manchester City,2021-05-14,Newcastle Utd,eng Premier League,W 4-3,4,3,+1,82,4,0,0,0,893,967,92.3,11,74,9,0,51,12727,3065,533,551,96.7,284,305,93.1,38,52,73.1,21,9,0,16,5,8,15,53.3,7,7,3,4,4,25,13,0,1.5,1.5,-0.8,+0.9,0.9,1.2,+2.5,+2.5,+2.1,0.10,15,0.27,0.67,6,40.0,20.0,1,2.4,0.09,-0.6,1063,39,88,255,255,34,1063,737,3518,1845,31,35,7,14,7,890,50,Match Report
4,Manchester City,2021-05-08,Chelsea,eng Premier League,L 1-2,1,2,-1,48,1,0,1,1,514,577,89.1,12,30,6,1,30,8907,2758,233,246,94.7,232,247,93.9,42,63,66.7,18,10,9,7,2,11,21,52.4,10,10,3,7,9,27,14,1,1.8,1.0,+1.1,+0.4,0.9,1.3,-0.8,0.0,+0.1,0.07,15,0.07,0.33,3,20.0,20.0,0,1.1,0.22,-0.9,676,58,199,255,125,25,675,426,2218,1176,20,9,6,14,8,504,29,Match Report
5,Manchester City,2021-05-01,Crystal Palace,eng Premier League,W 2-0,2,0,+2,68,2,0,0,0,633,735,86.1,13,58,16,3,60,10692,3351,293,320,91.6,232,253,91.7,67,92,72.8,20,11,10,8,2,13,26,50.0,13,8,1,7,12,32,11,0,1.7,1.7,+0.8,+0.8,1.2,0.6,+0.3,+0.3,-0.2,0.09,20,0.10,0.67,3,15.0,14.6,1,1.1,0.27,+1.1,847,47,195,255,227,35,847,628,2985,1684,24,14,6,16,12,630,60,Match Report
6,Manchester City,2021-04-21,Aston Villa,eng Premier League,W 2-1,2,1,+1,72,2,0,0,0,763,847,90.1,11,51,18,1,72,11441,3020,374,390,95.9,266,293,90.8,48,69,69.6,5,2,3,1,1,2,9,22.2,7,6,2,4,4,9,8,2,1.2,1.2,+0.5,+0.5,1.0,1.4,+0.8,+0.8,+1.0,0.09,13,0.15,0.67,3,23.1,19.3,2,0.6,0.21,-0.4,914,53,191,255,255,38,914,585,3009,1578,34,27,14,20,7,758,70,Match Report
7,Manchester City,2021-04-10,Leeds United,eng Premier League,L 1-2,1,2,-1,71,1,0,0,0,590,687,85.9,23,52,17,2,68,8859,2653,328,355,92.4,218,253,86.2,27,47,57.4,8,6,3,4,1,7,15,46.7,8,5,0,5,6,14,7,0,2.1,2.1,+2.0,+2.0,1.6,1.7,-1.1,-1.1,-0.6,0.07,29,0.03,0.14,7,24.1,18.9,1,0.2,0.10,-1.8,780,28,103,255,255,45,780,592,3714,2132,43,41,11,14,12,582,68,Match Report
8,Manchester City,2021-04-03,Leicester City,eng Premier League,W 2-0,2,0,+2,56,2,0,0,0,528,614,86.0,9,46,14,3,46,9265,2500,238,260,91.5,241,268,89.9,40,57,70.2,14,7,5,4,5,9,28,32.1,19,8,1,7,13,27,7,0,1.4,1.4,+1.2,+1.2,1.3,1.2,+0.6,+0.6,-0.3,0.13,11,0.18,0.50,4,36.4,14.5,1,0.3,0.15,+0.3,698,26,86,255,182,24,698,471,2489,1416,28,22,2,14,12,524,46,Match Report
9,Manchester City,2021-03-13,Fulham,eng Premier League,W 3-0,3,0,+3,54,2,1,1,0,475,567,83.8,4,21,6,0,32,8100,2252,229,248,92.3,186,217,85.7,47,72,65.3,20,10,8,7,5,12,24,50.0,12,13,3,10,6,26,15,0,2.2,1.4,+2.0,+1.2,0.9,0.7,+0.8,+0.6,+0.1,0.20,7,0.29,0.33,6,85.7,15.3,0,0.0,,0.0,673,66,206,255,123,20,672,417,2512,1500,18,16,4,15,16,466,32,Match Report
10,Manchester City,2021-03-10,Southampton,eng Premier League,W 5-2,5,2,+3,58,5,0,0,0,638,708,90.1,13,51,10,1,48,11455,3161,266,288,92.4,308,322,95.7,52,72,72.2,8,5,2,4,2,2,8,25.0,6,10,2,8,8,16,10,0,2.6,2.6,+1.0,+1.7,1.2,0.9,+2.4,+2.4,+0.8,0.16,17,0.29,0.50,10,58.8,16.0,0,1.9,0.28,-0.1,811,67,236,255,178,32,811,447,2103,971,17,8,8,21,10,635,48,Match Report
11,Manchester City,2021-03-07,Manchester Utd,eng Premier League,L 0-2,0,2,-2,66,0,0,0,0,671,761,88.2,21,55,14,3,67,10301,2739,346,379,91.3,266,292,91.1,32,44,72.7,17,8,6,8,3,8,19,42.1,11,18,2,16,14,31,7,1,1.3,1.3,-0.5,+0.3,1.2,1.2,-1.3,-1.3,-1.2,0.06,23,0.00,0.00,6,26.1,18.7,1,2.3,0.21,+0.3,870,44,146,255,255,37,870,607,3429,1834,38,23,13,19,9,668,67,Match Report
12,Manchester City,2021-03-02,Wolves,eng Premier League,W 4-1,4,1,+3,72,3,0,0,0,754,842,89.5,13,65,19,0,91,13583,3609,304,330,92.1,374,400,93.5,69,93,74.2,14,9,4,5,5,6,18,33.3,12,5,3,2,7,21,3,0,3.3,3.3,+3.0,+3.0,1.2,1.7,-0.3,-0.3,-1.2,0.15,22,0.14,0.30,10,45.5,14.6,0,0.4,0.43,-0.6,919,40,147,255,255,53,919,638,3377,2036,34,22,11,4,9,748,91,Match Report
