Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,PSxG,PSxG/SoT,PSxG+/-,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
1,Burnley,2021-05-23,Sheffield Utd,eng Premier League,L 0-1,0,1,-1,57,0,0,0,0,374,533,70.2,8,35,10,0,34,7125,2736,173,203,85.2,138,176,78.4,55,119,46.2,16,12,7,6,3,6,15,40.0,9,7,2,5,8,24,18,1,1.1,1.1,+0.6,+0.6,1.0,1.2,-1.1,-1.1,-1.0,0.11,10,0.00,0.00,3,30.0,13.4,0,0.5,0.16,-0.5,624,57,172,255,172,28,624,312,1659,736,11,10,1,15,10,372,34,Match Report
2,Burnley,2021-05-19,Liverpool,eng Premier League,L 0-3,0,3,-3,41,0,0,0,0,318,441,72.1,9,30,12,1,30,5753,2303,151,174,86.8,108,144,75.0,43,98,43.9,14,7,4,8,2,4,12,33.3,8,13,8,5,10,24,18,0,0.8,0.8,-1.8,-1.8,0.7,1.1,-0.8,-0.8,-0.7,0.08,10,0.00,0.00,3,30.0,15.3,0,0.4,0.15,-2.6,534,47,154,221,163,25,534,290,1489,639,17,11,2,13,12,315,29,Match Report
3,Burnley,2021-05-15,Leeds United,eng Premier League,L 0-4,0,4,-4,48,0,0,0,0,336,458,73.4,12,35,15,3,39,5680,2731,189,221,85.5,86,111,77.5,42,97,43.3,12,8,6,4,2,4,8,50.0,4,7,5,2,13,25,21,0,1.3,1.3,-0.3,-0.3,0.8,0.9,-1.3,-1.3,-0.8,0.08,16,0.00,0.00,4,25.0,17.9,1,1.5,0.24,-2.5,558,53,133,252,177,30,558,331,1419,568,15,5,5,19,6,334,38,Match Report
4,Burnley,2021-05-10,Fulham,eng Premier League,W 2-0,2,0,+2,32,2,0,0,0,143,284,50.4,11,17,7,2,18,2988,1950,62,89,69.7,48,83,57.8,28,91,30.8,17,9,11,4,2,6,21,28.6,15,17,7,10,11,28,40,0,1.5,1.5,+0.5,+0.5,1.6,0.8,+0.5,+0.5,+0.4,0.12,14,0.14,0.40,5,35.7,14.6,0,0.4,0.12,+0.4,421,86,190,151,87,20,421,173,697,289,4,4,2,16,10,141,18,Match Report
5,Burnley,2021-05-03,West Ham,eng Premier League,L 1-2,1,2,-1,45,0,1,1,0,329,480,68.5,3,33,9,2,34,6112,2142,156,180,86.7,119,147,81.0,46,126,36.5,8,2,3,2,3,4,14,28.6,10,12,5,7,12,20,17,0,2.0,1.2,-0.3,-1.1,0.4,0.4,-1.0,-1.2,-0.4,0.22,7,0.00,0.00,1,14.3,12.3,0,1.8,0.44,-0.2,566,54,138,255,151,16,565,248,1561,657,12,15,1,10,7,325,34,Match Report
6,Burnley,2021-04-25,Wolves,eng Premier League,W 4-0,4,0,+4,42,4,0,0,0,262,375,69.9,11,27,7,3,26,4334,1870,134,154,87.0,75,100,75.0,34,82,41.5,15,10,7,5,3,8,17,47.1,9,15,5,10,12,27,17,0,2.0,2.0,+1.6,+1.6,1.9,1.5,+2.0,+2.0,+2.1,0.15,14,0.29,0.57,7,50.0,18.8,0,0.1,0.07,+0.1,485,45,117,234,137,17,485,245,1156,530,13,7,5,15,8,261,25,Match Report
7,Burnley,2021-04-18,Manchester Utd,eng Premier League,L 1-3,1,3,-2,31,1,0,0,0,210,296,70.9,9,18,4,1,22,3766,1796,96,110,87.3,59,78,75.6,33,69,47.8,15,6,8,6,1,3,18,16.7,15,9,4,5,12,27,30,1,0.9,0.9,-1.6,-1.6,0.8,0.5,+0.1,+0.1,+0.2,0.09,10,0.10,0.33,3,30.0,19.0,0,2.4,0.31,-0.6,407,62,144,151,116,16,407,204,1138,547,12,11,2,8,2,209,21,Match Report
8,Burnley,2021-04-11,Newcastle Utd,eng Premier League,L 1-2,1,2,-1,56,1,0,0,0,371,511,72.6,15,42,18,6,56,7007,3015,178,196,90.8,119,161,73.9,61,123,49.6,12,6,7,3,2,8,13,61.5,5,13,4,9,10,22,10,0,2.0,2.0,+0.8,+0.8,1.6,1.7,-1.0,-1.0,-0.6,0.08,24,0.04,0.25,4,16.7,15.3,1,1.3,0.33,-0.7,619,38,123,255,197,42,619,341,1398,638,16,12,4,22,8,369,56,Match Report
9,Burnley,2021-04-04,Southampton,eng Premier League,L 2-3,2,3,-1,47,1,1,1,0,267,409,65.3,6,23,10,3,30,4470,1966,140,168,83.3,88,114,77.2,28,99,28.3,18,14,10,6,2,8,23,34.8,15,17,13,4,10,28,27,2,1.5,0.7,-0.7,-1.5,0.7,0.9,+0.5,+0.3,+0.3,0.12,6,0.17,0.25,4,66.7,16.7,0,1.4,0.17,-1.6,520,73,160,217,147,21,519,259,1230,553,9,9,5,12,7,264,29,Match Report
10,Burnley,2021-03-13,Everton,eng Premier League,W 2-1,2,1,+1,35,2,0,0,0,222,333,66.7,10,22,8,1,30,4155,2082,102,124,82.3,69,99,69.7,39,88,44.3,6,4,3,2,1,3,8,37.5,5,13,5,8,13,19,31,0,0.8,0.8,-0.7,-0.7,0.6,0.5,+1.2,+1.2,+0.4,0.06,14,0.14,0.40,5,35.7,19.1,1,1.4,0.35,+0.4,444,60,156,188,105,19,444,191,970,452,13,11,2,17,7,220,30,Match Report
