Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,PSxG,PSxG/SoT,PSxG+/-,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
1,Wolves,2023-08-14,Manchester Utd,eng Premier League,L 0-1,0,1,-1,49,0,0,0,0,386,487,79.3,19,22,14,5,29,6062,2424,209,234,89.3,135,160,84.4,30,57,52.6,23,10,17,4,2,9,20,45.0,11,16,9,7,18,41,20,0,2.2,2.2,0.0,0.0,1.8,1.6,-2.2,-2.2,-1.8,0.10,23,0.00,0.00,6,26.1,15.3,0,0.8,0.42,-0.2,634,86,255,211,175,43,634,371,2333,1263,31,20,4,23,9,374,28,Match Report
2,Wolves,2023-08-19,Brighton,eng Premier League,L 1-4,1,4,-3,47,1,0,0,0,419,509,82.3,12,27,6,1,38,6438,2232,239,255,93.7,148,165,89.7,24,61,39.3,20,15,12,8,0,10,23,43.5,13,8,3,5,6,26,7,0,2.1,2.1,-0.1,-0.1,1.9,1.5,-1.1,-1.1,-0.9,0.15,16,0.06,0.20,5,31.3,16.1,0,3.3,0.42,-0.7,604,70,220,255,140,30,604,428,2366,1099,24,16,12,17,17,418,38,Match Report
3,Wolves,2023-08-26,Everton,eng Premier League,W 1-0,1,0,+1,53,1,0,0,0,436,523,83.4,8,25,6,3,34,7425,2638,222,239,92.9,159,181,87.8,48,84,57.1,18,10,10,6,2,6,12,50.0,6,5,2,3,5,23,20,0,1.1,1.1,-0.2,-0.2,0.8,0.7,-0.1,-0.1,+0.2,0.10,11,0.09,0.50,2,18.2,17.8,1,1.5,0.22,+1.5,636,90,255,255,106,11,636,418,2481,1191,11,9,2,20,13,433,34,Match Report
4,Wolves,2023-09-03,Crystal Palace,eng Premier League,L 2-3,2,3,-1,57,2,0,0,0,468,574,81.5,10,28,10,4,46,7338,2472,237,264,89.8,181,205,88.3,26,66,39.4,26,18,9,10,7,10,15,66.7,5,9,2,7,8,34,14,1,1.2,1.2,-0.9,-0.9,0.9,0.8,+0.8,+0.8,+1.1,0.10,12,0.17,0.50,4,33.3,16.2,0,3.9,0.39,+0.9,676,66,203,255,161,19,676,319,2186,1275,17,20,4,11,14,464,46,Match Report
5,Wolves,2023-09-16,Liverpool,eng Premier League,L 1-3,1,3,-2,35,1,0,0,0,330,414,79.7,8,23,5,1,29,5837,1955,156,168,92.9,143,169,84.6,24,59,40.7,22,15,12,9,1,12,19,63.2,7,13,4,9,13,35,23,0,0.6,0.6,-1.9,-1.9,0.5,1.1,+0.4,+0.4,+0.5,0.06,11,0.09,0.50,2,18.2,18.7,0,2.3,0.46,+0.3,545,64,187,248,117,27,545,364,1912,1002,23,15,9,20,9,328,29,Match Report
6,Wolves,2023-09-23,Luton Town,eng Premier League,D 1-1,1,1,0,43,1,0,0,0,279,385,72.5,1,14,1,0,21,4696,1998,148,168,88.1,93,122,76.2,28,72,38.9,14,5,10,4,0,4,12,33.3,8,18,8,10,4,18,39,1,0.6,0.6,-1.5,-0.8,0.1,0.1,+0.4,+0.4,-0.1,0.21,3,0.33,0.33,3,100.0,7.0,0,2.0,0.24,+1.0,523,107,248,218,64,7,523,297,1521,685,11,10,2,21,11,277,21,Match Report
7,Wolves,2023-09-30,Manchester City,eng Premier League,W 2-1,2,1,+1,32,1,0,0,0,225,301,74.8,2,13,0,0,9,4111,1740,115,132,87.1,81,101,80.2,27,55,49.1,12,7,10,2,0,5,17,29.4,12,23,10,13,10,22,29,0,0.4,0.4,-0.4,-0.4,0.4,0.4,+0.6,+0.6,+0.6,0.16,3,0.33,1.00,1,33.3,11.4,0,1.4,0.18,+0.4,422,104,225,143,66,6,422,269,1475,769,12,13,3,12,8,223,9,Match Report
8,Wolves,2023-10-08,Aston Villa,eng Premier League,D 1-1,1,1,0,47,1,0,0,0,298,388,76.8,7,17,4,1,23,5585,1924,125,151,82.8,133,153,86.9,34,60,56.7,13,7,6,6,1,9,9,100.0,0,10,6,4,5,18,25,0,1.7,1.7,+0.1,+0.1,1.6,0.5,-0.7,-0.7,-0.6,0.21,8,0.13,0.33,3,37.5,16.0,0,1.0,0.24,0.0,478,61,180,228,76,12,478,274,1667,946,20,10,5,14,3,293,21,Match Report
9,Wolves,2023-10-21,Bournemouth,eng Premier League,W 2-1,2,1,+1,65,2,0,0,0,545,653,83.5,18,35,16,4,46,8734,2821,296,330,89.7,208,237,87.8,34,63,54.0,26,15,15,8,3,12,20,60.0,8,10,2,8,12,38,16,0,2.4,2.4,+1.7,+1.7,1.9,1.6,-0.4,-0.4,+0.1,0.12,21,0.10,0.29,7,33.3,16.2,0,1.2,0.29,+0.2,768,38,197,255,244,43,768,432,2453,1252,24,21,7,12,12,540,45,Match Report
10,Wolves,2023-10-28,Newcastle Utd,eng Premier League,D 2-2,2,2,0,43,2,0,0,0,337,426,79.1,6,28,6,1,36,5814,1943,158,174,90.8,144,168,85.7,28,63,44.4,28,20,18,8,2,9,20,45.0,11,13,6,7,12,40,21,1,0.9,0.9,-1.3,-0.5,0.7,0.5,+1.1,+1.1,+1.3,0.08,11,0.18,0.33,6,54.5,17.2,1,1.9,0.26,-0.1,544,65,173,255,122,23,544,287,1828,908,19,14,6,17,9,334,36,Match Report
