Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,PSxG,PSxG/SoT,PSxG+/-,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
1,Manchester City,2023-08-11,Burnley,eng Premier League,W 3-0,3,0,+3,65,3,0,0,0,655,740,88.5,14,42,10,2,28,10790,3194,325,339,95.9,252,277,91.0,51,84,60.7,17,12,10,5,2,12,15,80.0,3,9,2,7,4,21,7,2,1.9,1.9,+1.6,+1.6,1.3,1.3,+1.1,+1.1,+0.7,0.12,17,0.18,0.38,8,47.1,13.9,0,0.0,0.02,0.0,835,75,255,255,158,23,835,558,2724,1240,12,13,3,9,9,632,28,Match Report
2,Manchester City,2023-08-19,Newcastle Utd,eng Premier League,W 1-0,1,0,+1,59,1,0,0,0,632,714,88.5,13,29,7,0,42,10155,2989,343,366,93.7,234,263,89.0,38,58,65.5,11,7,4,6,1,4,9,44.4,5,9,3,6,4,15,10,1,1.0,1.0,+0.7,+0.7,1.0,0.8,0.0,0.0,0.0,0.07,14,0.07,0.25,4,28.6,17.9,0,0.1,0.11,+0.1,788,65,212,255,174,21,788,434,2418,1223,25,16,9,11,5,627,42,Match Report
3,Manchester City,2023-08-27,Sheffield Utd,eng Premier League,W 2-1,2,1,+1,79,2,0,1,1,707,793,89.2,25,50,23,3,75,12243,3342,311,326,95.4,326,352,92.6,55,81,67.9,12,8,4,7,1,7,13,53.8,6,10,1,9,4,16,6,0,3.5,2.8,+2.9,+2.1,2.5,2.7,-1.5,-0.8,-0.5,0.10,29,0.07,0.22,9,31.0,17.3,2,0.4,0.36,-0.6,893,40,153,255,255,53,892,676,3919,2285,42,40,10,13,5,700,73,Match Report
4,Manchester City,2023-09-02,Fulham,eng Premier League,W 5-1,5,1,+4,68,4,1,1,0,681,766,88.9,5,39,8,1,38,11763,3078,305,329,92.7,288,311,92.6,65,90,72.2,17,10,7,8,2,6,10,60.0,4,2,0,2,8,25,11,0,2.2,1.4,+0.8,0.0,0.9,0.6,+2.8,+2.6,+2.1,0.25,6,0.67,1.00,4,66.7,14.8,0,1.7,0.49,+0.7,838,64,222,255,138,20,837,524,2539,1472,18,10,3,9,7,673,38,Match Report
5,Manchester City,2023-09-16,West Ham,eng Premier League,W 3-1,3,1,+2,68,3,0,0,0,676,747,90.5,24,60,18,3,75,10979,2860,337,359,93.9,280,301,93.0,47,63,74.6,11,7,5,5,1,5,9,55.6,4,7,1,6,7,18,9,0,3.6,3.6,+2.6,+2.6,3.3,3.5,-0.6,-0.6,-0.3,0.13,29,0.10,0.23,13,44.8,16.4,1,1.3,0.45,+0.3,837,49,148,255,255,49,837,678,3574,2229,53,27,15,9,7,670,74,Match Report
6,Manchester City,2023-09-23,Nott'ham Forest,eng Premier League,W 2-0,2,0,+2,57,2,0,0,0,525,599,87.6,5,62,5,0,31,8966,2736,259,275,94.2,211,230,91.7,41,71,57.7,8,6,3,5,0,2,6,33.3,4,10,4,6,6,14,22,1,1.3,1.3,+0.3,+0.3,1.1,1.1,+0.7,+0.7,+0.9,0.19,7,0.29,0.50,4,57.1,17.2,2,0.4,0.13,+0.4,689,65,152,255,179,13,689,439,2009,992,11,16,2,16,8,519,31,Match Report
7,Manchester City,2023-09-30,Wolves,eng Premier League,L 1-2,1,2,-1,68,1,0,0,0,557,645,86.4,17,67,14,2,68,8910,2052,285,305,93.4,232,258,89.9,28,45,62.2,15,6,7,3,5,7,16,43.8,9,7,2,5,4,19,7,0,0.9,0.9,+0.4,+0.4,0.6,1.3,+0.1,+0.1,-0.6,0.04,23,0.04,0.13,8,34.8,19.3,1,0.8,0.79,-0.2,732,24,116,255,255,39,732,488,3300,2259,41,36,10,12,7,552,68,Match Report
8,Manchester City,2023-10-08,Arsenal,eng Premier League,L 0-1,0,1,-1,51,0,0,0,0,468,549,85.2,4,24,5,0,28,7781,2418,225,247,91.1,193,208,92.8,34,60,56.7,22,12,12,4,6,11,18,61.1,7,10,3,7,5,27,16,0,0.5,0.5,+0.1,+0.1,0.5,0.6,-0.5,-0.5,-0.5,0.12,4,0.00,,0,0.0,14.9,0,0.2,0.10,-0.8,638,72,229,255,103,14,638,391,1764,1061,14,13,2,12,10,460,27,Match Report
9,Manchester City,2023-10-21,Brighton,eng Premier League,W 2-1,2,1,+1,55,2,0,0,0,561,636,88.2,7,47,6,0,38,9889,2778,235,246,95.5,268,289,92.7,48,73,65.8,14,7,3,8,3,5,12,41.7,7,11,0,11,10,24,10,0,0.8,0.8,-0.1,-0.1,0.6,0.4,+1.2,+1.2,+0.4,0.08,10,0.20,0.40,5,50.0,18.8,1,1.0,0.32,0.0,721,58,193,255,194,21,721,419,2089,1086,25,14,11,11,5,555,37,Match Report
10,Manchester City,2023-10-29,Manchester Utd,eng Premier League,W 3-0,3,0,+3,60,2,1,1,0,557,639,87.2,14,31,18,2,59,9421,2794,281,303,92.7,207,230,90.0,56,82,68.3,12,9,10,2,0,4,8,50.0,4,8,1,7,12,24,11,2,4.0,3.2,+3.0,+2.3,2.9,2.6,-1.0,-1.2,-0.9,0.16,20,0.10,0.22,9,45.0,17.2,2,0.2,0.06,+0.2,734,53,161,255,255,39,733,419,2773,1403,31,28,7,13,10,553,59,Match Report
