Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,PSxG,PSxG/SoT,PSxG+/-,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
1,Bournemouth,2023-08-12,West Ham,eng Premier League,D 1-1,1,1,0,62,1,0,0,0,450,566,79.5,9,41,12,2,42,8335,2665,181,205,88.3,205,227,90.3,52,105,49.5,17,6,6,6,5,9,19,47.4,10,17,5,12,7,24,13,1,1.3,1.3,+0.3,+0.3,0.3,0.5,-0.3,-0.3,-0.3,0.10,14,0.07,0.20,5,35.7,20.7,1,0.7,0.35,-0.3,693,55,222,255,175,21,693,428,2120,1088,13,9,1,20,17,440,42,Match Report
2,Bournemouth,2023-08-19,Liverpool,eng Premier League,L 1-3,1,3,-2,36,1,0,0,0,259,363,71.3,8,16,6,1,35,4399,1632,126,147,85.7,106,137,77.4,22,54,40.7,18,11,8,9,1,11,28,39.3,17,19,8,11,14,32,27,0,1.3,1.3,-1.8,-0.8,0.8,0.5,-0.3,-0.3,+0.2,0.10,13,0.08,0.20,5,38.5,19.7,1,3.8,0.30,+0.8,500,82,189,218,102,20,500,228,1659,1009,17,10,8,12,7,256,34,Match Report
3,Bournemouth,2023-08-26,Tottenham,eng Premier League,L 0-2,0,2,-2,44,0,0,0,0,338,443,76.3,8,24,10,1,41,6268,2148,147,169,87.0,142,172,82.6,40,72,55.6,17,8,8,5,4,7,21,33.3,14,14,4,10,8,25,12,1,0.7,0.7,-1.4,-1.4,0.5,0.5,-0.7,-0.7,-0.5,0.06,11,0.00,0.00,3,27.3,17.8,0,2.8,0.48,+0.8,547,74,197,186,171,27,547,271,1817,950,15,20,1,13,7,336,40,Match Report
4,Bournemouth,2023-09-02,Brentford,eng Premier League,D 2-2,2,2,0,40,2,0,0,0,243,346,70.2,8,25,6,1,21,4760,1962,89,109,81.7,125,144,86.8,23,73,31.5,22,10,11,10,1,14,18,77.8,4,8,3,5,1,23,28,2,2.1,2.1,-0.8,-0.8,1.9,0.6,-0.1,-0.1,+0.1,0.17,12,0.17,0.40,5,41.7,15.1,0,1.5,0.22,-0.5,483,73,159,221,109,23,483,227,1257,602,9,8,3,22,9,242,21,Match Report
5,Bournemouth,2023-09-17,Chelsea,eng Premier League,D 0-0,0,0,0,36,0,0,0,0,269,353,76.2,10,19,12,3,33,5151,2082,93,103,90.3,134,163,82.2,34,70,48.6,14,10,9,4,1,8,18,44.4,10,12,2,10,17,31,27,0,1.0,1.0,-0.8,-0.8,0.8,1.3,-1.0,-1.0,-0.8,0.08,13,0.00,0.00,4,30.8,16.7,1,1.5,0.33,+1.5,477,74,182,180,126,34,477,274,1721,1034,23,10,8,10,5,266,33,Match Report
6,Bournemouth,2023-09-24,Brighton,eng Premier League,L 1-3,1,3,-2,39,1,0,0,0,264,351,75.2,8,21,4,1,18,4392,1433,139,155,89.7,92,108,85.2,27,72,37.5,23,10,6,12,5,12,19,63.2,7,13,6,7,10,33,14,0,1.1,1.1,-0.7,-0.7,0.5,0.4,-0.1,-0.1,+0.5,0.10,12,0.08,0.33,3,25.0,17.6,1,2.3,0.57,+0.3,463,49,153,197,119,24,463,294,1660,810,20,15,8,14,17,262,17,Match Report
7,Bournemouth,2023-09-30,Arsenal,eng Premier League,L 0-4,0,4,-4,43,0,0,0,0,336,426,78.9,6,37,6,0,29,5523,1929,173,186,93.0,123,140,87.9,31,68,45.6,16,9,8,5,3,5,15,33.3,10,13,4,9,9,25,6,1,0.6,0.6,-2.8,-1.2,0.4,0.8,-0.6,-0.6,-0.4,0.08,8,0.00,0.00,1,12.5,14.1,0,4.7,0.34,+0.7,533,43,140,230,176,27,533,350,2113,1036,22,18,7,9,9,333,29,Match Report
8,Bournemouth,2023-10-07,Everton,eng Premier League,L 0-3,0,3,-3,52,0,0,0,0,386,488,79.1,10,20,11,5,34,7200,2717,151,171,88.3,175,197,88.8,46,89,51.7,20,6,11,7,2,7,19,36.8,12,15,5,10,6,26,29,2,0.7,0.7,-1.7,-1.7,0.7,1.3,-0.7,-0.7,-0.7,0.06,11,0.00,0.00,3,27.3,16.2,0,1.6,0.20,-1.4,632,101,255,224,141,27,632,332,1917,1019,23,9,4,23,23,382,34,Match Report
9,Bournemouth,2023-10-21,Wolves,eng Premier League,L 1-2,1,2,-1,35,1,0,0,0,252,349,72.2,5,23,5,1,23,4296,1755,104,130,80.0,120,139,86.3,19,57,33.3,18,12,8,7,3,6,15,40.0,9,14,5,9,8,26,20,1,0.6,0.6,-1.7,-1.7,0.5,0.8,+0.4,+0.4,+0.5,0.09,7,0.14,0.25,4,57.1,17.1,0,1.3,0.19,-0.7,468,65,171,175,126,6,468,290,1738,814,12,15,1,20,14,248,23,Match Report
10,Bournemouth,2023-10-28,Burnley,eng Premier League,W 2-1,2,1,+1,45,2,0,0,0,302,419,72.1,6,23,13,2,30,5111,1898,149,182,81.9,130,162,80.2,19,61,31.1,25,16,10,12,3,11,19,57.9,8,8,1,7,7,32,18,0,1.1,1.1,+0.3,+0.3,0.7,0.7,+0.9,+0.9,-0.7,0.09,13,0.15,0.33,6,46.2,19.5,2,0.3,0.10,-0.7,534,49,155,252,136,28,534,299,1635,762,12,12,3,17,6,300,30,Match Report
