Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,PSxG,PSxG/SoT,PSxG+/-,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
1,Aston Villa,2023-08-12,Newcastle Utd,eng Premier League,L 1-5,1,5,-4,48,1,0,0,0,412,491,83.9,13,36,5,0,38,6524,2320,199,221,90.0,171,196,87.2,25,40,62.5,13,10,6,5,2,5,12,41.7,7,8,3,5,6,19,14,1,1.8,1.8,-1.6,-1.6,0.9,0.9,-0.8,-0.8,+0.1,0.12,16,0.06,0.17,6,37.5,14.5,1,5.6,0.48,+0.6,588,65,197,255,135,20,588,335,1882,971,21,19,3,14,13,407,38,Match Report
2,Aston Villa,2023-08-20,Everton,eng Premier League,W 4-0,4,0,+4,60,3,1,1,0,527,599,88.0,10,21,13,2,39,8809,2881,237,263,90.1,248,257,96.5,30,54,55.6,9,5,6,2,1,2,11,18.2,9,11,4,7,3,12,18,0,2.9,2.2,+2.3,+1.6,1.5,1.5,+1.1,+0.8,-0.5,0.18,12,0.25,0.50,6,50.0,18.5,0,0.2,0.10,+0.2,698,76,247,255,127,19,697,502,2747,1442,24,19,2,18,4,523,39,Match Report
3,Aston Villa,2023-08-27,Burnley,eng Premier League,W 3-1,3,1,+2,43,3,0,0,0,395,479,82.5,13,33,12,2,28,6868,2393,176,189,93.1,183,212,86.3,30,65,46.2,15,11,8,6,1,6,14,42.9,8,6,1,5,6,21,15,0,2.5,2.5,+1.8,+1.8,2.5,0.7,+0.5,+0.5,+0.5,0.17,16,0.19,0.50,6,37.5,13.4,0,0.5,0.23,-0.5,570,83,205,255,110,28,570,297,1973,914,17,10,6,13,6,384,28,Match Report
4,Aston Villa,2023-09-03,Liverpool,eng Premier League,L 0-3,0,3,-3,37,0,0,0,0,343,422,81.3,9,24,8,4,29,5980,2187,174,193,90.2,128,149,85.9,38,69,55.1,15,6,9,5,1,10,13,76.9,3,10,3,7,9,24,17,0,0.7,0.7,-1.8,-1.8,0.7,0.5,-0.7,-0.7,-0.7,0.07,9,0.00,0.00,3,33.3,12.5,0,1.0,0.24,-1.0,512,81,222,215,77,17,512,307,1562,792,14,5,4,9,6,339,29,Match Report
5,Aston Villa,2023-09-16,Crystal Palace,eng Premier League,W 3-1,3,1,+2,66,2,1,1,0,561,665,84.4,10,65,20,7,67,10418,3235,218,255,85.5,273,295,92.5,58,80,72.5,26,11,8,15,3,13,26,50.0,13,15,1,14,7,33,12,0,3.0,2.3,+1.9,+1.1,1.8,1.2,0.0,-0.3,+0.2,0.16,15,0.13,0.50,4,26.7,16.2,0,0.7,0.22,-0.3,786,48,188,255,255,51,785,514,2713,1533,25,15,10,14,14,541,66,Match Report
6,Aston Villa,2023-09-24,Chelsea,eng Premier League,W 1-0,1,0,+1,47,1,0,0,0,346,433,79.9,8,30,5,0,31,6336,2336,144,153,94.1,155,192,80.7,41,64,64.1,21,13,13,5,3,12,21,57.1,9,16,4,12,9,30,16,0,1.0,1.0,-0.3,-0.3,0.8,0.6,0.0,0.0,-0.8,0.07,15,0.07,0.14,7,46.7,18.2,1,1.6,0.41,+1.6,560,100,240,179,143,26,560,341,1736,936,20,8,9,20,11,343,31,Match Report
7,Aston Villa,2023-09-30,Brighton,eng Premier League,W 6-1,6,1,+5,39,5,0,0,0,270,348,77.6,12,25,9,0,29,4754,1698,113,130,86.9,128,146,87.7,22,55,40.0,21,13,5,15,1,11,21,52.4,10,13,5,8,4,25,12,0,1.6,1.6,-0.1,-0.1,1.2,1.3,+3.4,+3.4,+2.8,0.09,19,0.26,0.56,9,47.4,17.9,1,1.1,0.38,+0.1,450,52,152,190,113,33,450,270,1552,697,16,7,10,7,12,270,29,Match Report
8,Aston Villa,2023-10-08,Wolves,eng Premier League,D 1-1,1,1,0,53,1,0,0,0,352,446,78.9,13,25,13,6,39,6718,2295,124,144,86.1,190,223,85.2,34,64,53.1,7,4,3,4,0,4,13,30.8,9,9,1,8,11,18,10,0,1.6,1.6,-0.1,-0.1,1.3,1.0,-0.6,-0.6,-0.3,0.09,18,0.06,0.25,4,22.2,16.6,0,1.8,0.59,+0.8,536,55,176,239,123,28,536,281,1392,876,11,8,4,15,4,341,38,Match Report
9,Aston Villa,2023-10-22,West Ham,eng Premier League,W 4-1,4,1,+3,58,3,1,1,0,467,542,86.2,14,41,7,0,35,8168,2781,202,221,91.4,218,245,89.0,38,59,64.4,18,10,13,4,1,6,20,30.0,14,9,6,3,5,23,21,0,1.9,1.1,+0.8,+0.1,1.2,1.0,+2.1,+1.9,+1.8,0.08,14,0.21,0.50,6,42.9,19.6,0,1.1,0.28,+0.1,635,76,232,242,171,26,634,445,2604,1530,38,17,8,12,2,459,35,Match Report
10,Aston Villa,2023-10-29,Luton Town,eng Premier League,W 3-1,3,1,+2,70,2,0,0,0,580,651,89.1,16,37,12,2,45,9244,2567,292,314,93.0,251,272,92.3,28,48,58.3,11,8,7,4,0,5,10,50.0,5,8,4,4,3,14,12,1,2.3,2.3,+1.8,+1.8,2.1,2.5,-0.3,-0.3,-0.1,0.14,17,0.12,0.33,6,35.3,14.5,0,0.1,0.07,+0.1,733,46,155,255,140,41,733,572,3031,1747,18,16,7,7,8,566,44,Match Report
