Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,PSxG,PSxG/SoT,PSxG+/-,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
1,Liverpool,2023-08-13,Chelsea,eng Premier League,D 1-1,1,1,0,35,1,0,0,0,316,411,76.9,10,25,8,2,34,5175,2083,146,164,89.0,125,152,82.2,28,60,46.7,19,9,10,6,3,5,15,33.3,10,19,2,17,10,29,39,0,1.3,1.3,-0.1,-0.1,1.2,0.8,-0.3,-0.3,-0.2,0.10,13,0.08,1.00,1,7.7,17.8,0,1.4,0.36,+0.4,542,80,212,180,156,22,542,286,1061,578,14,11,6,14,7,314,33,Match Report
2,Liverpool,2023-08-19,Bournemouth,eng Premier League,W 3-1,3,1,+2,64,3,0,1,1,540,640,84.4,15,30,10,0,40,9454,3511,233,265,87.9,240,261,92.0,53,87,60.9,15,11,6,9,0,8,21,38.1,13,13,0,13,11,26,15,1,3.0,2.1,+1.8,+0.8,0.9,1.0,0.0,+0.9,-0.9,0.09,25,0.12,0.33,9,36.0,16.8,1,1.3,0.25,+0.3,766,64,225,255,194,38,765,429,1911,1074,28,11,6,19,7,537,40,Match Report
3,Liverpool,2023-08-27,Newcastle Utd,eng Premier League,W 2-1,2,1,+1,41,2,0,0,0,336,427,78.7,7,19,6,0,26,5965,2091,151,164,92.1,149,171,87.1,33,79,41.8,12,7,6,4,2,5,15,33.3,10,12,4,8,8,20,19,1,0.9,0.9,-1.1,-1.1,0.8,0.7,+1.1,+1.1,+0.2,0.10,9,0.22,0.50,4,44.4,17.2,1,1.3,0.17,+0.3,528,78,217,219,98,17,528,279,1488,866,15,7,5,12,8,334,26,Match Report
4,Liverpool,2023-09-03,Aston Villa,eng Premier League,W 3-0,3,0,+3,63,2,0,0,0,653,727,89.8,13,27,9,1,41,10587,3636,345,362,95.3,263,282,93.3,36,56,64.3,14,9,3,6,5,8,19,42.1,11,5,0,5,8,22,11,2,2.5,2.5,+1.8,+1.8,1.7,0.9,-0.5,-0.5,+0.3,0.15,17,0.12,0.50,4,23.5,14.7,0,0.2,0.07,+0.2,817,58,231,255,121,33,817,598,2693,1302,23,12,10,14,5,652,41,Match Report
5,Liverpool,2023-09-16,Wolves,eng Premier League,W 3-1,3,1,+2,65,2,0,0,0,673,778,86.5,13,58,13,4,73,10997,3413,336,364,92.3,279,318,87.7,46,71,64.8,24,16,10,9,5,15,33,45.5,18,9,2,7,9,33,20,0,2.5,2.5,+1.9,+1.9,2.2,2.7,-0.5,-0.5,-0.2,0.16,16,0.13,0.40,5,31.3,15.8,0,0.1,0.04,-0.9,884,65,205,255,228,38,884,538,2412,1451,21,21,7,11,10,664,71,Match Report
6,Liverpool,2023-09-24,West Ham,eng Premier League,W 3-1,3,1,+2,63,2,1,1,0,600,691,86.8,18,46,10,0,72,9546,3391,323,351,92.0,228,249,91.6,40,61,65.6,17,11,6,6,5,6,20,30.0,14,13,3,10,9,26,20,0,3.0,2.2,+1.9,+1.1,2.2,1.6,0.0,-0.2,-0.2,0.11,21,0.10,0.33,6,28.6,19.3,2,1.4,0.36,+0.4,817,54,192,255,240,40,816,566,2731,1427,31,19,7,15,12,596,71,Match Report
7,Liverpool,2023-09-30,Tottenham,eng Premier League,L 1-2,1,2,-1,36,1,0,0,0,314,406,77.3,10,13,7,2,25,5890,2226,131,141,92.9,132,158,83.5,43,75,57.3,15,7,10,3,2,10,19,52.6,9,20,11,9,6,21,24,0,1.3,1.3,-0.9,-0.9,1.2,0.9,-0.3,-0.3,-0.2,0.11,12,0.08,0.25,4,33.3,14.9,0,2.2,0.28,+1.2,531,113,255,160,104,19,531,323,1651,871,16,11,5,12,11,312,25,Match Report
8,Liverpool,2023-10-08,Brighton,eng Premier League,D 2-2,2,2,0,54,1,1,1,0,451,524,86.1,11,29,15,2,42,7962,2612,189,207,91.3,222,243,91.4,34,60,56.7,22,17,8,9,5,12,25,48.0,13,12,5,7,11,33,19,1,2.3,1.6,+0.1,-0.7,1.5,1.2,-0.3,-0.6,-0.5,0.12,13,0.08,0.33,3,23.1,18.8,0,1.3,0.43,-0.7,631,57,211,255,133,25,630,383,1718,809,14,13,3,13,11,445,42,Match Report
9,Liverpool,2023-10-21,Everton,eng Premier League,W 2-0,2,0,+2,77,1,1,1,0,685,804,85.2,19,53,14,1,64,11212,3743,327,355,92.1,281,312,90.1,45,81,55.6,13,9,3,8,2,8,20,40.0,12,7,1,6,7,20,14,0,2.2,1.4,+2.1,+1.3,1.2,1.0,-0.2,-0.4,-0.2,0.06,25,0.04,0.20,5,20.0,22.4,1,0.0,0.03,0.0,908,35,199,255,255,43,907,502,3113,1851,45,36,14,14,9,684,64,Match Report
10,Liverpool,2023-10-29,Nott'ham Forest,eng Premier League,W 3-0,3,0,+3,72,3,0,0,0,686,780,87.9,13,58,11,2,83,12110,4108,298,327,91.1,303,336,90.2,67,87,77.0,12,5,5,4,3,5,15,33.3,10,10,4,6,4,16,11,0,3.2,3.2,+2.7,+2.7,2.3,1.6,-0.2,-0.2,-0.3,0.16,21,0.14,0.38,8,38.1,19.5,2,0.0,0.04,0.0,890,60,211,255,226,32,890,483,2879,1582,23,24,5,18,13,683,83,Match Report
11,Liverpool,2023-11-05,Luton Town,eng Premier League,D 1-1,1,1,0,73,1,0,0,0,614,724,84.8,20,67,20,5,82,11599,3803,233,266,87.6,305,340,89.7,68,96,70.8,12,5,8,3,1,6,21,28.6,15,7,1,6,7,19,15,0,2.6,2.6,+1.7,+1.7,2.6,2.1,-1.6,-1.6,-1.6,0.12,24,0.04,0.17,6,25.0,17.5,0,1.2,0.25,+0.2,844,46,172,255,249,40,844,593,2851,1508,20,23,5,26,9,610,82,Match Report
12,Liverpool,2023-11-12,Brentford,eng Premier League,W 3-0,3,0,+3,59,3,0,0,0,437,548,79.7,13,39,12,1,50,7997,3155,195,227,85.9,181,217,83.4,51,82,62.2,10,5,5,3,2,2,13,15.4,11,14,4,10,5,15,18,1,1.7,1.7,+0.1,+0.1,1.6,1.1,+1.3,+1.3,+1.4,0.10,17,0.18,0.30,10,58.8,19.0,0,1.0,0.35,+1.0,657,72,169,255,203,30,657,418,2086,1151,27,25,5,15,6,434,50,Match Report
13,Liverpool,2023-11-25,Manchester City,eng Premier League,D 1-1,1,1,0,41,1,0,0,0,356,444,80.2,7,23,8,1,33,6264,2271,168,192,87.5,152,173,87.9,34,63,54.0,12,7,7,5,0,6,23,26.1,17,13,7,6,5,17,22,1,0.6,0.6,-0.8,-0.8,0.5,0.9,+0.4,+0.4,+0.5,0.07,8,0.13,0.33,3,37.5,15.9,0,1.8,0.35,+0.8,534,81,215,230,90,17,534,333,1666,797,16,9,6,9,13,355,33,Match Report
14,Liverpool,2023-12-03,Fulham,eng Premier League,W 4-3,4,3,+1,61,3,0,0,0,539,674,80.0,17,55,15,0,71,8836,3295,271,301,90.0,207,253,81.8,42,67,62.7,15,11,6,7,2,12,18,66.7,6,19,3,16,13,28,13,1,2.1,2.1,+0.9,+0.9,1.2,1.0,+0.9,+0.9,+0.8,0.09,26,0.12,0.25,12,46.2,18.9,1,1.8,0.36,-1.2,815,50,190,255,232,39,815,479,2831,1593,27,18,6,17,9,536,71,Match Report
