Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,PSxG,PSxG/SoT,PSxG+/-,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
1,Tottenham,2023-08-13,Brentford,eng Premier League,D 2-2,2,2,0,69,2,0,0,0,658,754,87.3,11,74,6,1,51,9253,2521,404,426,94.8,214,242,88.4,17,42,40.5,16,10,3,8,5,4,9,44.4,5,8,3,5,10,26,18,0,1.3,1.3,-0.9,-0.1,1.1,1.8,+0.7,+0.7,+0.9,0.07,18,0.11,0.33,6,33.3,19.6,0,1.7,0.12,-0.3,864,63,154,255,255,32,864,664,3024,1471,28,28,8,10,7,654,50,Match Report
2,Tottenham,2023-08-19,Manchester Utd,eng Premier League,W 2-0,2,0,+2,55,1,0,0,0,460,549,83.8,13,33,13,2,45,7812,2826,198,215,92.1,203,235,86.4,37,56,66.1,15,9,10,4,1,10,20,50.0,10,18,9,9,5,20,20,0,1.7,1.7,-0.3,-0.3,1.3,1.4,-0.7,-0.7,-1.3,0.10,17,0.06,0.17,6,35.3,13.8,0,1.5,0.24,+1.5,675,107,255,232,165,37,675,418,2371,1351,28,17,10,16,9,453,45,Match Report
3,Tottenham,2023-08-26,Bournemouth,eng Premier League,W 2-0,2,0,+2,56,2,0,0,0,498,568,87.7,12,34,14,0,55,8012,3260,262,277,94.6,198,219,90.4,29,49,59.2,22,14,12,6,4,15,29,51.7,14,10,3,7,12,34,29,0,2.1,2.1,+1.4,+1.4,1.8,2.2,-0.1,-0.1,+0.2,0.12,17,0.12,0.33,6,35.3,16.6,1,0.3,0.09,+0.3,698,84,255,255,185,43,698,505,2432,1122,28,18,8,15,10,497,55,Match Report
4,Tottenham,2023-09-02,Burnley,eng Premier League,W 5-2,5,2,+3,53,5,0,0,0,505,586,86.2,15,31,15,2,48,7886,2647,272,293,92.8,183,202,90.6,37,65,56.9,19,13,9,7,3,12,21,57.1,9,13,5,8,13,32,19,0,2.2,2.2,+0.9,+0.9,1.9,1.1,+2.8,+2.8,+2.1,0.11,21,0.24,0.45,11,52.4,19.3,0,2.3,0.57,+0.3,720,105,250,255,179,50,720,468,2338,1179,31,21,18,13,13,500,48,Match Report
5,Tottenham,2023-09-16,Sheffield Utd,eng Premier League,W 2-1,2,1,+1,70,2,0,0,0,579,683,84.8,26,50,23,4,91,9648,3295,291,321,90.7,245,279,87.8,35,60,58.3,17,7,7,7,3,5,10,50.0,5,10,0,10,6,23,7,0,2.1,2.1,+1.5,+1.5,2.0,1.8,-0.1,-0.1,0.0,0.08,28,0.07,0.20,10,35.7,16.4,0,1.4,0.28,+0.4,794,32,162,255,255,55,794,516,3303,1841,49,25,15,15,10,574,90,Match Report
6,Tottenham,2023-09-24,Arsenal,eng Premier League,D 2-2,2,2,0,53,2,0,0,0,404,485,83.3,8,28,6,0,27,6459,2182,216,231,93.5,153,175,87.4,24,49,49.0,28,15,14,11,3,9,17,52.9,8,7,3,4,6,34,22,2,1.4,1.4,-0.3,+0.2,1.1,1.0,+0.6,+0.6,+0.9,0.11,13,0.15,0.40,5,38.5,16.0,0,1.8,0.19,+0.8,588,108,255,223,96,20,588,338,1953,902,15,8,7,9,13,401,27,Match Report
7,Tottenham,2023-09-30,Liverpool,eng Premier League,W 2-1,2,1,+1,64,1,0,0,0,629,719,87.5,21,48,18,1,86,9030,2993,364,388,93.8,201,231,87.0,30,44,68.2,23,19,13,5,5,12,19,63.2,7,17,3,14,11,34,15,0,2.2,2.2,+0.9,+0.9,1.6,1.5,-1.2,-1.2,-0.6,0.09,24,0.04,0.13,8,33.3,19.8,0,0.3,0.08,-0.7,840,45,197,255,255,49,840,541,2934,1531,30,22,15,11,5,627,86,Match Report
8,Tottenham,2023-10-07,Luton Town,eng Premier League,W 1-0,1,0,+1,66,1,0,0,0,502,602,83.4,11,38,13,2,57,7908,3002,252,271,93.0,199,218,91.3,29,65,44.6,20,14,8,8,4,11,19,57.9,8,12,4,8,9,29,29,0,1.9,1.9,+1.2,+1.2,1.8,2.0,-0.9,-0.9,-0.8,0.13,15,0.07,0.25,4,26.7,16.9,1,0.1,0.06,+0.1,740,82,255,255,187,37,740,425,2625,1220,19,15,5,22,11,499,56,Match Report
9,Tottenham,2023-10-23,Fulham,eng Premier League,W 2-0,2,0,+2,55,2,0,0,0,540,631,85.6,12,42,8,0,53,8547,2713,266,288,92.4,231,258,89.5,24,39,61.5,19,12,9,6,4,10,22,45.5,12,14,3,11,6,25,14,0,1.5,1.5,+0.5,+0.5,1.3,1.1,+0.5,+0.5,+0.7,0.10,15,0.13,0.40,5,33.3,17.2,0,0.9,0.31,+0.9,738,54,205,255,168,31,738,486,2396,1371,24,10,8,10,12,533,53,Match Report
10,Tottenham,2023-10-27,Crystal Palace,eng Premier League,W 2-1,2,1,+1,75,1,0,0,0,696,776,89.7,6,54,9,1,58,11768,3532,313,329,95.1,301,321,93.8,53,70,75.7,20,14,12,5,3,10,18,55.6,8,14,6,8,6,26,22,0,1.1,1.1,+0.5,+0.5,1.0,1.1,-0.1,-0.1,0.0,0.11,10,0.10,1.00,1,10.0,19.5,1,0.3,0.12,-0.7,901,73,255,255,188,19,901,612,2567,1236,15,13,4,13,11,688,57,Match Report
