Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,PSxG,PSxG/SoT,PSxG+/-,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
1,Manchester City,2022-05-22,Aston Villa,eng Premier League,W 3-2,3,2,+1,71,3,0,0,0,568,670,84.8,22,51,20,4,78,10243,3050,240,262,91.6,231,265,87.2,66,95,69.5,11,5,5,4,2,4,6,66.7,2,4,1,3,5,16,9,0,3.4,3.4,+3.1,+3.1,3.2,2.9,-0.4,-0.4,-0.2,0.14,24,0.13,0.60,5,20.8,14.2,1,0.7,0.33,-1.3,762,29,113,255,255,52,762,519,2659,1534,37,25,14,17,12,565,76,Match Report
2,Manchester City,2022-05-15,West Ham,eng Premier League,D 2-2,2,2,0,78,1,0,1,1,658,752,87.5,21,65,18,3,86,10864,2708,350,370,94.6,258,292,88.4,44,73,60.3,10,7,5,3,2,5,11,45.5,6,2,1,1,5,15,13,2,2.4,1.6,+1.3,+0.6,1.2,2.0,-1.4,-0.6,-0.2,0.05,30,0.03,0.14,7,23.3,18.6,2,0.7,0.33,-1.3,846,29,114,255,255,55,845,626,3857,2304,45,52,14,10,6,655,86,Match Report
3,Manchester City,2022-05-11,Wolves,eng Premier League,W 5-1,5,1,+4,66,5,0,0,0,739,819,90.2,11,38,10,0,52,12517,3773,373,402,92.8,293,316,92.7,65,81,80.2,22,10,12,9,1,10,20,50.0,10,4,1,3,8,30,10,0,2.3,2.3,+1.8,+1.8,1.2,1.1,+2.7,+2.7,+0.8,0.16,15,0.33,1.00,5,33.3,14.7,0,0.6,0.21,-0.4,905,48,233,255,179,28,905,583,2914,1442,26,16,10,4,12,737,52,Match Report
4,Manchester City,2022-05-08,Newcastle Utd,eng Premier League,W 5-0,5,0,+5,71,5,0,0,0,663,746,88.9,18,48,18,1,62,11140,3023,338,357,94.7,263,286,92.0,53,82,64.6,8,5,3,5,0,5,11,45.5,6,3,0,3,5,13,12,0,3.1,3.1,+2.3,+2.3,2.6,1.7,+1.9,+1.9,+1.4,0.16,21,0.24,0.56,9,42.9,16.0,1,1.1,0.37,+1.1,836,44,149,255,238,51,836,504,2592,1583,35,19,14,8,12,659,61,Match Report
5,Manchester City,2022-04-30,Leeds United,eng Premier League,W 4-0,4,0,+4,58,4,0,0,0,572,660,86.7,16,36,12,0,50,9428,2969,282,301,93.7,213,239,89.1,56,78,71.8,9,4,2,5,2,3,8,37.5,5,14,5,9,9,18,21,0,2.4,2.4,+1.1,+1.1,2.3,1.4,+1.6,+1.6,+0.7,0.13,19,0.21,0.67,6,31.6,16.2,0,0.4,0.40,+0.4,787,62,223,255,195,45,787,454,2622,1326,26,18,6,14,11,566,49,Match Report
6,Manchester City,2022-04-23,Watford,eng Premier League,W 5-1,5,1,+4,73,4,1,1,0,641,738,86.9,16,59,15,2,65,10572,2783,311,334,93.1,272,300,90.7,46,75,61.3,25,16,9,11,5,14,26,53.8,12,6,1,5,7,32,14,0,3.6,2.9,+3.2,+2.4,2.7,2.3,+1.4,+1.1,+1.3,0.14,20,0.20,0.57,7,35.0,14.6,0,0.4,0.22,-0.6,841,36,127,255,252,47,840,549,2629,1595,26,21,7,15,6,636,65,Match Report
7,Manchester City,2022-04-20,Brighton,eng Premier League,W 3-0,3,0,+3,65,3,0,0,0,610,706,86.4,13,62,12,1,67,11252,3551,249,282,88.3,299,329,90.9,55,78,70.5,16,11,8,6,2,10,17,58.8,7,6,0,6,11,27,16,0,1.3,1.3,+1.1,+1.1,0.8,1.0,+1.7,+1.7,+1.2,0.07,17,0.18,0.60,5,29.4,20.0,0,0.0,0.02,0.0,812,57,217,255,240,31,812,550,2634,1451,20,12,7,15,10,602,66,Match Report
8,Manchester City,2022-04-10,Liverpool,eng Premier League,D 2-2,2,2,0,55,2,0,0,0,511,613,83.4,8,39,12,2,36,9130,2992,246,267,92.1,201,227,88.5,57,91,62.6,17,6,10,5,2,5,9,55.6,4,5,0,5,8,25,12,0,1.3,1.3,0.0,0.0,1.1,0.9,+0.7,+0.7,+0.9,0.11,11,0.18,0.50,4,36.4,17.8,1,2.1,0.52,+0.1,708,84,255,255,140,30,708,504,2034,1013,14,10,5,11,4,507,35,Match Report
9,Manchester City,2022-04-02,Burnley,eng Premier League,W 2-0,2,0,+2,76,2,0,0,0,718,821,87.5,15,56,12,1,61,13553,3809,279,296,94.3,365,393,92.9,72,104,69.2,7,4,2,5,0,1,4,25.0,3,8,0,8,4,11,7,0,1.8,1.8,+1.7,+1.7,1.5,1.2,+0.2,+0.2,+0.5,0.10,18,0.11,0.33,6,33.3,16.5,0,0.1,0.12,+0.1,872,57,245,255,207,35,872,667,3040,1540,29,11,12,4,7,714,61,Match Report
10,Manchester City,2022-03-14,Crystal Palace,eng Premier League,D 0-0,0,0,0,73,0,0,0,0,697,815,85.5,14,69,16,2,82,12195,3410,337,369,91.3,295,330,89.4,56,85,65.9,13,9,4,4,5,3,17,17.6,14,9,1,8,9,22,8,2,2.8,2.8,+2.2,+2.2,2.0,1.5,-2.8,-2.8,-2.0,0.15,19,0.00,0.00,4,21.1,17.2,0,0.0,0.02,0.0,914,49,194,255,255,46,914,684,3777,2215,40,33,13,18,7,693,81,Match Report
11,Manchester City,2022-03-06,Manchester Utd,eng Premier League,W 4-1,4,1,+3,69,4,0,0,0,721,788,91.5,16,43,15,2,66,12245,3455,328,343,95.6,327,347,94.2,55,71,77.5,13,8,6,5,2,9,18,50.0,9,8,2,6,11,24,9,0,2.7,2.7,+2.2,+2.2,1.9,1.4,+1.3,+1.3,+1.1,0.13,24,0.17,0.40,10,41.7,15.2,1,1.5,0.74,+0.5,887,78,255,255,231,44,887,720,3389,1805,33,22,9,9,4,712,65,Match Report
12,Manchester City,2022-02-26,Everton,eng Premier League,W 1-0,1,0,+1,67,1,0,0,0,619,721,85.9,8,48,9,1,59,10291,2410,287,308,93.2,267,296,90.2,46,73,63.0,17,8,10,5,2,4,13,30.8,9,2,1,1,12,29,19,0,1.8,1.8,+1.3,+1.3,0.9,1.3,-0.8,-0.8,-0.9,0.14,13,0.08,0.13,8,61.5,16.3,0,0.3,0.14,+0.3,815,51,192,255,254,29,815,563,3454,2154,40,23,10,10,18,612,56,Match Report
