Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,PSxG,PSxG/SoT,PSxG+/-,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
1,Newcastle Utd,2022-05-22,Burnley,eng Premier League,W 2-1,2,1,+1,48,1,1,1,0,263,372,70.7,5,23,4,0,23,4518,1822,132,159,83.0,92,112,82.1,27,78,34.6,22,12,12,8,2,13,21,61.9,8,16,4,12,8,30,28,0,1.8,1.0,+0.2,-0.6,1.0,0.6,+0.2,0.0,0.0,0.15,7,0.14,0.20,5,71.4,23.0,0,0.8,0.21,-0.2,492,61,215,192,94,16,491,224,1149,579,16,5,5,20,10,259,23,Match Report
2,Newcastle Utd,2022-05-16,Arsenal,eng Premier League,W 2-0,2,0,+2,51,1,0,0,0,289,387,74.7,12,28,8,3,26,5135,1868,122,142,85.9,111,133,83.5,35,73,47.9,18,13,6,10,2,8,12,66.7,4,11,5,6,8,26,20,0,1.6,1.6,+1.0,+1.0,1.4,1.0,-0.6,-0.6,-1.4,0.11,16,0.06,0.25,4,25.0,19.1,0,0.1,0.07,+0.1,485,37,128,194,164,30,485,266,1384,535,16,7,3,11,10,288,26,Match Report
3,Newcastle Utd,2022-05-08,Manchester City,eng Premier League,L 0-5,0,5,-5,29,0,0,0,0,229,307,74.6,6,18,1,1,14,4397,1914,95,110,86.4,97,115,84.3,32,69,46.4,19,9,13,5,1,7,16,43.8,9,9,4,5,7,26,21,1,0.8,0.8,-2.3,-2.3,0.8,1.0,-0.8,-0.8,-0.8,0.12,7,0.00,0.00,3,42.9,16.5,0,4.0,0.48,-1.0,400,83,176,147,81,14,400,191,940,415,13,5,6,11,3,227,13,Match Report
4,Newcastle Utd,2022-04-30,Liverpool,eng Premier League,L 0-1,0,1,-1,36,0,0,0,0,201,318,63.2,1,22,3,1,15,3565,1691,104,129,80.6,68,94,72.3,23,64,35.9,19,10,11,7,1,7,17,41.2,10,11,4,7,4,23,21,0,0.2,0.2,-2.1,-2.1,0.1,0.3,-0.2,-0.2,-0.1,0.05,4,0.00,0.00,2,50.0,28.3,1,1.7,0.17,+0.7,422,71,158,179,93,5,422,196,1061,424,6,7,1,17,11,199,14,Match Report
5,Newcastle Utd,2022-04-23,Norwich City,eng Premier League,W 3-0,3,0,+3,54,3,0,0,0,451,551,81.9,10,35,6,1,39,7603,2817,215,237,90.7,176,205,85.9,41,72,56.9,15,11,10,4,1,6,15,40.0,9,5,0,5,14,29,20,0,1.9,1.9,+1.3,+1.3,1.3,0.7,+1.1,+1.1,+0.7,0.15,13,0.23,0.43,7,53.8,15.6,0,0.5,0.25,+0.5,662,59,228,255,143,19,662,312,1496,643,12,10,5,15,13,449,39,Match Report
6,Newcastle Utd,2022-04-20,Crystal Palace,eng Premier League,W 1-0,1,0,+1,37,1,0,0,0,280,382,73.3,8,17,5,0,18,4824,2109,134,157,85.4,103,131,78.6,26,59,44.1,18,12,8,10,0,9,14,64.3,5,10,2,8,14,32,23,1,0.9,0.9,+0.4,+0.4,0.7,0.5,+0.1,+0.1,+0.3,0.07,13,0.08,0.25,4,30.8,18.1,0,0.2,0.11,+0.2,504,47,182,238,92,17,504,248,1484,582,14,12,6,18,9,278,18,Match Report
7,Newcastle Utd,2022-04-17,Leicester City,eng Premier League,W 2-1,2,1,+1,32,2,0,0,0,195,301,64.8,11,26,5,2,23,3505,1722,95,126,75.4,66,92,71.7,27,63,42.9,26,14,11,12,3,13,19,68.4,6,13,4,9,16,42,19,0,1.8,1.8,+1.2,+1.2,0.7,0.5,+0.2,+0.2,-0.7,0.14,16,0.13,0.29,7,43.8,15.4,1,0.2,0.09,-0.8,432,58,139,184,118,21,432,179,1213,555,14,9,2,15,14,191,22,Match Report
8,Newcastle Utd,2022-04-08,Wolves,eng Premier League,W 1-0,1,0,+1,42,0,1,1,0,327,416,78.6,7,23,6,1,28,6078,2252,136,148,91.9,147,173,85.0,40,79,50.6,11,7,4,7,0,9,18,50.0,9,7,1,6,8,19,15,0,1.5,0.7,+1.1,+0.3,0.5,0.5,-0.5,-0.7,-0.5,0.07,11,0.00,0.00,3,27.3,19.7,1,0.3,0.13,+0.3,502,36,154,248,106,17,501,267,1688,736,20,12,5,12,18,323,28,Match Report
9,Newcastle Utd,2022-04-03,Tottenham,eng Premier League,L 1-5,1,5,-4,40,1,0,0,0,341,414,82.4,4,25,5,1,35,6591,2344,130,151,86.1,173,198,87.4,36,55,65.5,13,9,3,7,3,5,11,45.5,6,7,4,3,7,20,17,0,0.5,0.5,-2.5,-2.5,0.3,0.4,+0.5,+0.5,-0.3,0.07,8,0.13,1.00,1,12.5,18.0,1,4.2,0.69,-0.8,498,66,167,222,115,14,498,319,1407,717,16,15,2,10,9,339,35,Match Report
10,Newcastle Utd,2022-03-17,Everton,eng Premier League,L 0-1,0,1,-1,61,0,0,0,0,377,498,75.7,11,31,9,2,42,6906,2503,177,210,84.3,136,162,84.0,51,96,53.1,15,11,8,6,1,9,16,56.3,7,10,3,7,2,17,10,0,0.9,0.9,+0.2,+0.2,0.7,0.5,-0.9,-0.9,-0.7,0.05,17,0.00,0.00,6,35.3,20.7,1,0.6,0.21,-0.4,611,39,186,255,150,26,611,294,1762,975,19,16,2,24,6,377,42,Match Report
