Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,PSxG,PSxG/SoT,PSxG+/-,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
1,Burnley,2022-05-22,Newcastle Utd,eng Premier League,L 1-2,1,2,-1,52,1,0,0,0,275,410,67.1,8,23,9,4,30,4924,2150,123,157,78.3,104,135,77.0,35,80,43.8,11,7,6,3,2,1,4,25.0,3,11,0,11,4,15,12,2,1.6,1.6,-0.2,+0.6,1.2,1.3,-0.6,-0.6,-1.2,0.14,12,0.08,0.25,4,33.3,15.7,1,2.5,0.28,+0.5,517,45,127,222,175,21,517,187,927,442,13,9,1,13,9,271,30,Match Report
2,Burnley,2022-05-19,Aston Villa,eng Premier League,D 1-1,1,1,0,29,0,1,1,0,176,265,66.4,6,14,6,2,16,3852,1822,74,93,79.6,59,80,73.8,41,77,53.2,11,6,9,2,0,4,5,80.0,1,9,6,3,2,13,34,0,1.6,0.8,+0.1,-0.7,0.8,1.2,-0.6,-0.8,-0.8,0.10,9,0.00,0.00,3,33.3,17.2,0,1.6,0.18,+0.6,361,76,147,129,89,16,360,127,695,323,5,2,1,7,9,174,15,Match Report
3,Burnley,2022-05-15,Tottenham,eng Premier League,L 0-1,0,1,-1,32,0,0,0,0,240,334,71.9,6,21,6,1,22,4815,1945,97,111,87.4,90,119,75.6,43,82,52.4,17,7,9,7,1,5,14,35.7,9,13,7,6,8,25,32,0,0.7,0.7,-1.5,-0.7,0.6,0.9,-0.7,-0.7,-0.6,0.09,8,0.00,0.00,1,12.5,15.4,0,2.5,0.21,+1.5,443,63,141,216,89,16,443,235,1213,585,6,4,0,11,5,239,22,Match Report
4,Burnley,2022-05-07,Aston Villa,eng Premier League,L 1-3,1,3,-2,49,1,0,0,0,358,466,76.8,11,25,5,1,39,6918,2661,153,176,86.9,142,174,81.6,53,87,60.9,16,6,7,6,3,10,16,62.5,6,13,3,10,8,24,10,1,1.9,1.9,-0.2,-0.2,1.5,0.6,-0.9,-0.9,-0.5,0.14,14,0.07,0.17,6,42.9,16.4,0,1.9,0.27,-1.1,563,40,157,255,110,19,563,333,1751,839,14,10,3,14,9,354,39,Match Report
5,Burnley,2022-04-30,Watford,eng Premier League,W 2-1,2,1,+1,53,2,0,0,0,296,444,66.7,8,27,10,3,24,5680,2482,119,159,74.8,107,150,71.3,49,88,55.7,16,9,9,5,2,5,11,45.5,6,12,2,10,8,24,23,0,1.6,1.6,+0.6,+0.6,0.9,0.8,+0.4,+0.4,+1.1,0.10,17,0.12,0.33,6,35.3,15.9,1,0.1,0.12,+0.1,568,52,157,238,176,34,568,256,1421,572,9,11,3,16,8,294,24,Match Report
6,Burnley,2022-04-24,Wolves,eng Premier League,W 1-0,1,0,+1,36,1,0,0,0,261,363,71.9,12,21,7,2,28,4054,1834,135,153,88.2,84,110,76.4,22,61,36.1,20,14,7,9,4,7,17,41.2,10,13,5,8,15,35,18,1,1.4,1.4,+0.8,+0.8,1.4,1.2,-0.4,-0.4,-0.4,0.10,14,0.07,0.20,5,35.7,18.8,0,0.7,0.17,+0.7,490,57,146,236,118,16,490,278,1727,880,14,13,2,13,16,256,28,Match Report
7,Burnley,2022-04-21,Southampton,eng Premier League,W 2-0,2,0,+2,44,2,0,0,0,278,409,68.0,13,18,7,2,29,5341,2277,127,165,77.0,97,118,82.2,44,91,48.4,15,8,8,5,2,8,15,53.3,7,12,4,8,6,21,24,1,1.5,1.5,+0.7,+0.7,1.5,0.6,+0.5,+0.5,+0.5,0.10,16,0.13,0.33,6,37.5,14.2,0,0.8,0.27,+0.8,507,59,172,200,137,29,507,208,1249,602,12,9,2,7,10,276,28,Match Report
8,Burnley,2022-04-17,West Ham,eng Premier League,D 1-1,1,1,0,39,1,0,1,1,256,362,70.7,4,26,6,1,25,4762,2177,114,131,87.0,92,121,76.0,36,78,46.2,11,5,7,4,0,1,9,11.1,8,12,7,5,7,18,29,0,1.8,1.0,-0.4,-1.2,0.6,0.9,-0.8,0.0,-0.6,0.15,8,0.13,1.00,1,12.5,16.4,0,1.6,0.27,+0.6,473,72,146,209,124,18,472,227,1192,539,10,8,2,16,3,251,25,Match Report
9,Burnley,2022-04-10,Norwich City,eng Premier League,L 0-2,0,2,-2,55,0,0,0,0,320,483,66.3,11,40,14,7,51,6485,2817,140,177,79.1,118,165,71.5,58,123,47.2,23,12,9,12,2,12,19,63.2,7,10,5,5,12,35,20,1,1.7,1.7,0.0,0.0,1.4,1.1,-1.7,-1.7,-1.4,0.10,18,0.00,0.00,3,16.7,17.4,1,1.5,0.25,-0.5,600,49,178,220,213,28,600,269,1342,571,14,13,6,12,5,316,50,Match Report
10,Burnley,2022-04-06,Everton,eng Premier League,W 3-2,3,2,+1,52,3,0,0,0,257,402,63.9,8,19,4,0,17,4463,2206,135,184,73.4,79,109,72.5,33,81,40.7,11,2,8,2,1,5,17,29.4,12,17,8,9,17,28,28,0,2.0,2.0,-0.4,+1.2,1.8,1.6,+1.0,+1.0,+1.2,0.16,13,0.23,0.75,4,30.8,15.6,0,2.2,0.06,+0.2,544,70,187,199,164,38,544,254,1060,495,16,9,8,17,5,255,17,Match Report
