Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,PSxG,PSxG/SoT,PSxG+/-,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
12,Tottenham,2022-03-12,Manchester Utd,eng Premier League,L 2-3,2,3,-1,57,0,1,1,0,544,633,85.9,7,39,7,0,48,8915,2414,265,284,93.3,230,249,92.4,34,63,54.0,16,9,7,6,3,5,17,29.4,12,10,1,9,4,20,4,0,1.5,0.8,+0.5,-0.2,0.7,0.8,-0.5,-0.8,-0.7,0.09,9,0.00,0.00,1,11.1,19.8,1,1.5,0.25,-1.5,712,49,172,255,166,25,711,511,2974,1590,27,15,6,10,8,543,48,Match Report
13,Tottenham,2022-03-07,Everton,eng Premier League,W 5-0,5,0,+5,55,4,0,0,0,603,681,88.5,13,41,10,2,48,10844,3455,229,253,90.5,327,347,94.2,40,60,66.7,25,13,10,14,1,12,21,57.1,9,13,4,9,6,31,18,0,2.5,2.5,+2.3,+2.3,2.6,1.7,+1.5,+1.5,+1.4,0.19,14,0.29,0.57,7,50.0,13.5,0,0.0,,0.0,806,70,255,255,130,23,806,460,1855,1001,19,11,3,24,14,600,48,Match Report
14,Tottenham,2022-02-26,Leeds United,eng Premier League,W 4-0,4,0,+4,50,4,0,0,0,436,503,86.7,13,28,8,1,28,7577,2862,199,213,93.4,189,208,90.9,39,57,68.4,10,6,3,6,1,4,9,44.4,5,14,7,7,12,22,26,1,1.9,1.9,+0.4,+0.4,1.7,1.5,+2.1,+2.1,+2.3,0.13,15,0.27,0.40,10,66.7,14.2,0,0.2,0.08,+0.2,614,91,255,218,127,23,614,359,2266,1190,26,10,10,14,8,434,28,Match Report
15,Tottenham,2022-02-23,Burnley,eng Premier League,L 0-1,0,1,-1,66,0,0,0,0,584,701,83.3,12,36,12,2,48,9657,2673,272,302,90.1,236,271,87.1,44,62,71.0,15,6,6,5,4,8,23,34.8,15,13,5,8,5,20,16,0,0.7,0.7,-0.2,-0.2,0.7,1.1,-0.7,-0.7,-0.7,0.06,12,0.00,0.00,2,16.7,17.4,0,0.6,0.16,-0.4,802,75,244,255,221,42,802,546,3064,1622,33,17,8,20,7,584,48,Match Report
16,Tottenham,2022-02-19,Manchester City,eng Premier League,W 3-2,3,2,+1,29,3,0,0,0,265,336,78.9,6,11,4,3,16,4829,1946,123,142,86.6,104,118,88.1,34,62,54.8,13,7,12,1,0,8,20,40.0,12,18,6,12,7,20,37,1,1.4,1.4,-0.7,+0.1,1.4,1.2,+1.6,+1.6,+1.6,0.24,6,0.50,0.60,5,83.3,15.0,0,2.7,0.42,+0.7,465,118,255,137,40,7,465,207,1439,771,11,3,2,19,5,265,16,Match Report
17,Tottenham,2022-02-13,Wolves,eng Premier League,L 0-2,0,2,-2,58,0,0,0,0,506,621,81.5,12,33,11,2,48,8240,2564,256,298,85.9,189,223,84.8,41,56,73.2,15,11,4,8,3,7,13,53.8,6,17,3,14,14,29,9,1,1.2,1.2,-0.1,-0.1,0.9,1.3,-1.2,-1.2,-0.9,0.07,17,0.00,0.00,7,41.2,15.9,2,2.2,0.33,+0.2,743,38,150,255,207,31,743,503,2793,1439,34,23,7,15,8,500,46,Match Report
18,Tottenham,2022-02-09,Southampton,eng Premier League,L 2-3,2,3,-1,48,1,0,0,0,376,481,78.2,7,25,8,4,38,6051,2355,195,225,86.7,130,157,82.8,31,64,48.4,18,9,10,7,1,5,14,35.7,9,12,4,8,13,31,27,4,1.4,1.4,-0.8,-0.8,1.3,1.4,-0.4,-0.4,-0.3,0.17,8,0.13,0.33,3,37.5,15.3,0,2.5,0.28,-0.5,598,69,227,255,119,17,598,364,1832,827,16,11,4,16,5,374,38,Match Report
19,Tottenham,2022-01-23,Chelsea,eng Premier League,L 0-2,0,2,-2,36,0,0,0,0,288,372,77.4,6,22,2,0,27,4832,1919,141,160,88.1,119,151,78.8,23,46,50.0,14,7,5,8,1,7,13,53.8,6,16,3,13,12,26,26,0,0.5,0.5,-0.7,-0.7,0.5,0.2,-0.5,-0.5,-0.5,0.08,6,0.00,0.00,3,50.0,16.6,0,1.9,0.27,-0.1,481,69,204,219,68,7,481,227,1425,819,13,13,1,16,10,285,27,Match Report
20,Tottenham,2022-01-19,Leicester City,eng Premier League,W 3-2,3,2,+1,51,3,0,0,0,541,625,86.6,19,36,14,2,48,8833,2797,268,296,90.5,223,249,89.6,40,58,69.0,20,11,7,9,4,8,16,50.0,8,12,5,7,14,34,14,1,3.1,3.1,+1.9,+1.9,2.4,2.0,-0.1,-0.1,+0.6,0.12,27,0.11,0.38,8,29.6,16.4,1,1.5,0.38,-0.5,745,50,159,255,196,39,745,538,2939,1691,29,24,6,15,9,540,48,Match Report
21,Tottenham,2022-01-01,Watford,eng Premier League,W 1-0,1,0,+1,74,1,0,0,0,666,786,84.7,17,89,28,5,102,11096,3610,317,353,89.8,289,324,89.2,45,74,60.8,16,8,3,9,4,9,19,47.4,10,3,0,3,3,19,10,0,2.2,2.2,+1.9,+1.9,2.1,2.3,-1.2,-1.2,-1.1,0.11,21,0.05,0.11,9,42.9,17.6,0,0.5,0.13,+0.5,883,31,142,255,255,50,883,635,3508,2113,41,37,6,16,7,664,100,Match Report
22,Tottenham,2021-12-28,Southampton,eng Premier League,D 1-1,1,1,0,65,0,1,1,0,489,596,82.0,15,44,19,6,68,7962,2808,239,268,89.2,190,215,88.4,42,74,56.8,9,7,3,4,2,3,8,37.5,5,13,4,9,5,14,15,0,2.3,1.5,+1.9,+1.1,1.4,1.8,-1.3,-1.5,-1.4,0.08,20,0.00,0.00,10,50.0,15.8,1,0.6,0.29,-0.4,702,49,182,255,255,31,701,485,2679,1435,27,22,7,16,10,485,67,Match Report
23,Tottenham,2021-12-26,Crystal Palace,eng Premier League,W 3-0,3,0,+3,60,3,0,0,0,577,640,90.2,16,44,21,9,64,9602,2867,267,281,95.0,232,259,89.6,53,68,77.9,23,15,6,10,7,12,18,66.7,6,6,2,4,12,35,8,0,2.3,2.3,+2.0,+2.0,2.2,2.5,+0.7,+0.7,+0.8,0.13,17,0.18,0.50,6,35.3,14.5,0,0.0,,0.0,743,35,163,255,221,33,743,555,3073,1392,26,32,5,17,9,567,64,Match Report
24,Tottenham,2021-12-19,Liverpool,eng Premier League,D 2-2,2,2,0,44,2,0,0,0,340,451,75.4,8,26,10,1,27,6113,2602,141,171,82.5,140,170,82.4,42,70,60.0,15,11,10,4,1,6,12,50.0,6,16,6,10,8,23,27,1,3.0,3.0,+1.9,+1.9,1.9,2.1,-1.0,-1.0,-0.9,0.30,10,0.20,0.40,5,50.0,10.4,0,2.0,0.33,0.0,578,87,246,235,105,23,578,291,1833,827,20,6,5,23,15,340,27,Match Report
25,Tottenham,2021-12-05,Norwich City,eng Premier League,W 3-0,3,0,+3,41,3,0,0,0,414,493,84.0,12,30,5,1,27,6356,2323,216,244,88.5,151,168,89.9,26,44,59.1,10,7,6,4,0,5,13,38.5,8,9,2,7,11,21,27,0,1.6,1.6,+0.4,+0.4,0.8,0.5,+1.4,+1.4,+1.2,0.10,17,0.18,0.43,7,41.2,18.5,0,0.2,0.15,+0.2,595,61,203,253,145,15,595,412,2359,1162,20,24,4,13,11,412,26,Match Report
26,Tottenham,2021-12-02,Brentford,eng Premier League,W 2-0,2,0,+2,47,1,0,0,0,380,507,75.0,9,18,6,2,29,6040,1996,186,223,83.4,147,174,84.5,26,62,41.9,8,6,4,4,0,2,6,33.3,4,12,1,11,12,20,25,1,1.9,1.9,+1.6,+1.6,1.9,1.7,-0.9,-0.9,-0.9,0.18,11,0.09,0.17,6,54.5,9.8,0,0.1,0.05,+0.1,609,61,221,255,137,22,609,379,1849,911,20,12,5,14,3,375,29,Match Report
27,Tottenham,2021-11-21,Leeds United,eng Premier League,W 2-1,2,1,+1,43,2,0,0,0,340,442,76.9,7,22,9,1,43,5457,2412,167,198,84.3,144,169,85.2,18,48,37.5,18,12,7,7,4,11,24,45.8,13,6,4,2,13,31,27,0,2.1,2.1,+0.6,+0.6,1.2,0.7,-0.1,-0.1,-0.2,0.17,13,0.15,0.50,4,30.8,17.5,1,1.9,0.27,+0.9,580,68,196,255,113,22,580,290,2013,945,19,22,2,26,4,332,42,Match Report
28,Tottenham,2021-11-07,Everton,eng Premier League,D 0-0,0,0,0,55,0,0,0,0,488,582,83.8,7,31,6,3,43,8420,2796,217,248,87.5,231,259,89.2,33,53,62.3,16,10,10,4,2,8,21,38.1,13,13,6,7,8,24,19,1,0.7,0.7,+0.1,+0.1,0.6,0.4,-0.7,-0.7,-0.6,0.09,8,0.00,,0,0.0,19.5,0,0.2,0.10,+0.2,681,65,255,255,130,17,681,330,1911,1060,22,11,6,16,15,485,42,Match Report
29,Tottenham,2021-10-30,Manchester Utd,eng Premier League,L 0-3,0,3,-3,58,0,0,0,0,505,621,81.3,5,29,7,1,42,7394,2283,275,299,92.0,182,215,84.7,24,50,48.0,19,10,9,7,3,4,12,33.3,8,14,4,10,10,29,6,0,1.0,1.0,-0.5,-0.5,0.9,0.6,-1.0,-1.0,-0.9,0.11,9,0.00,,0,0.0,16.6,1,2.4,0.61,-0.6,715,48,187,255,219,17,715,424,2227,1138,20,21,3,12,5,503,42,Match Report
30,Tottenham,2021-10-24,West Ham,eng Premier League,L 0-1,0,1,-1,62,0,0,0,0,567,676,83.9,5,45,7,3,43,9302,2823,268,292,91.8,248,282,87.9,34,70,48.6,15,8,8,5,2,7,16,43.8,9,12,4,8,16,31,13,0,0.7,0.7,-0.6,-0.6,0.7,0.9,-0.7,-0.7,-0.7,0.10,7,0.00,0.00,4,57.1,17.8,0,1.1,0.29,+0.1,773,42,199,255,141,15,773,459,2476,1249,18,21,3,13,11,565,43,Match Report
31,Tottenham,2021-10-17,Newcastle Utd,eng Premier League,W 3-2,3,2,+1,64,3,0,0,0,558,659,84.7,10,25,8,0,36,8399,2918,276,300,92.0,208,236,88.1,31,63,49.2,27,14,14,12,1,11,24,45.8,13,11,2,9,5,32,10,0,1.7,1.7,+1.3,+1.3,1.5,1.4,+1.3,+1.3,+1.5,0.12,14,0.21,0.75,4,28.6,17.9,1,0.1,0.15,-0.9,771,58,205,255,165,27,771,431,2473,1341,31,19,8,16,12,555,35,Match Report
32,Tottenham,2021-10-03,Aston Villa,eng Premier League,W 2-1,2,1,+1,56,1,0,0,0,370,475,77.9,11,24,11,1,26,5989,2371,183,213,85.9,132,160,82.5,30,60,50.0,14,8,6,8,0,10,14,71.4,4,11,5,6,12,26,37,0,1.3,1.3,+0.1,+0.1,1.0,0.6,-0.3,-0.3,0.0,0.08,17,0.06,0.14,7,41.2,20.5,2,1.0,0.34,0.0,615,87,222,255,129,27,615,281,1549,827,18,11,7,16,12,366,26,Match Report
33,Tottenham,2021-09-26,Arsenal,eng Premier League,L 1-3,1,3,-2,54,1,0,0,0,445,537,82.9,8,35,4,2,27,7565,2376,221,236,93.6,150,176,85.2,52,84,61.9,14,11,3,9,2,5,10,50.0,5,9,1,8,8,22,9,1,1.0,1.0,-0.1,-0.1,1.0,0.6,0.0,0.0,0.0,0.10,10,0.10,0.25,4,40.0,16.3,0,2.2,0.32,-0.8,617,55,158,255,149,11,617,326,1827,929,18,21,3,15,16,441,27,Match Report
34,Tottenham,2021-09-19,Chelsea,eng Premier League,L 0-3,0,3,-3,47,0,0,0,0,414,510,81.2,6,19,3,3,23,6616,2203,206,228,90.4,146,169,86.4,34,62,54.8,20,12,11,7,2,10,18,55.6,8,18,7,11,9,29,24,0,0.5,0.5,-1.7,-1.7,0.2,0.3,-0.5,-0.5,-0.2,0.06,8,0.00,0.00,2,25.0,20.0,1,1.8,0.22,-1.2,633,81,222,255,114,14,633,408,1740,687,10,13,3,20,8,409,23,Match Report
35,Tottenham,2021-09-11,Crystal Palace,eng Premier League,L 0-3,0,3,-3,38,0,0,0,0,250,341,73.3,2,13,2,1,23,4133,1651,111,127,87.4,87,112,77.7,29,60,48.3,16,10,8,7,1,8,22,36.4,14,19,7,12,11,27,36,0,0.1,0.1,-2.0,-1.2,0.1,0.1,-0.1,-0.1,-0.1,0.03,2,0.00,0.00,1,50.0,19.1,0,3.1,0.54,+0.1,460,71,163,237,64,3,460,250,1053,452,4,8,0,16,7,249,23,Match Report
36,Tottenham,2021-08-29,Watford,eng Premier League,W 1-0,1,0,+1,57,1,0,0,0,462,548,84.3,9,46,14,2,44,7363,2178,233,251,92.8,176,201,87.6,32,60,53.3,19,11,10,8,1,9,19,47.4,10,15,3,12,9,28,12,0,1.0,1.0,+0.2,+0.2,0.7,1.2,0.0,0.0,-0.7,0.07,15,0.07,0.13,8,53.3,18.8,3,0.5,0.27,+0.5,649,35,112,255,207,35,649,302,1691,889,21,12,5,10,11,462,44,Match Report
37,Tottenham,2021-08-22,Wolves,eng Premier League,W 1-0,1,0,+1,42,0,1,1,0,303,391,77.5,5,21,4,0,15,4596,2003,171,190,90.0,87,108,80.6,23,55,41.8,18,6,10,7,1,4,23,17.4,19,19,10,9,8,26,33,0,1.7,0.9,+0.1,-0.7,0.8,0.8,-0.7,-0.9,-0.8,0.14,7,0.00,0.00,5,71.4,14.6,0,1.4,0.23,+1.4,527,85,219,235,80,17,526,231,1280,654,13,4,4,19,16,300,15,Match Report
38,Tottenham,2021-08-15,Manchester City,eng Premier League,W 1-0,1,0,+1,35,1,0,0,0,244,326,74.8,10,19,6,1,30,4254,1812,111,125,88.8,82,103,79.6,29,63,46.0,15,9,12,3,0,7,27,25.9,20,20,5,15,10,25,27,0,1.0,1.0,-0.7,-0.7,0.5,0.5,0.0,0.0,+0.5,0.08,13,0.08,0.50,2,15.4,20.3,0,0.4,0.11,+0.4,450,67,158,193,109,19,450,257,1523,639,11,12,2,15,11,242,30,Match Report
