Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,PSxG,PSxG/SoT,PSxG+/-,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
1,West Ham,2022-05-22,Brighton,eng Premier League,L 1-3,1,3,-2,50,1,0,0,0,418,536,78.0,4,29,8,1,44,7821,2406,192,212,90.6,169,203,83.3,53,101,52.5,14,9,10,3,1,1,6,16.7,5,15,7,8,6,20,20,0,0.2,0.2,-1.3,-1.3,0.1,0.3,+0.8,+0.8,-0.1,0.03,7,0.14,0.50,2,28.6,22.0,0,1.7,0.25,-1.3,624,77,212,255,162,14,624,345,1624,903,13,12,2,9,9,411,43,Match Report
2,West Ham,2022-05-15,Manchester City,eng Premier League,D 2-2,2,2,0,22,2,0,0,0,139,215,64.7,4,13,4,3,12,3036,1686,62,76,81.6,43,57,75.4,32,68,47.1,11,7,8,3,0,5,16,31.3,11,19,13,6,13,24,40,0,1.1,1.1,-1.3,-0.6,0.8,0.6,+0.9,+0.9,+1.2,0.18,6,0.33,1.00,2,33.3,13.7,0,2.4,0.17,+1.4,347,114,197,97,60,13,347,129,752,361,8,4,4,14,5,138,12,Match Report
3,West Ham,2022-05-08,Norwich City,eng Premier League,W 4-0,4,0,+4,63,3,1,1,0,642,723,88.8,9,44,10,3,44,10989,3342,317,333,95.2,255,276,92.4,61,86,70.9,12,5,6,3,3,1,10,10.0,9,11,4,7,8,20,14,0,3.0,2.3,+2.2,+1.5,1.2,1.2,+1.0,+0.7,+0.8,0.19,12,0.25,0.75,4,33.3,14.4,0,0.8,0.38,+0.8,798,67,253,255,176,22,797,539,2433,1280,13,18,1,8,9,640,44,Match Report
4,West Ham,2022-05-01,Arsenal,eng Premier League,L 1-2,1,2,-1,57,1,0,0,0,533,638,83.5,6,41,6,3,38,8519,2573,259,286,90.6,205,229,89.5,39,77,50.6,11,6,6,4,1,5,15,33.3,10,9,2,7,8,19,9,1,0.5,0.5,-0.4,-0.4,0.4,0.4,+0.5,+0.5,+0.6,0.06,8,0.13,0.33,3,37.5,14.0,0,1.5,0.25,-0.5,717,54,196,255,186,14,717,513,2756,1134,22,23,4,5,8,532,38,Match Report
5,West Ham,2022-04-24,Chelsea,eng Premier League,L 0-1,0,1,-1,34,0,0,0,0,283,390,72.6,3,14,3,0,22,4685,1853,140,155,90.3,106,130,81.5,27,71,38.0,14,10,9,3,2,7,17,41.2,10,21,11,10,5,19,25,0,0.5,0.5,-2.5,-1.7,0.3,0.2,-0.5,-0.5,-0.3,0.08,6,0.00,0.00,2,33.3,13.4,0,2.0,0.21,+1.0,497,96,233,162,107,11,497,192,1198,595,9,10,4,13,8,280,22,Match Report
6,West Ham,2022-04-17,Burnley,eng Premier League,D 1-1,1,1,0,61,1,0,0,0,465,575,80.9,16,38,13,6,59,8106,2635,215,240,89.6,193,218,88.5,44,82,53.7,6,1,2,4,0,3,5,60.0,2,8,2,6,6,12,22,0,2.2,2.2,+0.4,+1.2,1.7,1.1,-1.2,-1.2,-0.7,0.11,21,0.05,0.17,6,28.6,14.7,0,0.9,0.88,-0.1,668,59,204,255,204,34,668,383,2348,1191,24,20,8,12,10,461,59,Match Report
7,West Ham,2022-04-10,Brentford,eng Premier League,L 0-2,0,2,-2,53,0,0,0,0,478,582,82.1,4,30,5,2,38,7587,2362,254,279,91.0,174,205,84.9,37,73,50.7,10,4,4,5,1,7,8,87.5,1,10,5,5,10,20,32,0,0.3,0.3,-1.1,-1.1,0.3,0.5,-0.3,-0.3,-0.3,0.06,5,0.00,0.00,1,20.0,17.5,0,1.7,0.24,-0.3,690,78,214,255,126,12,690,386,1753,892,11,9,2,11,3,477,38,Match Report
8,West Ham,2022-04-03,Everton,eng Premier League,W 2-1,2,1,+1,55,2,0,0,0,462,564,81.9,8,31,7,1,42,7976,2568,200,221,90.5,211,246,85.8,40,68,58.8,11,5,8,3,0,5,11,45.5,6,7,5,2,4,15,18,0,1.2,1.2,+0.6,+0.6,0.7,0.7,+0.8,+0.8,-0.7,0.12,11,0.18,0.40,5,45.5,19.9,2,0.5,0.25,-0.5,643,66,210,255,114,19,643,393,2132,1178,18,13,5,16,5,460,41,Match Report
9,West Ham,2022-03-20,Tottenham,eng Premier League,L 1-3,1,3,-2,47,1,0,0,0,500,573,87.3,4,36,4,2,29,8414,2372,242,260,93.1,203,220,92.3,44,73,60.3,6,3,1,5,0,1,8,12.5,7,9,5,4,6,12,20,0,0.6,0.6,-2.4,-2.4,0.5,0.6,+0.4,+0.4,+0.5,0.10,6,0.17,1.00,1,16.7,9.1,0,1.5,0.38,-0.5,655,66,175,255,120,11,655,450,2064,893,8,10,0,13,6,499,29,Match Report
10,West Ham,2022-03-13,Aston Villa,eng Premier League,W 2-1,2,1,+1,47,2,0,0,0,390,486,80.2,9,39,9,2,56,7085,2451,187,213,87.8,142,167,85.0,49,76,64.5,11,3,3,6,2,4,11,36.4,7,6,4,2,13,24,19,0,1.2,1.2,+0.1,+0.1,0.9,0.7,+0.8,+0.8,+1.1,0.12,11,0.18,0.50,4,36.4,16.3,0,1.8,0.26,+0.8,599,58,165,255,162,24,599,356,1946,1146,28,16,4,19,7,389,56,Match Report
11,West Ham,2022-03-05,Liverpool,eng Premier League,L 0-1,0,1,-1,32,0,0,0,0,250,355,70.4,8,23,6,2,31,4626,2080,121,141,85.8,80,103,77.7,41,84,48.8,16,8,12,4,0,6,15,40.0,9,19,7,12,18,34,24,0,1.3,1.3,-1.1,-1.1,0.9,0.4,-1.3,-1.3,-0.9,0.10,13,0.00,0.00,4,30.8,14.9,0,1.4,0.28,+0.4,479,83,223,185,76,17,479,281,1350,557,12,5,4,17,3,246,31,Match Report
12,West Ham,2022-02-27,Wolves,eng Premier League,W 1-0,1,0,+1,39,1,0,0,0,335,438,76.5,11,20,9,0,32,5012,2033,181,201,90.0,106,133,79.7,22,59,37.3,15,9,6,7,2,7,12,58.3,5,17,9,8,18,33,28,0,1.8,1.8,+1.0,+1.0,1.7,1.5,-0.8,-0.8,-0.7,0.14,13,0.08,0.25,4,30.8,16.7,1,0.1,0.11,+0.1,562,75,181,250,136,26,562,337,1786,845,15,16,3,10,5,334,32,Match Report
13,West Ham,2022-02-19,Newcastle Utd,eng Premier League,D 1-1,1,1,0,47,1,0,0,0,319,434,73.5,9,30,5,2,37,5995,2159,139,163,85.3,135,171,78.9,41,76,53.9,11,8,6,5,0,3,10,30.0,7,9,6,3,7,18,32,1,0.6,0.6,-0.2,-0.2,0.5,0.5,+0.4,+0.4,+0.5,0.05,11,0.09,0.33,3,27.3,14.4,0,0.3,0.09,-0.7,552,67,176,246,135,22,552,282,1529,756,21,8,6,18,8,316,37,Match Report
