Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,PSxG,PSxG/SoT,PSxG+/-,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
1,Manchester Utd,2022-05-22,Crystal Palace,eng Premier League,L 0-1,0,1,-1,61,0,0,0,0,466,582,80.1,5,34,5,0,35,8043,2379,211,244,86.5,182,212,85.8,51,80,63.8,17,10,6,8,3,12,18,66.7,6,8,0,8,12,29,10,1,0.7,0.7,+0.1,+0.1,0.4,0.6,-0.7,-0.7,-0.4,0.08,10,0.00,0.00,4,40.0,19.8,1,0.6,0.20,-0.4,679,53,190,255,175,15,679,415,2253,1245,19,22,2,16,6,464,35,Match Report
2,Manchester Utd,2022-05-07,Brighton,eng Premier League,L 0-4,0,4,-4,58,0,0,0,0,463,566,81.8,10,36,4,1,38,8100,2813,217,239,90.8,194,229,84.7,46,72,63.9,13,11,4,7,2,6,10,60.0,4,9,5,4,11,24,31,2,0.9,0.9,-1.5,-1.5,0.6,0.7,-0.9,-0.9,-0.6,0.06,15,0.00,0.00,5,33.3,19.4,1,2.4,0.49,-1.6,665,74,255,255,124,19,665,370,1480,732,12,7,3,11,10,459,38,Match Report
3,Manchester Utd,2022-05-02,Brentford,eng Premier League,W 3-0,3,0,+3,63,2,1,1,0,666,740,90.0,6,33,4,0,29,9365,2604,416,435,95.6,176,189,93.1,42,69,60.9,11,8,8,3,0,6,12,50.0,6,7,3,4,11,22,34,0,2.0,1.2,+1.4,+0.6,1.1,1.1,+1.0,+0.8,+0.9,0.15,8,0.25,0.50,4,50.0,20.3,1,0.3,0.09,+0.3,847,95,255,255,179,13,846,584,2569,1214,20,20,3,11,5,665,29,Match Report
4,Manchester Utd,2022-04-28,Chelsea,eng Premier League,D 1-1,1,1,0,36,1,0,0,0,287,375,76.5,5,22,6,0,32,4978,2053,149,173,86.1,104,124,83.9,31,61,50.8,16,12,14,2,0,4,13,30.8,9,13,6,7,14,30,32,0,0.5,0.5,-1.3,-1.3,0.5,0.7,+0.5,+0.5,+0.5,0.09,6,0.17,0.33,3,50.0,15.9,0,1.7,0.29,+0.7,488,79,207,188,96,15,488,291,1292,641,12,8,3,14,7,284,31,Match Report
5,Manchester Utd,2022-04-23,Arsenal,eng Premier League,L 1-3,1,3,-2,46,1,0,1,1,358,451,79.4,11,17,5,1,29,5755,1917,176,205,85.9,144,171,84.2,29,56,51.8,13,10,6,6,1,5,9,55.6,4,9,2,7,9,22,17,0,1.8,1.0,-0.5,-0.8,0.9,0.5,-0.8,0.0,+0.1,0.08,13,0.08,0.20,5,38.5,18.1,0,2.7,0.34,-0.3,545,55,195,236,121,15,544,306,1727,748,16,11,1,14,6,355,29,Match Report
6,Manchester Utd,2022-04-19,Liverpool,eng Premier League,L 0-4,0,4,-4,29,0,0,0,0,278,379,73.4,2,16,1,0,18,4782,1830,138,162,85.2,106,131,80.9,25,58,43.1,22,14,14,6,2,6,13,46.2,7,11,3,8,16,38,15,0,0.1,0.1,-1.9,-1.9,0.1,0.3,-0.1,-0.1,-0.1,0.05,2,0.00,0.00,1,50.0,21.0,0,2.0,0.39,-2.0,478,66,213,210,61,7,478,283,1337,648,12,11,5,18,11,276,18,Match Report
7,Manchester Utd,2022-04-16,Norwich City,eng Premier League,W 3-2,3,2,+1,61,3,0,0,0,581,664,87.5,17,49,14,1,54,8684,2684,323,349,92.6,181,205,88.3,41,58,70.7,16,11,6,7,3,10,20,50.0,10,9,4,5,10,26,11,0,1.9,1.9,+0.4,+0.4,1.8,1.3,+1.1,+1.1,+0.2,0.10,20,0.15,0.33,9,45.0,17.3,1,1.4,0.35,-0.6,774,55,162,255,255,46,774,522,3018,1812,32,34,11,9,6,579,54,Match Report
8,Manchester Utd,2022-04-09,Everton,eng Premier League,L 0-1,0,1,-1,67,0,0,0,0,560,701,79.9,9,44,14,3,56,8397,2791,303,346,87.6,178,216,82.4,43,69,62.3,15,10,8,2,5,4,14,28.6,10,11,2,9,12,27,14,0,0.8,0.8,+0.4,+0.4,0.7,1.3,-0.8,-0.8,-0.7,0.06,12,0.00,0.00,4,33.3,17.5,0,0.1,0.05,-0.9,825,52,215,255,255,42,825,543,2871,1660,28,18,9,24,8,560,56,Match Report
9,Manchester Utd,2022-04-02,Leicester City,eng Premier League,D 1-1,1,1,0,54,1,0,0,0,528,627,84.2,10,48,10,3,64,9904,3177,208,235,88.5,266,300,88.7,52,76,68.4,10,6,3,7,0,1,13,7.7,12,9,2,7,9,19,13,1,0.9,0.9,+0.1,+0.1,0.6,0.8,+0.1,+0.1,-0.6,0.09,11,0.09,0.20,5,45.5,14.7,0,1.0,0.33,0.0,714,57,203,255,196,29,714,479,2125,1076,26,14,8,11,6,523,63,Match Report
10,Manchester Utd,2022-03-12,Tottenham,eng Premier League,W 3-2,3,2,+1,43,3,0,0,0,405,481,84.2,9,32,5,1,30,6794,2131,201,214,93.9,145,160,90.6,41,70,58.6,13,9,9,3,1,5,19,26.3,14,13,6,7,14,27,18,1,1.0,1.0,-0.5,+0.2,1.0,0.5,+2.0,+2.0,+2.0,0.10,10,0.30,0.50,6,60.0,16.1,0,1.0,0.01,0.0,583,59,171,255,120,15,583,341,1925,946,16,15,5,11,11,404,30,Match Report
11,Manchester Utd,2022-03-06,Manchester City,eng Premier League,L 1-4,1,4,-3,31,1,0,0,0,285,352,81.0,2,22,5,0,25,4987,1870,135,152,88.8,113,133,85.0,29,44,65.9,16,7,11,5,0,12,28,42.9,16,15,8,7,11,27,21,1,0.5,0.5,-2.2,-2.2,0.2,0.3,+0.5,+0.5,+0.8,0.10,5,0.20,0.50,2,40.0,14.1,0,2.9,0.34,-1.1,458,78,213,173,77,17,458,270,1301,607,12,6,4,12,4,285,25,Match Report
12,Manchester Utd,2022-02-26,Watford,eng Premier League,D 0-0,0,0,0,67,0,0,0,0,615,740,83.1,20,61,23,12,80,10603,3287,296,323,91.6,238,280,85.0,61,88,69.3,20,12,10,8,2,9,22,40.9,13,9,3,6,6,26,5,1,2.8,2.8,+2.2,+2.2,2.7,2.0,-2.8,-2.8,-2.7,0.13,22,0.00,0.00,3,13.6,16.9,1,0.4,0.18,+0.4,849,35,174,255,255,46,849,498,2762,1652,30,30,6,19,13,611,79,Match Report
13,Manchester Utd,2022-02-20,Leeds United,eng Premier League,W 4-2,4,2,+2,46,4,0,0,0,275,380,72.4,12,19,11,1,29,4336,1888,137,161,85.1,89,106,84.0,28,65,43.1,19,10,8,8,3,11,19,57.9,8,12,4,8,10,29,13,0,2.2,2.2,+0.4,+0.4,2.1,1.5,+1.8,+1.8,+1.9,0.15,15,0.27,0.44,9,60.0,14.3,0,2.2,0.37,+0.2,486,47,155,212,128,23,486,229,1468,914,22,12,5,19,14,274,29,Match Report
14,Manchester Utd,2022-02-15,Brighton,eng Premier League,W 2-0,2,0,+2,50,2,0,0,0,436,551,79.1,15,32,5,2,24,7298,2238,222,252,88.1,157,190,82.6,43,69,62.3,18,10,7,5,6,9,14,64.3,5,8,1,7,8,26,16,0,1.7,1.7,+1.0,+1.0,1.5,1.1,+0.3,+0.3,+0.5,0.09,19,0.11,0.29,7,36.8,19.7,2,0.5,0.17,+0.5,660,57,221,215,229,32,660,314,1987,1132,27,14,11,13,11,435,24,Match Report
15,Manchester Utd,2022-02-12,Southampton,eng Premier League,D 1-1,1,1,0,53,1,0,0,0,407,512,79.5,10,41,8,0,38,7469,2662,171,202,84.7,170,196,86.7,55,81,67.9,14,7,6,6,2,8,20,40.0,12,10,3,7,6,20,13,0,2.1,2.1,+1.3,+1.3,2.0,1.4,-1.1,-1.1,-1.0,0.18,12,0.08,0.14,7,58.3,11.7,0,1.3,0.31,+0.3,612,46,188,255,155,22,612,311,1715,959,12,8,2,14,7,405,38,Match Report
16,Manchester Utd,2022-02-08,Burnley,eng Premier League,D 1-1,1,1,0,63,1,0,0,0,453,574,78.9,18,31,13,2,56,7844,2553,214,260,82.3,171,202,84.7,53,83,63.9,15,11,6,7,2,5,12,41.7,7,7,1,6,1,16,16,0,1.8,1.8,+1.4,+1.4,1.2,1.5,-0.8,-0.8,-0.2,0.08,22,0.05,0.20,5,22.7,15.9,0,0.8,0.26,-0.2,690,44,142,255,220,39,690,390,2316,1220,27,23,11,17,14,448,56,Match Report
17,Manchester Utd,2022-01-22,West Ham,eng Premier League,W 1-0,1,0,+1,57,1,0,0,0,479,597,80.2,15,51,12,1,53,8693,2904,203,229,88.6,229,271,84.5,42,78,53.8,17,11,9,7,1,9,18,50.0,9,9,2,7,4,21,17,0,1.9,1.9,+1.6,+1.6,1.6,1.2,-0.9,-0.9,-0.6,0.10,18,0.06,0.33,3,16.7,18.3,1,0.0,0.03,0.0,699,52,202,255,168,27,699,402,2304,1191,18,9,9,18,6,476,53,Match Report
18,Manchester Utd,2022-01-19,Brentford,eng Premier League,W 3-1,3,1,+2,56,3,0,0,0,427,559,76.4,9,40,9,1,45,6944,2412,214,256,83.6,161,189,85.2,34,77,44.2,19,12,13,4,2,6,11,54.5,5,12,5,7,12,31,34,0,2.3,2.3,0.0,0.0,2.2,1.2,+0.7,+0.7,+0.8,0.18,13,0.23,0.60,5,38.5,17.8,0,3.2,0.36,+2.2,684,74,193,255,174,25,684,359,2061,1080,24,20,5,12,8,423,45,Match Report
19,Manchester Utd,2022-01-15,Aston Villa,eng Premier League,D 2-2,2,2,0,46,2,0,0,0,399,492,81.1,8,13,5,2,29,7101,1960,159,177,89.8,180,201,89.6,40,75,53.3,23,11,13,8,2,6,19,31.6,13,8,0,8,15,38,19,0,1.0,1.0,-0.9,-0.9,0.6,0.3,+1.0,+1.0,+1.4,0.08,13,0.15,0.33,6,46.2,17.5,1,2.2,0.24,+0.2,611,65,203,255,99,14,611,368,2069,1113,25,19,9,16,12,394,29,Match Report
20,Manchester Utd,2022-01-03,Wolves,eng Premier League,L 0-1,0,1,-1,51,0,0,0,0,422,539,78.3,7,34,3,2,35,7174,2680,205,240,85.4,154,179,86.0,44,76,57.9,17,10,9,6,2,12,24,50.0,12,16,6,10,12,29,15,0,0.8,0.8,+0.1,+0.1,0.7,0.2,-0.8,-0.8,-0.7,0.09,9,0.00,0.00,2,22.2,20.8,1,1.1,0.19,+0.1,646,63,178,255,166,17,646,340,2025,1112,24,12,4,13,7,422,35,Match Report
21,Manchester Utd,2021-12-30,Burnley,eng Premier League,W 3-1,3,1,+2,57,2,0,0,0,404,535,75.5,13,25,13,5,43,6895,2217,209,239,87.4,146,173,84.4,39,83,47.0,8,5,4,3,1,4,5,80.0,1,7,3,4,5,13,18,0,2.4,2.4,+1.3,+1.3,1.3,1.2,-0.4,-0.4,-0.3,0.14,18,0.11,0.33,6,33.3,17.5,1,0.8,0.27,-0.2,623,45,199,255,162,29,623,342,2022,1083,23,14,8,9,11,402,43,Match Report
22,Manchester Utd,2021-12-27,Newcastle Utd,eng Premier League,D 1-1,1,1,0,68,1,0,0,0,495,627,78.9,11,43,6,2,65,8765,2746,230,268,85.8,223,254,87.8,40,81,49.4,17,10,8,9,0,8,20,40.0,12,9,2,7,10,27,19,0,1.6,1.6,+0.4,+0.4,1.3,1.1,-0.6,-0.6,-1.3,0.13,13,0.08,0.33,3,23.1,17.9,0,2.3,0.29,+1.3,731,49,164,255,153,17,731,493,2478,1359,16,15,3,15,4,491,64,Match Report
23,Manchester Utd,2021-12-11,Norwich City,eng Premier League,W 1-0,1,0,+1,52,0,1,1,0,435,542,80.3,8,48,12,3,47,7244,2620,219,255,85.9,172,205,83.9,38,62,61.3,21,10,11,5,5,6,14,42.9,8,14,5,9,8,29,21,0,2.0,1.2,+0.9,+0.1,1.0,1.4,-1.0,-1.2,-1.0,0.10,12,0.00,0.00,4,33.3,19.2,2,0.8,0.16,+0.8,660,55,177,255,166,23,659,333,2214,1309,23,15,6,17,3,434,47,Match Report
24,Manchester Utd,2021-12-05,Crystal Palace,eng Premier League,W 1-0,1,0,+1,61,1,0,0,0,474,587,80.7,14,53,11,3,45,8305,2895,221,255,86.7,189,217,87.1,52,81,64.2,24,11,17,4,3,4,10,40.0,6,8,3,5,8,32,14,0,0.9,0.9,+0.4,+0.4,0.9,1.1,+0.1,+0.1,+0.1,0.06,16,0.06,0.33,3,18.8,19.2,2,1.0,0.50,+1.0,703,36,158,255,246,33,703,359,1834,1000,19,15,5,14,14,472,45,Match Report
