Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,PSxG,PSxG/SoT,PSxG+/-,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
11,Southampton,2022-03-10,Newcastle Utd,eng Premier League,L 1-2,1,2,-1,67,1,0,0,0,577,707,81.6,9,54,10,2,64,9554,2965,310,351,88.3,223,252,88.5,43,86,50.0,15,5,8,6,1,6,14,42.9,8,12,4,8,9,24,16,0,1.1,1.1,+0.5,+0.5,0.6,1.0,-0.1,-0.1,-0.6,0.08,14,0.07,0.20,5,35.7,13.9,0,0.6,0.20,-1.4,816,52,207,255,255,31,816,581,2847,1450,29,26,5,16,12,576,64,Match Report
12,Southampton,2022-03-05,Aston Villa,eng Premier League,L 0-4,0,4,-4,62,0,0,0,0,493,604,81.6,9,34,6,1,45,8154,2588,254,279,91.0,177,208,85.1,49,90,54.4,15,11,4,10,1,9,16,56.3,7,7,1,6,12,27,7,0,1.1,1.1,-1.4,-1.4,1.1,1.0,-1.1,-1.1,-1.1,0.10,11,0.00,0.00,1,9.1,19.1,1,2.8,0.33,-1.2,700,41,148,255,194,17,700,422,1957,973,15,16,6,21,8,490,45,Match Report
13,Southampton,2022-02-25,Norwich City,eng Premier League,W 2-0,2,0,+2,58,2,0,0,0,438,561,78.1,15,37,13,4,36,7114,2384,230,269,85.5,149,180,82.8,43,81,53.1,9,5,5,3,1,6,9,66.7,3,10,4,6,10,19,17,0,2.6,2.6,+2.0,+2.0,1.6,1.5,-0.6,-0.6,-1.6,0.10,27,0.07,0.22,9,33.3,15.9,1,0.2,0.17,+0.2,685,42,138,255,255,47,685,296,1678,889,26,13,15,14,9,431,35,Match Report
14,Southampton,2022-02-19,Everton,eng Premier League,W 2-0,2,0,+2,55,2,0,0,0,417,541,77.1,17,37,10,1,61,7527,3068,178,218,81.7,192,226,85.0,42,74,56.8,21,10,6,12,3,9,17,52.9,8,13,4,9,16,37,13,1,2.5,2.5,+2.3,+2.3,2.4,1.5,-0.5,-0.5,-0.4,0.13,19,0.11,0.18,11,57.9,15.4,1,0.0,,0.0,682,54,189,255,167,26,682,343,1936,1023,24,20,8,27,9,417,61,Match Report
15,Southampton,2022-02-12,Manchester Utd,eng Premier League,D 1-1,1,1,0,47,1,0,0,0,361,460,78.5,11,17,5,0,28,5630,2039,167,192,87.0,140,165,84.8,23,58,39.7,17,10,10,7,0,10,20,50.0,10,10,2,8,19,36,15,0,0.8,0.8,-1.3,-1.3,0.7,1.0,+0.2,+0.2,+0.3,0.07,13,0.08,0.25,4,30.8,21.1,0,2.2,0.31,+1.2,572,64,189,255,123,19,572,356,1955,986,23,15,6,10,6,358,28,Match Report
16,Southampton,2022-02-09,Tottenham,eng Premier League,W 3-2,3,2,+1,52,3,0,0,0,410,518,79.2,15,41,6,3,35,7026,2239,206,232,88.8,164,196,83.7,39,76,51.3,14,6,5,6,3,9,18,50.0,9,7,3,4,10,24,20,0,2.2,2.2,+0.8,+0.8,2.0,1.5,+0.8,+0.8,+1.0,0.10,23,0.13,0.33,9,39.1,16.8,0,1.2,0.39,+0.2,627,49,140,255,220,31,627,377,1859,928,19,18,6,12,13,408,35,Match Report
17,Southampton,2022-01-22,Manchester City,eng Premier League,D 1-1,1,1,0,26,1,0,0,0,207,301,68.8,4,12,1,0,11,3894,1757,81,97,83.5,102,130,78.5,22,57,38.6,20,14,14,5,1,12,27,44.4,15,17,7,10,12,32,42,0,0.8,0.8,-1.0,-1.0,0.3,0.2,+0.2,+0.2,+0.7,0.12,7,0.14,0.33,3,42.9,11.0,0,1.2,0.25,+0.2,442,116,255,129,51,7,442,205,1083,445,10,7,1,15,12,205,11,Match Report
18,Southampton,2022-01-15,Wolves,eng Premier League,L 1-3,1,3,-2,57,1,0,0,0,377,497,75.9,9,33,6,2,42,5913,2338,216,243,88.9,131,178,73.6,24,53,45.3,10,5,4,6,0,6,15,40.0,9,10,1,9,9,19,8,0,0.8,0.8,-1.8,-1.1,0.6,0.7,+0.2,+0.2,-0.6,0.06,13,0.08,0.10,10,76.9,20.4,2,2.8,0.36,-0.2,587,30,115,255,165,27,587,323,1568,769,22,12,4,12,18,370,42,Match Report
19,Southampton,2022-01-11,Brentford,eng Premier League,W 4-1,4,1,+3,48,3,0,0,0,316,443,71.3,9,30,4,1,28,5175,1908,173,208,83.2,110,144,76.4,26,68,38.2,16,8,8,8,0,7,17,41.2,10,14,1,13,16,32,20,0,1.4,1.4,+0.9,+0.9,1.2,0.6,+1.6,+1.6,+1.8,0.12,12,0.25,0.50,6,50.0,17.9,0,1.4,0.36,+0.4,559,47,150,255,151,17,559,296,1499,645,18,14,6,15,10,312,28,Match Report
20,Southampton,2021-12-28,Tottenham,eng Premier League,D 1-1,1,1,0,35,1,0,0,0,212,322,65.8,5,22,1,1,19,3829,1479,95,115,82.6,76,103,73.8,27,69,39.1,15,4,5,8,2,5,10,50.0,5,11,5,6,10,25,28,0,0.4,0.4,-1.9,-1.1,0.2,0.3,+0.6,+0.6,-0.2,0.04,9,0.11,0.50,2,22.2,20.7,0,3.1,0.19,+2.1,433,68,131,192,116,8,433,229,1344,625,11,14,2,13,6,212,19,Match Report
