Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,PSxG,PSxG/SoT,PSxG+/-,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
1,Aston Villa,2022-05-22,Manchester City,eng Premier League,L 2-3,2,3,-1,29,2,0,0,0,180,271,66.4,3,7,3,1,11,3628,1688,72,93,77.4,74,97,76.3,27,66,40.9,17,9,10,6,1,5,20,25.0,15,14,9,5,11,28,31,1,0.2,0.2,-3.1,-3.1,0.2,0.2,+1.8,+1.8,+1.8,0.06,4,0.50,1.00,2,50.0,16.8,0,2.2,0.44,-0.8,388,115,227,107,55,11,388,179,820,381,7,8,4,13,7,178,11,Match Report
2,Aston Villa,2022-05-19,Burnley,eng Premier League,D 1-1,1,1,0,71,1,0,0,0,558,646,86.4,17,37,17,4,50,8805,2593,281,300,93.7,230,256,89.8,28,56,50.0,16,10,7,8,1,7,7,100.0,0,10,4,6,3,19,21,0,1.5,1.5,-0.1,+0.7,1.2,1.1,-0.5,-0.5,-0.2,0.07,22,0.05,0.11,9,40.9,19.4,0,1.6,0.16,+0.6,754,46,183,255,215,29,754,556,2885,1616,30,25,3,7,7,557,50,Match Report
3,Aston Villa,2022-05-15,Crystal Palace,eng Premier League,D 1-1,1,1,0,49,1,0,0,0,411,505,81.4,9,29,5,2,33,6892,2665,212,232,91.4,154,186,82.8,35,59,59.3,20,12,13,6,1,10,20,50.0,10,14,6,8,12,32,18,0,1.0,1.0,-0.4,-0.4,0.8,0.7,0.0,0.0,+0.2,0.08,13,0.08,0.25,4,30.8,18.7,0,1.5,0.37,+0.5,618,65,200,255,124,15,618,384,1631,880,16,14,6,17,9,408,33,Match Report
4,Aston Villa,2022-05-10,Liverpool,eng Premier League,L 1-2,1,2,-1,40,1,0,0,0,286,384,74.5,7,17,9,3,27,5271,2245,137,168,81.5,109,127,85.8,35,71,49.3,12,7,9,2,1,10,27,37.0,17,13,4,9,12,24,17,1,1.4,1.4,-0.3,-0.3,0.8,0.6,-0.4,-0.4,-0.8,0.18,9,0.11,0.25,4,44.4,13.7,0,1.1,0.23,-0.9,483,72,181,197,111,17,483,275,1187,507,8,6,5,18,9,282,27,Match Report
5,Aston Villa,2022-05-07,Burnley,eng Premier League,W 3-1,3,1,+2,51,3,0,0,0,383,488,78.5,10,32,7,3,37,6846,2845,177,200,88.5,160,187,85.6,39,81,48.1,13,6,6,5,2,4,12,33.3,8,11,1,10,6,19,17,1,2.1,2.1,+0.2,+0.2,1.6,1.0,+0.9,+0.9,+1.4,0.17,12,0.25,0.43,7,58.3,18.3,1,1.6,0.26,+0.6,601,71,221,255,126,20,601,322,1448,781,19,10,9,17,6,380,37,Match Report
6,Aston Villa,2022-04-30,Norwich City,eng Premier League,W 2-0,2,0,+2,45,2,0,0,0,347,443,78.3,17,26,8,2,33,5505,2258,194,225,86.2,112,142,78.9,30,53,56.6,26,19,11,12,3,8,18,44.4,10,9,0,9,13,39,12,0,1.8,1.8,+1.2,+1.2,1.5,1.2,+0.2,+0.2,+0.5,0.09,21,0.10,0.33,6,28.6,15.7,0,0.5,0.18,+0.5,546,46,149,245,157,37,546,347,2177,1353,36,18,12,12,6,347,33,Match Report
7,Aston Villa,2022-04-23,Leicester City,eng Premier League,D 0-0,0,0,0,36,0,0,0,0,222,332,66.9,9,28,4,0,26,4173,1664,99,121,81.8,96,129,74.4,25,65,38.5,15,12,8,5,2,5,10,50.0,5,7,0,7,8,23,24,0,0.9,0.9,+0.6,+0.6,0.8,0.9,-0.9,-0.9,-0.8,0.08,11,0.00,0.00,3,27.3,17.9,0,0.7,0.34,+0.7,429,61,162,161,113,22,429,207,1139,595,16,4,7,9,9,220,26,Match Report
8,Aston Villa,2022-04-09,Tottenham,eng Premier League,L 0-4,0,4,-4,52,0,0,0,0,446,523,85.3,14,40,11,3,40,7442,2170,202,223,90.6,210,235,89.4,26,45,57.8,15,10,3,9,3,8,17,47.1,9,15,5,10,3,18,8,0,1.6,1.6,+0.5,+0.5,1.1,1.0,-1.6,-1.6,-1.1,0.09,19,0.00,0.00,8,42.1,16.3,1,1.9,0.37,-2.1,626,37,114,255,230,33,626,391,2131,1112,25,17,4,15,11,443,40,Match Report
9,Aston Villa,2022-04-02,Wolves,eng Premier League,L 1-2,1,2,-1,51,0,1,1,0,391,484,80.8,10,27,6,1,34,6403,2411,188,205,91.7,152,174,87.4,29,61,47.5,17,7,5,7,5,8,18,44.4,10,16,3,13,8,25,13,0,2.1,1.5,+0.8,+0.2,1.3,0.8,-1.1,-1.5,-1.3,0.11,14,0.00,0.00,4,28.6,20.0,1,1.0,0.24,0.0,598,53,167,255,134,26,597,345,1919,914,21,12,7,16,18,387,34,Match Report
10,Aston Villa,2022-03-19,Arsenal,eng Premier League,L 0-1,0,1,-1,47,0,0,0,0,404,496,81.5,4,33,9,4,36,6644,2404,200,219,91.3,166,191,86.9,26,64,40.6,10,6,8,2,0,4,7,57.1,3,12,4,8,4,14,15,0,0.5,0.5,-0.9,-0.9,0.2,0.4,-0.5,-0.5,-0.2,0.06,8,0.00,0.00,1,12.5,16.8,2,0.5,0.16,-0.5,570,78,212,228,136,18,570,378,2174,1075,20,14,3,12,8,401,35,Match Report
