Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,PSxG,PSxG/SoT,PSxG+/-,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
1,Aston Villa,2023-05-28,Brighton,eng Premier League,W 2-1,2,1,+1,41,2,0,0,0,229,315,72.7,8,24,6,2,27,4236,1741,98,109,89.9,103,128,80.5,25,61,41.0,14,6,5,6,3,5,13,38.5,8,13,1,12,12,26,7,0,2.8,2.8,+1.5,+1.5,2.6,1.8,-0.8,-0.8,-0.6,0.24,12,0.17,0.40,5,41.7,18.2,4,0.4,0.10,-0.6,413,64,153,166,106,19,413,236,1400,766,20,18,5,13,9,226,26,Match Report
2,Aston Villa,2023-05-20,Liverpool,eng Premier League,D 1-1,1,1,0,34,1,0,1,1,193,301,64.1,5,12,2,2,8,3571,1598,86,103,83.5,82,104,78.8,21,79,26.6,29,15,15,11,3,15,27,55.6,12,11,4,7,15,44,44,0,1.3,0.6,+0.6,-0.2,0.6,0.2,-0.3,+0.4,+0.4,0.11,5,0.20,0.33,3,60.0,19.5,0,1.1,0.23,+0.1,442,120,230,136,78,11,441,238,1327,643,8,6,4,12,8,192,8,Match Report
3,Aston Villa,2023-05-13,Tottenham,eng Premier League,W 2-1,2,1,+1,48,2,0,0,0,368,444,82.9,7,31,11,2,45,6413,2256,160,179,89.4,168,190,88.4,32,54,59.3,11,8,3,5,3,7,15,46.7,8,6,1,5,11,22,17,1,1.2,1.2,-0.2,+0.6,1.1,1.2,+0.8,+0.8,-0.1,0.15,8,0.25,0.50,4,50.0,15.4,1,1.3,0.17,+0.3,544,71,162,238,147,24,544,390,2250,994,26,16,5,13,7,360,45,Match Report
4,Aston Villa,2023-05-06,Wolves,eng Premier League,L 0-1,0,1,-1,62,0,0,0,0,396,478,82.8,12,26,13,4,42,6701,2164,186,201,92.5,170,195,87.2,29,49,59.2,10,7,4,6,0,2,17,11.8,15,7,2,5,8,18,13,0,1.5,1.5,+0.7,+0.7,1.2,0.7,-1.5,-1.5,-1.2,0.09,16,0.00,0.00,3,18.8,16.0,1,0.8,0.42,-0.2,571,52,173,242,156,31,571,358,2278,1270,35,21,6,17,5,392,42,Match Report
5,Aston Villa,2023-04-30,Manchester Utd,eng Premier League,L 0-1,0,1,-1,43,0,0,0,0,316,413,76.5,3,14,4,0,27,5727,2367,142,162,87.7,129,153,84.3,40,71,56.3,15,7,8,5,2,7,15,46.7,8,9,2,7,2,17,18,0,0.6,0.6,-0.7,-0.7,0.3,0.3,-0.6,-0.6,-0.3,0.08,7,0.00,0.00,1,14.3,17.7,0,1.3,0.23,+0.3,516,89,219,213,89,14,516,304,1723,836,10,7,3,25,9,310,27,Match Report
6,Aston Villa,2023-04-25,Fulham,eng Premier League,W 1-0,1,0,+1,51,1,0,0,0,386,469,82.3,10,20,8,5,29,7657,2368,124,146,84.9,218,241,90.5,41,72,56.9,11,7,4,6,1,6,18,33.3,12,7,0,7,2,13,23,0,1.0,1.0,+0.9,+0.9,0.8,0.6,0.0,0.0,+0.2,0.07,14,0.07,0.33,3,21.4,16.4,0,0.0,,0.0,571,73,223,234,118,17,571,363,1802,789,9,8,2,12,10,371,28,Match Report
7,Aston Villa,2023-04-22,Brentford,eng Premier League,D 1-1,1,1,0,56,1,0,0,0,351,456,77.0,12,25,7,4,36,6045,2272,169,192,88.0,146,177,82.5,29,66,43.9,9,3,3,5,1,6,21,28.6,15,12,5,7,5,14,25,0,1.5,1.5,-1.2,-1.2,1.6,1.7,-0.5,-0.5,-0.6,0.12,14,0.07,0.50,2,14.3,18.6,0,1.0,0.19,0.0,559,76,196,252,116,18,559,263,1606,918,17,16,1,13,9,346,36,Match Report
8,Aston Villa,2023-04-15,Newcastle Utd,eng Premier League,W 3-0,3,0,+3,52,3,0,0,0,334,436,76.6,13,24,9,2,25,6125,2378,146,169,86.4,139,162,85.8,39,79,49.4,18,11,6,9,3,11,21,52.4,10,9,3,6,6,24,14,0,1.9,1.9,+1.4,+1.4,1.8,1.6,+1.1,+1.1,+1.2,0.12,16,0.19,0.50,6,37.5,18.3,0,0.2,0.10,+0.2,553,74,233,196,128,29,553,291,1771,821,23,7,7,16,10,332,25,Match Report
9,Aston Villa,2023-04-08,Nott'ham Forest,eng Premier League,W 2-0,2,0,+2,63,2,0,0,0,409,485,84.3,6,29,8,1,37,7221,2299,180,197,91.4,191,213,89.7,33,60,55.0,12,8,5,5,2,9,19,47.4,10,8,3,5,4,16,22,0,1.3,1.3,+1.1,+1.1,1.0,1.1,+0.7,+0.7,0.0,0.16,8,0.25,0.67,3,37.5,12.4,0,0.3,0.16,+0.3,585,71,228,255,106,22,585,327,2310,1399,21,8,9,19,7,398,37,Match Report
10,Aston Villa,2023-04-04,Leicester City,eng Premier League,W 2-1,2,1,+1,64,2,0,0,0,492,571,86.2,11,45,10,1,51,8369,2258,211,234,90.2,234,262,89.3,35,48,72.9,7,3,3,4,0,5,8,62.5,3,6,1,5,6,13,20,0,1.0,1.0,+0.6,+0.6,0.9,0.7,+1.0,+1.0,+0.1,0.07,15,0.13,0.40,5,33.3,20.3,1,1.2,0.29,+0.2,659,57,162,255,185,22,659,442,2553,1420,25,15,4,7,14,475,49,Match Report
