Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,PSxG,PSxG/SoT,PSxG+/-,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
24,Wolves,2022-11-12,Arsenal,eng Premier League,L 0-2,0,2,-2,38,0,0,0,0,295,385,76.6,6,25,7,1,26,5185,1802,149,167,89.2,116,144,80.6,25,51,49.0,17,9,8,7,2,11,20,55.0,9,6,4,2,6,23,24,0,0.7,0.7,-1.4,-1.4,0.5,0.6,-0.7,-0.7,-0.5,0.06,11,0.00,0.00,2,18.2,20.0,1,1.3,0.45,-0.7,476,57,178,196,114,15,476,261,1725,803,24,19,3,10,5,292,26,Match Report
25,Wolves,2022-11-05,Brighton,eng Premier League,L 2-3,2,3,-1,29,1,1,1,0,204,282,72.3,5,23,3,0,24,3853,1448,94,109,86.2,85,103,82.5,23,59,39.0,18,7,13,4,1,8,17,47.1,9,15,4,11,7,25,20,0,1.2,0.4,-0.3,-1.1,0.4,0.2,+0.8,+0.6,+0.6,0.06,7,0.14,0.25,4,57.1,18.3,0,2.1,0.26,-0.9,379,64,156,133,91,13,378,176,1205,625,10,7,6,8,7,202,24,Match Report
26,Wolves,2022-10-29,Brentford,eng Premier League,D 1-1,1,1,0,42,1,0,0,0,247,341,72.4,10,18,4,1,31,4091,1495,125,142,88.0,93,117,79.5,22,60,36.7,17,6,12,3,2,5,14,35.7,9,14,3,11,8,25,27,0,0.6,0.6,-0.8,-0.8,0.5,0.3,+0.4,+0.4,+0.5,0.05,13,0.08,0.25,4,30.8,20.4,0,0.4,0.15,-0.6,464,75,178,182,110,16,464,217,1327,754,20,14,6,22,4,245,31,Match Report
27,Wolves,2022-10-23,Leicester City,eng Premier League,L 0-4,0,4,-4,60,0,0,0,0,495,589,84.0,16,40,13,5,41,9235,2967,194,215,90.2,236,263,89.7,51,76,67.1,11,7,10,0,1,3,4,75.0,1,11,0,11,7,18,7,0,2.1,2.1,+1.2,+1.2,1.9,1.2,-2.1,-2.1,-1.9,0.10,21,0.00,0.00,5,23.8,15.7,1,1.5,0.37,-2.5,694,49,244,255,172,37,694,377,2277,1224,24,14,4,20,12,489,40,Match Report
28,Wolves,2022-10-18,Crystal Palace,eng Premier League,L 1-2,1,2,-1,49,1,0,0,0,363,463,78.4,7,18,6,1,40,6499,2422,159,182,87.4,143,164,87.2,44,77,57.1,29,15,16,10,3,8,19,42.1,11,15,5,10,9,38,19,0,0.8,0.8,-0.4,-0.4,0.6,0.5,+0.2,+0.2,+0.4,0.08,10,0.10,0.25,4,40.0,16.3,1,1.8,0.46,-0.2,586,71,255,221,115,18,586,308,1794,930,15,15,2,15,17,358,40,Match Report
29,Wolves,2022-10-15,Nott'ham Forest,eng Premier League,W 1-0,1,0,+1,58,0,1,1,0,382,481,79.4,7,35,9,3,45,6388,2083,178,199,89.4,165,191,86.4,27,62,43.5,17,8,8,6,3,6,13,46.2,7,9,2,7,5,22,22,0,1.3,0.5,-0.2,-0.2,0.5,0.4,-0.3,-0.5,-0.5,0.07,8,0.00,0.00,1,12.5,16.8,0,1.3,0.16,+1.3,587,56,176,255,135,19,586,307,1779,1010,21,9,4,14,9,377,45,Match Report
30,Wolves,2022-10-08,Chelsea,eng Premier League,L 0-3,0,3,-3,43,0,0,0,0,392,476,82.4,6,22,8,2,40,7075,2480,168,189,88.9,170,193,88.1,42,65,64.6,13,9,9,3,1,4,8,50.0,4,11,3,8,5,18,17,0,1.1,1.1,-0.8,-0.8,0.7,0.6,-1.1,-1.1,-0.7,0.14,8,0.00,0.00,2,25.0,14.5,1,2.4,0.35,-0.6,574,93,224,239,114,17,574,388,2006,1088,16,14,3,15,16,388,39,Match Report
31,Wolves,2022-10-01,West Ham,eng Premier League,L 0-2,0,2,-2,61,0,0,0,0,518,618,83.8,9,62,10,2,73,9417,2986,206,224,92.0,272,296,91.9,37,77,48.1,12,7,5,5,2,3,6,50.0,3,13,8,5,8,20,6,1,0.7,0.7,-0.2,-0.2,0.5,0.6,-0.7,-0.7,-0.5,0.05,15,0.00,0.00,4,26.7,21.6,0,0.8,0.16,-1.2,726,61,211,255,232,30,726,469,2531,1503,24,14,8,14,11,515,73,Match Report
32,Wolves,2022-09-17,Manchester City,eng Premier League,L 0-3,0,3,-3,41,0,0,0,0,380,457,83.2,4,21,6,1,29,7367,2530,136,151,90.1,198,221,89.6,44,72,61.1,19,11,11,4,4,8,19,42.1,11,8,4,4,7,26,11,0,0.4,0.4,-0.6,-0.6,0.3,0.2,-0.4,-0.4,-0.3,0.07,6,0.00,0.00,1,16.7,19.6,2,2.3,0.32,-0.7,558,107,255,207,97,14,558,311,1513,802,17,10,6,17,10,379,29,Match Report
33,Wolves,2022-09-03,Southampton,eng Premier League,W 1-0,1,0,+1,51,1,0,0,0,370,468,79.1,7,37,10,1,54,7022,2790,172,192,89.6,143,172,83.1,51,85,60.0,14,9,10,3,1,5,18,27.8,13,15,4,11,12,26,27,0,0.8,0.8,-0.4,-0.4,0.8,0.6,+0.2,+0.2,+0.2,0.11,7,0.14,0.50,2,28.6,12.9,0,0.2,0.20,+0.2,599,75,225,222,160,26,599,357,2124,1097,20,13,6,18,7,365,52,Match Report
34,Wolves,2022-08-31,Bournemouth,eng Premier League,D 0-0,0,0,0,65,0,0,0,0,567,655,86.6,15,68,17,5,83,11064,3282,229,249,92.0,259,287,90.2,77,103,74.8,26,11,10,10,6,13,22,59.1,9,7,1,6,6,32,13,0,1.5,1.5,+1.1,+1.1,1.3,1.3,-1.5,-1.5,-1.3,0.09,17,0.00,0.00,3,17.6,17.7,1,0.5,0.23,+0.5,758,44,178,255,255,28,758,487,2903,1603,26,18,1,13,15,564,83,Match Report
35,Wolves,2022-08-28,Newcastle Utd,eng Premier League,D 1-1,1,1,0,37,1,0,0,0,206,302,68.2,6,24,7,3,22,3989,1439,93,106,87.7,73,102,71.6,34,70,48.6,22,10,15,4,3,15,25,60.0,10,26,11,15,4,26,37,0,0.7,0.7,-1.0,-1.0,0.4,0.4,+0.3,+0.3,+0.6,0.07,10,0.10,0.25,4,40.0,20.7,1,1.2,0.20,+0.2,431,84,195,128,116,14,431,201,1280,763,19,9,5,16,9,204,22,Match Report
36,Wolves,2022-08-20,Tottenham,eng Premier League,L 0-1,0,1,-1,50,0,0,0,0,425,515,82.5,18,37,8,1,44,8107,2193,169,188,89.9,188,210,89.5,56,90,62.2,18,12,13,5,0,8,15,53.3,7,9,2,7,6,24,19,0,0.7,0.7,-0.9,-0.9,0.6,0.5,-0.7,-0.7,-0.6,0.04,20,0.00,0.00,3,15.0,21.9,1,1.2,0.30,+0.2,626,71,200,255,170,20,626,258,1744,943,18,13,2,5,6,420,44,Match Report
37,Wolves,2022-08-13,Fulham,eng Premier League,D 0-0,0,0,0,59,0,0,0,0,421,542,77.7,3,37,4,3,29,8119,2648,166,195,85.1,199,229,86.9,53,86,61.6,18,11,10,6,2,7,11,63.6,4,8,1,7,8,26,17,0,0.9,0.9,-0.6,+0.2,0.8,0.5,-0.9,-0.9,-0.8,0.13,7,0.00,0.00,1,14.3,18.7,1,1.4,0.14,+1.4,659,63,228,255,127,16,659,282,1504,806,14,5,4,16,8,417,29,Match Report
38,Wolves,2022-08-06,Leeds United,eng Premier League,L 1-2,1,2,-1,60,1,0,0,0,502,597,84.1,13,30,8,3,44,8975,3114,231,254,90.9,203,231,87.9,52,83,62.7,16,11,12,3,1,6,13,46.2,7,6,3,3,14,30,17,0,1.3,1.3,+0.5,+0.5,1.3,1.1,-0.3,-0.3,-0.3,0.09,15,0.07,0.17,6,40.0,18.9,0,0.7,0.18,-0.3,720,87,255,255,173,23,720,507,1844,948,20,13,7,18,7,501,44,Match Report
