Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,PSxG,PSxG/SoT,PSxG+/-,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
1,West Ham,2023-05-28,Leicester City,eng Premier League,L 1-2,1,2,-1,52,1,0,0,0,519,609,85.2,16,55,9,4,54,8929,2930,241,261,92.3,218,246,88.6,49,71,69.0,17,10,7,9,1,9,17,52.9,8,10,3,7,3,20,18,0,1.4,1.4,0.0,0.0,1.4,1.0,-0.4,-0.4,-0.4,0.09,16,0.06,0.33,3,18.8,16.7,0,0.9,0.23,-1.1,697,44,190,255,166,28,697,455,2316,1284,25,15,11,10,7,516,54,Match Report
2,West Ham,2023-05-21,Leeds United,eng Premier League,W 3-1,3,1,+2,59,3,0,0,0,454,574,79.1,15,26,8,1,42,7710,2929,219,249,88.0,174,206,84.5,44,76,57.9,11,8,3,4,4,7,11,63.6,4,10,3,7,11,22,22,1,2.1,2.1,+1.3,+1.3,1.9,2.1,+0.9,+0.9,+1.1,0.11,19,0.16,0.33,9,47.4,14.6,0,0.8,0.25,-0.2,692,73,211,255,199,39,692,380,2290,1171,22,21,6,13,8,448,41,Match Report
3,West Ham,2023-05-14,Brentford,eng Premier League,L 0-2,0,2,-2,47,0,0,0,0,376,492,76.4,3,26,4,1,22,6082,2106,198,219,90.4,139,169,82.2,30,74,40.5,11,9,6,3,2,5,17,29.4,12,11,4,7,8,19,26,1,0.2,0.2,-3.2,-3.2,0.1,0.2,-0.2,-0.2,-0.1,0.06,4,0.00,0.00,4,100.0,19.0,0,2.9,0.39,+0.9,598,74,185,255,107,9,598,251,1387,696,10,9,5,14,10,375,22,Match Report
4,West Ham,2023-05-07,Manchester Utd,eng Premier League,W 1-0,1,0,+1,35,1,0,0,0,279,379,73.6,11,26,7,5,36,5110,2363,131,160,81.9,110,135,81.5,34,63,54.0,17,7,11,4,2,9,19,47.4,10,13,3,10,10,27,19,0,1.3,1.3,+0.1,+0.1,1.0,0.6,-0.3,-0.3,-1.0,0.09,15,0.07,0.25,4,26.7,15.5,0,0.6,0.15,+0.6,483,69,178,186,127,30,483,201,1363,786,18,9,5,12,11,277,36,Match Report
5,West Ham,2023-05-03,Manchester City,eng Premier League,L 0-3,0,3,-3,31,0,0,0,0,268,352,76.1,2,11,4,0,20,4026,1724,155,176,88.1,77,96,80.2,22,53,41.5,12,8,4,7,1,4,13,30.8,9,6,1,5,11,23,28,0,0.4,0.4,-1.9,-1.9,0.3,0.1,-0.4,-0.4,-0.3,0.07,6,0.00,0.00,2,33.3,24.2,0,2.1,0.30,-0.9,456,70,155,211,91,6,456,267,1262,514,7,5,0,9,7,268,20,Match Report
6,West Ham,2023-04-29,Crystal Palace,eng Premier League,L 3-4,3,4,-1,41,3,0,0,0,244,380,64.2,4,26,6,1,28,4421,2087,115,145,79.3,95,135,70.4,27,77,35.1,23,15,10,10,3,8,14,57.1,6,12,6,6,11,34,23,1,1.7,1.7,-0.4,+0.4,0.9,0.2,+1.3,+1.3,+0.1,0.23,8,0.38,0.75,4,50.0,16.1,0,3.4,0.41,-0.6,508,65,186,211,117,15,508,251,1251,545,8,2,0,15,13,242,28,Match Report
7,West Ham,2023-04-26,Liverpool,eng Premier League,L 1-2,1,2,-1,28,1,0,0,0,232,346,67.1,6,25,1,1,24,4129,1753,112,139,80.6,79,114,69.3,30,71,42.3,13,11,9,2,2,6,12,50.0,6,16,7,9,18,31,13,0,0.8,0.8,-1.1,-1.1,0.4,0.4,+0.2,+0.2,+0.6,0.11,7,0.14,0.50,2,28.6,15.5,0,1.0,0.26,-1.0,452,66,176,177,102,14,452,183,962,545,17,2,7,14,10,232,24,Match Report
8,West Ham,2023-04-23,Bournemouth,eng Premier League,W 4-0,4,0,+4,36,4,0,0,0,299,392,76.3,13,26,6,1,36,5028,2269,160,182,87.9,98,119,82.4,33,69,47.8,17,9,11,5,1,10,21,47.6,11,9,5,4,14,31,31,0,2.4,2.4,+0.9,+0.9,2.2,1.7,+1.6,+1.6,+1.8,0.13,18,0.22,0.40,10,55.6,16.2,1,0.8,0.15,+0.8,517,75,182,191,153,22,517,301,1632,876,22,10,8,11,7,295,34,Match Report
9,West Ham,2023-04-16,Arsenal,eng Premier League,D 2-2,2,2,0,30,1,1,1,0,180,278,64.7,11,19,4,2,20,3561,1651,73,91,80.2,70,98,71.4,31,64,48.4,17,8,6,7,4,10,21,47.6,11,6,1,5,15,32,14,0,1.8,1.0,-0.9,-1.0,0.9,0.7,+0.2,0.0,+0.1,0.07,15,0.07,0.50,2,13.3,14.8,1,1.5,0.29,-0.5,381,41,119,144,125,24,380,172,948,437,11,4,5,10,5,177,20,Match Report
10,West Ham,2023-04-08,Fulham,eng Premier League,W 1-0,1,0,+1,24,0,0,0,0,145,235,61.7,7,8,2,2,15,2735,1432,63,83,75.9,45,72,62.5,25,56,44.6,17,6,8,4,5,8,11,72.7,3,13,9,4,16,33,66,0,1.1,1.1,+0.4,+0.4,0.6,0.6,-1.1,-1.1,-0.6,0.12,9,0.00,0.00,5,55.6,14.1,0,0.5,0.16,+0.5,392,95,187,119,94,21,392,161,1020,518,14,6,5,16,6,142,15,Match Report
