Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,PSxG,PSxG/SoT,PSxG+/-,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
1,Chelsea,2023-05-28,Newcastle Utd,eng Premier League,D 1-1,1,1,0,64,0,0,0,0,554,644,86.0,17,38,15,1,54,8801,2781,299,324,92.3,209,239,87.4,39,58,67.2,21,9,9,9,3,11,25,44.0,14,10,3,7,7,28,10,0,2.2,2.2,+0.5,+0.5,1.8,1.5,-2.2,-2.2,-1.8,0.10,22,0.00,0.00,4,18.2,17.8,1,1.2,0.30,+0.2,742,65,185,255,255,44,742,549,2648,1567,36,19,7,10,5,551,54,Match Report
2,Chelsea,2023-05-25,Manchester Utd,eng Premier League,L 1-4,1,4,-3,58,1,0,0,0,581,648,89.7,12,28,13,2,56,9091,3133,310,323,96.0,203,222,91.4,43,60,71.7,21,13,11,8,2,9,23,39.1,14,19,5,14,6,27,8,3,1.9,1.9,-3.2,-2.4,1.9,1.4,-0.9,-0.9,-0.9,0.14,14,0.07,0.20,5,35.7,19.2,0,5.2,0.55,+1.2,776,90,238,255,204,35,776,400,2505,1370,29,27,14,21,7,579,56,Match Report
3,Chelsea,2023-05-21,Manchester City,eng Premier League,L 0-1,0,1,-1,36,0,0,0,0,345,404,85.4,11,17,7,0,31,6099,2106,158,167,94.6,150,169,88.8,32,57,56.1,17,12,9,6,2,9,16,56.3,7,16,6,10,6,23,14,1,1.2,1.2,+0.1,+0.1,1.1,0.7,-1.2,-1.2,-1.1,0.10,13,0.00,0.00,6,46.2,15.7,1,1.0,0.48,0.0,497,89,218,189,97,24,497,343,1752,956,21,12,6,13,1,343,31,Match Report
4,Chelsea,2023-05-13,Nott'ham Forest,eng Premier League,D 2-2,2,2,0,75,2,0,0,0,666,758,87.9,11,61,13,2,67,11258,3319,291,320,90.9,317,349,90.8,45,67,67.2,14,9,6,5,3,9,14,64.3,5,7,1,6,3,17,16,1,1.2,1.2,-0.1,-0.1,0.9,1.0,+0.8,+0.8,+0.1,0.08,14,0.14,0.33,6,42.9,17.4,1,0.2,0.11,-1.8,866,42,171,255,245,29,866,577,3214,1717,26,25,6,14,16,663,67,Match Report
5,Chelsea,2023-05-06,Bournemouth,eng Premier League,W 3-1,3,1,+2,65,3,0,0,0,559,648,86.3,5,47,17,3,52,9863,3102,247,275,89.8,257,287,89.5,45,67,67.2,12,11,5,4,3,6,14,42.9,8,11,2,9,9,21,9,0,1.3,1.3,+0.1,+0.1,0.8,1.0,+1.7,+1.7,+2.2,0.12,11,0.27,0.60,5,45.5,16.9,0,1.0,0.24,0.0,756,54,190,255,237,41,756,379,2233,1287,28,22,8,20,6,558,52,Match Report
6,Chelsea,2023-05-02,Arsenal,eng Premier League,L 1-3,1,3,-2,45,1,0,0,0,395,477,82.8,6,18,7,0,25,6525,2217,195,218,89.4,163,183,89.1,26,51,51.0,15,11,11,3,1,6,12,50.0,6,13,4,9,7,22,25,1,0.8,0.8,-1.0,-1.0,0.7,0.9,+0.2,+0.2,+0.3,0.11,7,0.14,0.25,4,57.1,17.2,0,3.1,0.34,+0.1,583,95,236,255,95,22,583,341,1693,794,14,12,5,12,8,394,25,Match Report
7,Chelsea,2023-04-26,Brentford,eng Premier League,L 0-2,0,2,-2,71,0,0,0,0,641,749,85.6,13,68,11,3,64,10297,2962,337,370,91.1,241,274,88.0,49,78,62.8,12,6,2,9,1,3,6,50.0,3,11,1,10,9,21,19,0,1.3,1.3,+0.1,+0.1,1.2,1.3,-1.3,-1.3,-1.2,0.08,15,0.00,0.00,4,26.7,16.5,0,0.1,0.13,-0.9,845,48,167,255,255,25,845,536,2499,1295,30,28,4,12,7,638,64,Match Report
8,Chelsea,2023-04-15,Brighton,eng Premier League,L 1-2,1,2,-1,43,1,0,0,0,356,442,80.5,4,18,7,2,22,5914,2076,163,181,90.1,161,181,89.0,22,56,39.3,18,13,11,5,2,11,27,40.7,16,14,4,10,13,31,18,1,0.5,0.5,-2.4,-2.4,0.3,0.5,+0.5,+0.5,+0.7,0.07,8,0.13,0.50,2,25.0,18.9,0,2.2,0.22,+0.2,557,108,255,176,91,16,557,333,1656,856,21,10,4,6,13,352,21,Match Report
9,Chelsea,2023-04-08,Wolves,eng Premier League,L 0-1,0,1,-1,62,0,0,0,0,478,594,80.5,12,41,15,3,64,7814,2701,221,256,86.3,214,246,87.0,28,55,50.9,27,15,15,8,4,12,23,52.2,11,11,2,9,3,30,29,0,1.1,1.1,+0.6,+0.6,1.1,1.4,-1.1,-1.1,-1.1,0.09,13,0.00,0.00,1,7.7,16.7,0,0.9,0.22,-0.1,721,72,232,255,204,26,721,396,2149,1191,19,15,4,17,13,475,64,Match Report
10,Chelsea,2023-04-04,Liverpool,eng Premier League,D 0-0,0,0,0,49,0,0,0,0,460,563,81.7,11,37,11,0,47,7452,2622,227,245,92.7,178,212,84.0,37,64,57.8,24,18,14,7,3,8,19,42.1,11,15,4,11,12,36,14,1,2.2,2.2,+1.8,+1.8,1.7,1.0,-2.2,-2.2,-1.7,0.18,12,0.00,0.00,2,16.7,16.1,0,0.4,0.14,+0.4,693,77,255,255,128,19,693,485,2013,1046,20,13,5,21,9,456,47,Match Report
