Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,PSxG,PSxG/SoT,PSxG+/-,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
1,Leeds United,2023-05-28,Tottenham,eng Premier League,L 1-4,1,4,-3,52,1,0,0,0,381,516,73.8,12,48,16,11,58,6738,2709,193,221,87.3,144,182,79.1,42,93,45.2,22,12,7,8,7,13,26,50.0,13,13,1,12,9,31,8,1,1.5,1.5,-0.7,-0.7,1.0,1.1,-0.5,-0.5,0.0,0.08,19,0.05,0.50,2,10.5,15.8,0,3.0,0.43,-1.0,636,30,127,255,235,43,636,347,1739,864,21,19,1,17,19,374,57,Match Report
2,Leeds United,2023-05-21,West Ham,eng Premier League,L 1-3,1,3,-2,41,1,0,0,0,275,402,68.4,9,33,8,3,44,4993,2063,133,159,83.6,105,141,74.5,34,89,38.2,23,14,8,13,2,15,26,57.7,11,22,6,16,6,29,20,0,0.9,0.9,-1.3,-1.3,0.6,0.7,+0.1,+0.1,+0.4,0.07,12,0.08,0.33,3,25.0,15.6,0,4.0,0.45,+1.0,528,62,162,220,152,26,528,300,1413,792,17,11,6,9,4,275,44,Match Report
3,Leeds United,2023-05-13,Newcastle Utd,eng Premier League,D 2-2,2,2,0,36,2,0,1,1,178,281,63.3,4,16,3,1,28,3238,1657,86,104,82.7,61,84,72.6,26,74,35.1,23,12,10,11,2,15,33,45.5,18,17,6,11,15,38,24,0,2.1,1.3,-0.4,+0.4,0.3,0.5,-0.1,+0.7,-0.3,0.18,8,0.25,0.67,3,37.5,14.9,0,2.1,0.03,+0.1,419,73,157,177,88,17,418,194,1083,378,7,7,3,7,13,177,28,Match Report
4,Leeds United,2023-05-06,Manchester City,eng Premier League,L 1-2,1,2,-1,20,1,0,0,0,131,226,58.0,3,9,2,2,7,2513,1363,57,76,75.0,49,71,69.0,22,61,36.1,10,5,4,5,1,2,16,12.5,14,12,2,10,4,14,28,1,0.2,0.2,-2.3,-1.5,0.2,0.1,+0.8,+0.8,-0.2,0.06,4,0.25,0.50,2,50.0,12.1,0,1.4,0.23,-0.6,316,74,175,104,40,5,316,105,532,249,2,6,0,9,5,131,7,Match Report
5,Leeds United,2023-04-30,Bournemouth,eng Premier League,L 1-4,1,4,-3,58,1,0,0,0,441,556,79.3,10,44,10,3,53,7692,2877,208,238,87.4,184,210,87.6,41,77,53.2,19,8,8,7,4,10,21,47.6,11,14,3,11,6,25,15,2,1.6,1.6,-0.3,-0.3,1.2,1.3,-0.6,-0.6,-0.2,0.11,15,0.07,0.17,6,40.0,14.8,1,2.4,0.35,-1.6,675,44,201,255,183,26,675,424,1993,858,18,15,4,16,16,432,52,Match Report
6,Leeds United,2023-04-25,Leicester City,eng Premier League,D 1-1,1,1,0,41,1,0,0,0,227,352,64.5,8,14,5,3,25,3935,2047,127,158,80.4,63,93,67.7,28,73,38.4,22,11,9,7,6,4,14,28.6,10,16,6,10,11,33,29,2,1.5,1.5,-0.7,-0.7,1.3,0.9,-0.5,-0.5,-0.3,0.13,13,0.08,0.33,3,23.1,14.9,0,1.5,0.49,+0.5,497,60,175,193,132,13,497,222,908,399,7,7,2,17,11,226,25,Match Report
7,Leeds United,2023-04-22,Fulham,eng Premier League,L 1-2,1,2,-1,50,0,0,0,0,303,432,70.1,6,27,3,1,36,5167,2071,148,179,82.7,131,172,76.2,23,64,35.9,24,12,14,9,1,15,31,48.4,16,12,4,8,14,38,29,0,0.8,0.8,-0.9,-0.9,0.5,0.6,-0.8,-0.8,-0.5,0.09,10,0.00,0.00,2,20.0,16.6,1,1.8,0.36,-0.2,556,67,198,234,127,16,556,304,1569,789,13,5,3,12,12,298,35,Match Report
8,Leeds United,2023-04-17,Liverpool,eng Premier League,L 1-6,1,6,-5,27,1,0,0,0,227,334,68.0,10,16,3,0,25,3806,1715,123,158,77.8,61,85,71.8,30,61,49.2,13,7,7,4,2,6,18,33.3,12,9,2,7,11,24,18,0,1.4,1.4,-1.3,-1.3,0.8,0.6,-0.4,-0.4,-0.8,0.11,13,0.08,0.33,3,23.1,17.6,0,4.1,0.59,-1.9,437,46,157,179,105,14,437,233,991,394,7,4,2,14,10,225,24,Match Report
9,Leeds United,2023-04-09,Crystal Palace,eng Premier League,L 1-5,1,5,-4,48,1,0,0,0,334,451,74.1,8,28,8,3,44,5735,2394,157,190,82.6,131,171,76.6,31,62,50.0,34,19,14,16,4,13,46,28.3,33,14,4,10,13,47,22,0,0.9,0.9,-2.1,-2.1,0.7,0.9,+0.1,+0.1,+0.3,0.08,11,0.09,0.14,7,63.6,16.7,1,3.3,0.47,-1.7,593,51,195,255,146,20,593,293,1432,785,11,8,1,22,17,332,44,Match Report
10,Leeds United,2023-04-04,Nott'ham Forest,eng Premier League,W 2-1,2,1,+1,61,2,0,0,0,429,548,78.3,17,48,13,1,62,7674,3117,173,197,87.8,201,228,88.2,42,83,50.6,15,9,4,8,3,8,18,44.4,10,20,7,13,10,25,22,0,1.8,1.8,+1.0,+1.0,1.0,1.3,+0.2,+0.2,0.0,0.09,21,0.10,0.33,6,28.6,17.3,0,0.3,0.30,-0.7,701,53,197,255,232,39,701,362,2060,1075,21,19,9,21,7,425,62,Match Report
