Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,PSxG,PSxG/SoT,PSxG+/-,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
1,Leicester City,2023-05-28,West Ham,eng Premier League,W 2-1,2,1,+1,48,2,0,0,0,493,573,86.0,11,40,4,1,34,7216,2490,297,311,95.5,158,179,88.3,27,56,48.2,11,7,5,5,1,4,10,40.0,6,13,4,9,7,18,19,0,1.4,1.4,0.0,0.0,1.2,0.7,+0.6,+0.6,+0.8,0.11,13,0.15,0.50,4,30.8,17.5,0,0.4,0.15,-0.6,676,80,195,255,147,21,676,439,2070,1025,17,12,8,11,8,492,34,Match Report
2,Leicester City,2023-05-22,Newcastle Utd,eng Premier League,D 0-0,0,0,0,23,0,0,0,0,133,225,59.1,1,14,2,1,8,2460,1201,64,78,82.1,42,65,64.6,20,69,29.0,17,8,14,2,1,5,14,35.7,9,16,7,9,5,22,50,1,0.1,0.1,-2.0,-2.0,0.1,0.2,-0.1,-0.1,-0.1,0.09,1,0.00,0.00,1,100.0,11.0,0,0.3,0.11,+0.3,344,88,185,109,55,4,344,149,665,337,2,2,0,6,4,131,8,Match Report
3,Leicester City,2023-05-15,Liverpool,eng Premier League,L 0-3,0,3,-3,34,0,0,0,0,258,373,69.2,3,20,2,0,15,4416,1977,137,165,83.0,79,103,76.7,29,72,40.3,36,17,17,18,1,9,23,39.1,14,13,5,8,14,50,19,0,0.4,0.4,-1.7,-1.7,0.3,0.3,-0.4,-0.4,-0.3,0.10,4,0.00,0.00,4,100.0,13.4,0,1.8,0.35,-1.2,509,67,205,230,79,9,509,233,1081,467,8,3,4,17,6,257,15,Match Report
4,Leicester City,2023-05-08,Fulham,eng Premier League,L 3-5,3,5,-2,43,2,1,2,1,316,419,75.4,10,22,4,1,38,5214,1751,149,165,90.3,126,155,81.3,29,67,43.3,14,8,6,7,1,6,10,60.0,4,17,4,13,13,27,5,0,2.8,1.2,+1.2,-0.4,0.7,0.7,+0.2,+0.8,+1.3,0.07,16,0.13,0.29,7,43.8,20.9,2,2.9,0.42,-2.1,535,53,179,227,137,20,533,304,1893,984,23,16,7,13,10,315,38,Match Report
5,Leicester City,2023-05-01,Everton,eng Premier League,D 2-2,2,2,0,54,2,0,1,1,364,497,73.2,12,31,2,0,29,5977,2137,199,237,84.0,128,164,78.0,30,73,41.1,19,10,10,7,2,9,19,47.4,10,10,6,4,6,25,37,0,3.4,2.6,+0.3,+0.3,2.6,0.3,-1.4,-0.6,-0.6,0.19,14,0.14,0.50,4,28.6,18.9,0,3.4,0.31,+1.4,622,84,255,226,133,18,621,307,1970,1079,18,10,8,16,12,363,29,Match Report
6,Leicester City,2023-04-25,Leeds United,eng Premier League,D 1-1,1,1,0,59,1,0,0,0,358,507,70.6,11,38,6,1,46,5401,2075,196,238,82.4,132,170,77.6,17,60,28.3,21,13,13,7,1,10,15,66.7,5,13,4,9,5,26,15,1,2.1,2.1,+0.7,+0.7,1.9,1.4,-1.1,-1.1,-0.9,0.15,15,0.07,0.33,3,20.0,13.4,1,0.6,0.22,-0.4,609,48,205,241,167,22,609,292,1466,804,10,8,1,14,18,357,46,Match Report
7,Leicester City,2023-04-22,Wolves,eng Premier League,W 2-1,2,1,+1,42,1,1,1,0,290,395,73.4,9,24,6,1,38,5179,2158,136,165,82.4,131,159,82.4,22,59,37.3,22,12,14,7,1,8,24,33.3,16,15,6,9,8,30,25,1,2.4,1.6,+1.5,+0.7,1.0,0.8,-0.4,-0.6,0.0,0.12,14,0.07,0.17,6,42.9,19.0,0,0.9,0.29,-0.1,508,66,206,217,92,19,507,239,1548,721,14,10,3,20,8,288,38,Match Report
8,Leicester City,2023-04-15,Manchester City,eng Premier League,L 1-3,1,3,-2,30,1,0,0,0,275,344,79.9,9,13,6,2,17,4677,1663,137,148,92.6,100,113,88.5,29,59,49.2,10,7,4,6,0,5,18,27.8,13,8,3,5,6,16,26,0,2.3,2.3,+0.7,+1.1,1.2,0.6,-1.3,-1.3,-1.2,0.22,11,0.09,0.25,4,36.4,14.3,0,2.3,0.33,-0.7,431,85,214,143,77,20,431,251,1189,513,8,5,1,9,6,273,16,Match Report
9,Leicester City,2023-04-08,Bournemouth,eng Premier League,L 0-1,0,1,-1,51,0,0,0,0,352,481,73.2,9,24,9,1,30,6415,2416,140,160,87.5,183,227,80.6,24,68,35.3,19,8,11,8,0,12,19,63.2,7,16,8,8,4,23,26,1,0.7,0.7,-1.4,-1.4,0.4,0.4,-0.7,-0.7,-0.4,0.05,14,0.00,0.00,4,28.6,16.9,0,2.0,0.30,+1.0,588,74,227,255,99,19,588,314,1993,944,18,4,4,9,5,351,30,Match Report
10,Leicester City,2023-04-04,Aston Villa,eng Premier League,L 1-2,1,2,-1,36,1,0,0,0,229,319,71.8,6,14,2,0,18,3956,1302,106,126,84.1,94,112,83.9,21,57,36.8,19,13,9,8,2,5,16,31.3,11,13,5,8,15,34,11,1,0.5,0.5,-0.6,-0.6,0.4,0.2,+0.5,+0.5,+0.6,0.05,9,0.11,0.25,4,44.4,16.7,1,1.5,0.30,-0.5,407,54,193,139,78,13,407,222,1348,697,10,5,2,9,2,229,18,Match Report
