Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,PSxG,PSxG/SoT,PSxG+/-,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
1,Tottenham,2023-05-28,Leeds United,eng Premier League,W 4-1,4,1,+3,48,4,0,0,0,360,471,76.4,10,22,6,1,28,6097,2170,178,196,90.8,152,187,81.3,28,70,40.0,26,12,19,6,1,7,12,58.3,5,15,10,5,12,38,47,0,2.2,2.2,+0.7,+0.7,2.0,0.6,+1.8,+1.8,+1.0,0.20,11,0.36,0.57,7,63.6,14.5,0,0.8,0.39,-0.2,636,109,255,255,98,17,636,323,1914,886,18,15,4,16,9,359,28,Match Report
2,Tottenham,2023-05-20,Brentford,eng Premier League,L 1-3,1,3,-2,61,1,0,0,0,531,636,83.5,15,40,9,5,43,8761,2877,256,268,95.5,233,262,88.9,31,69,44.9,12,6,5,4,3,5,11,45.5,6,8,1,7,1,13,14,2,1.8,1.8,+0.5,+0.5,1.3,1.3,-0.8,-0.8,-0.3,0.08,22,0.05,0.14,7,31.8,15.4,0,2.1,0.53,-0.9,730,64,187,255,177,27,730,458,2292,1182,22,20,7,14,6,528,42,Match Report
3,Tottenham,2023-05-13,Aston Villa,eng Premier League,L 1-2,1,2,-1,52,0,1,1,0,394,480,82.1,3,26,7,1,26,7087,2071,164,181,90.6,181,197,91.9,39,66,59.1,16,7,8,6,2,9,17,52.9,8,5,0,5,12,28,14,0,1.4,0.6,+0.2,-0.6,0.5,0.4,-0.4,-0.6,-0.5,0.14,4,0.00,0.00,1,25.0,20.3,0,1.5,0.38,-0.5,566,66,205,255,93,14,565,336,1722,966,9,7,2,9,4,391,26,Match Report
4,Tottenham,2023-05-06,Crystal Palace,eng Premier League,W 1-0,1,0,+1,56,1,0,0,0,450,550,81.8,8,30,5,2,35,8107,2378,187,214,87.4,192,214,89.7,54,90,60.0,13,6,6,6,1,4,20,20.0,16,13,2,11,14,27,22,0,0.9,0.9,+0.5,+0.5,0.9,1.0,+0.1,+0.1,+0.1,0.11,8,0.13,0.33,3,37.5,12.7,0,0.3,0.17,+0.3,647,49,232,255,116,12,647,380,1861,1079,15,7,5,6,9,447,35,Match Report
5,Tottenham,2023-04-30,Liverpool,eng Premier League,L 3-4,3,4,-1,33,3,0,0,0,272,377,72.1,8,15,3,1,14,4845,1742,130,150,86.7,111,138,80.4,28,66,42.4,24,15,15,7,2,17,28,60.7,11,10,4,6,8,32,18,1,2.0,2.0,-0.2,+0.6,1.9,1.2,+1.0,+1.0,+1.1,0.20,10,0.30,0.50,6,60.0,20.1,0,3.0,0.51,-1.0,487,78,241,180,70,13,487,235,1080,436,8,2,4,11,9,270,14,Match Report
6,Tottenham,2023-04-27,Manchester Utd,eng Premier League,D 2-2,2,2,0,40,2,0,0,0,333,427,78.0,12,30,6,2,43,5773,2263,162,185,87.6,130,151,86.1,32,63,50.8,19,13,9,7,3,12,19,63.2,7,12,5,7,13,32,26,0,2.5,2.5,+0.5,+0.5,2.0,1.3,-0.5,-0.5,-1.0,0.14,18,0.11,0.29,7,38.9,16.5,0,1.9,0.27,-0.1,552,63,172,244,144,31,552,283,1607,854,25,19,10,9,9,332,43,Match Report
7,Tottenham,2023-04-23,Newcastle Utd,eng Premier League,L 1-6,1,6,-5,44,1,0,0,0,340,432,78.7,10,20,2,1,17,5935,1854,150,165,90.9,153,169,90.5,29,70,41.4,17,11,7,10,0,9,25,36.0,16,21,10,11,7,24,17,1,1.0,1.0,-2.7,-2.7,1.0,0.2,0.0,0.0,0.0,0.09,11,0.09,0.33,3,27.3,17.2,0,4.9,0.63,-1.1,540,77,216,244,83,11,540,276,1287,595,17,8,5,10,9,338,17,Match Report
8,Tottenham,2023-04-15,Bournemouth,eng Premier League,L 2-3,2,3,-1,58,2,0,0,0,421,543,77.5,16,36,10,6,40,7150,2199,223,255,87.5,150,187,80.2,42,74,56.8,17,11,5,12,0,8,21,38.1,13,7,1,6,11,28,7,1,2.2,2.2,+0.9,+0.9,1.8,1.6,-0.2,-0.2,-0.8,0.09,24,0.08,0.25,8,33.3,17.9,1,2.8,0.46,-0.2,643,44,172,255,203,38,643,326,1913,1090,24,11,12,7,7,418,40,Match Report
9,Tottenham,2023-04-08,Brighton,eng Premier League,W 2-1,2,1,+1,35,2,0,0,0,246,328,75.0,8,15,10,3,28,4523,1745,101,110,91.8,110,131,84.0,28,71,39.4,17,10,7,9,1,6,14,42.9,8,23,7,16,7,24,25,0,0.8,0.8,-0.6,-0.6,0.8,0.5,+1.2,+1.2,+1.2,0.09,9,0.22,0.67,3,33.3,15.2,0,0.8,0.19,-0.2,453,82,217,162,82,20,453,233,1092,472,9,10,4,13,7,245,28,Match Report
10,Tottenham,2023-04-03,Everton,eng Premier League,D 1-1,1,1,0,61,0,1,1,0,529,641,82.5,6,34,11,2,43,9565,2885,246,270,91.1,227,259,87.6,54,88,61.4,14,8,10,3,1,11,17,64.7,6,9,4,5,5,19,24,1,1.4,0.6,+0.5,-0.3,0.4,0.4,-0.4,-0.6,-0.4,0.09,7,0.00,,0,0.0,19.6,0,1.5,0.24,+0.5,750,108,255,255,143,20,749,443,2141,1072,10,11,3,12,11,526,43,Match Report
