Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,PSxG,PSxG/SoT,PSxG+/-,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
1,Brighton,2023-05-28,Aston Villa,eng Premier League,L 1-2,1,2,-1,59,1,0,0,0,375,456,82.2,7,22,4,2,33,6458,2450,165,192,85.9,180,201,89.6,23,34,67.6,13,2,6,5,2,4,19,21.1,15,7,2,5,3,16,15,0,1.4,1.4,-1.5,-1.5,1.3,0.9,-0.4,-0.4,-0.3,0.17,8,0.13,0.25,4,50.0,18.2,0,1.7,0.33,-0.3,549,85,224,234,95,19,549,298,1563,818,19,6,9,18,9,365,33,Match Report
2,Brighton,2023-05-24,Manchester City,eng Premier League,D 1-1,1,1,0,40,1,0,0,0,341,413,82.6,14,19,14,5,31,5564,2319,174,201,86.6,115,135,85.2,33,49,67.3,12,6,3,6,3,8,20,40.0,12,8,3,5,11,23,6,0,2.2,2.2,+0.4,+0.4,2.0,1.1,-1.2,-1.2,-1.0,0.12,20,0.05,0.14,7,35.0,17.4,2,1.5,0.37,+0.5,516,49,165,218,138,33,516,307,1601,738,18,17,8,14,5,326,31,Match Report
3,Brighton,2023-05-21,Southampton,eng Premier League,W 3-1,3,1,+2,63,3,0,0,0,599,668,89.7,22,53,18,1,64,9030,2580,318,336,94.6,235,257,91.4,23,33,69.7,13,9,4,5,4,6,12,50.0,6,6,1,5,5,18,8,0,2.5,2.5,+1.9,+1.9,1.7,1.2,+0.5,+0.5,+1.3,0.10,26,0.12,0.38,8,30.8,17.4,0,0.5,0.55,-0.5,764,29,115,255,223,41,764,573,2456,1331,21,16,10,14,9,594,64,Match Report
4,Brighton,2023-05-18,Newcastle Utd,eng Premier League,L 1-4,1,4,-3,65,1,0,0,0,462,553,83.5,7,25,3,1,33,7180,2558,242,261,92.7,178,205,86.8,28,52,53.8,14,10,11,3,0,7,18,38.9,11,14,8,6,2,16,16,0,0.5,0.5,-3.1,-3.1,0.5,0.4,+0.5,+0.5,+0.5,0.06,8,0.13,0.50,2,25.0,17.2,0,2.8,0.36,-0.2,656,112,255,255,87,7,656,317,2042,1205,19,8,3,18,2,456,33,Match Report
5,Brighton,2023-05-14,Arsenal,eng Premier League,W 3-0,3,0,+3,59,3,0,0,0,459,560,82.0,8,26,2,0,17,7775,2835,238,268,88.8,185,212,87.3,33,59,55.9,15,9,9,4,2,4,12,33.3,8,12,4,8,8,23,13,1,1.7,1.7,+0.8,+0.8,1.2,0.7,+1.3,+1.3,+0.8,0.14,12,0.25,0.50,6,50.0,18.3,0,0.2,0.12,+0.2,658,107,255,255,94,18,658,395,2031,887,16,15,5,8,8,446,16,Match Report
6,Brighton,2023-05-08,Everton,eng Premier League,L 1-5,1,5,-4,78,1,0,0,0,696,817,85.2,20,70,16,5,92,10720,3344,385,418,92.1,238,273,87.2,48,74,64.9,11,7,1,8,2,5,18,27.8,13,9,4,5,6,17,6,0,3.2,3.2,+0.9,+0.9,2.1,1.9,-2.2,-2.2,-2.1,0.15,23,0.04,0.20,5,21.7,13.3,0,2.8,0.56,-1.2,916,34,112,255,255,44,916,627,3466,2008,32,18,5,18,9,690,92,Match Report
7,Brighton,2023-05-04,Manchester Utd,eng Premier League,W 1-0,1,0,+1,59,0,1,1,0,501,587,85.3,19,36,8,0,49,8693,3181,232,257,90.3,213,233,91.4,45,72,62.5,15,8,8,4,3,9,20,45.0,11,19,5,14,10,25,5,0,2.3,1.5,+0.9,+0.1,1.1,0.5,-1.3,-1.5,-1.1,0.07,21,0.00,0.00,5,23.8,19.3,0,1.0,0.23,+1.0,705,77,233,255,147,36,704,390,2069,1346,27,13,13,13,8,498,49,Match Report
8,Brighton,2023-04-29,Wolves,eng Premier League,W 6-0,6,0,+6,57,6,0,0,0,477,546,87.4,14,26,9,1,40,7344,2458,262,279,93.9,186,205,90.7,22,42,52.4,15,9,4,8,3,8,17,47.1,9,11,2,9,9,24,14,0,3.3,3.3,+2.5,+2.5,2.4,1.6,+2.7,+2.7,+1.6,0.15,22,0.27,0.75,8,36.4,16.5,0,0.1,0.07,+0.1,646,51,192,255,145,35,646,361,2091,1122,21,19,9,12,7,466,39,Match Report
9,Brighton,2023-04-26,Nott'ham Forest,eng Premier League,L 1-3,1,3,-2,74,1,0,0,0,646,755,85.6,14,42,9,1,50,9884,2908,348,380,91.6,246,274,89.8,32,56,57.1,14,9,3,8,3,8,17,47.1,9,10,2,8,7,21,16,3,2.3,2.3,-0.1,+1.5,1.3,1.3,-1.3,-1.3,-1.3,0.14,17,0.06,0.14,7,41.2,17.2,0,2.5,0.11,+0.5,856,74,193,255,206,31,856,601,3385,2144,27,29,7,10,13,638,50,Match Report
10,Brighton,2023-04-15,Chelsea,eng Premier League,W 2-1,2,1,+1,57,2,0,0,0,500,592,84.5,17,38,11,2,52,8037,2853,274,305,89.8,190,211,90.0,28,47,59.6,24,13,9,10,5,11,20,55.0,9,12,1,11,6,30,10,0,2.9,2.9,+2.4,+2.4,1.2,0.9,-0.9,-0.9,+0.8,0.12,26,0.08,0.20,10,38.5,17.2,0,0.2,0.08,-0.8,701,73,187,255,211,38,701,424,2712,1369,29,25,9,11,7,495,51,Match Report
