Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,PSxG,PSxG/SoT,PSxG+/-,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
1,Brentford,2023-05-28,Manchester City,eng Premier League,W 1-0,1,0,+1,35,1,0,0,0,273,353,77.3,8,19,8,2,14,5199,2126,124,141,87.9,105,120,87.5,38,72,52.8,17,11,6,5,6,4,17,23.5,13,17,9,8,10,27,18,0,1.3,1.3,-0.4,-0.4,1.1,1.1,-0.3,-0.3,-0.1,0.12,11,0.09,0.25,4,36.4,14.0,0,0.4,0.22,+0.4,451,75,159,171,127,35,451,266,1075,531,16,7,6,10,9,269,13,Match Report
2,Brentford,2023-05-20,Tottenham,eng Premier League,W 3-1,3,1,+2,39,3,0,0,0,307,399,76.9,6,25,6,4,29,5687,2427,135,151,89.4,135,154,87.7,32,73,43.8,11,6,7,2,2,5,10,50.0,5,26,9,17,4,15,23,0,1.3,1.3,-0.5,-0.5,1.0,0.9,+1.7,+1.7,+2.0,0.12,11,0.27,0.75,4,36.4,18.1,0,1.5,0.21,+0.5,513,87,221,172,123,25,513,303,1580,790,15,7,5,16,7,302,28,Match Report
3,Brentford,2023-05-14,West Ham,eng Premier League,W 2-0,2,0,+2,53,2,0,0,0,443,557,79.5,17,28,12,5,40,8087,2821,203,228,89.0,193,233,82.8,45,86,52.3,20,11,7,9,4,10,16,62.5,6,11,0,11,5,25,17,0,3.4,3.4,+3.2,+3.2,2.9,1.2,-1.4,-1.4,-0.9,0.16,24,0.08,0.22,9,37.5,12.8,0,0.5,0.12,+0.5,667,80,238,252,183,41,667,345,1934,1006,19,15,8,17,6,439,40,Match Report
4,Brentford,2023-05-06,Liverpool,eng Premier League,L 0-1,0,1,-1,46,0,0,0,0,256,362,70.7,4,24,3,0,24,5093,2106,112,137,81.8,94,121,77.7,44,87,50.6,11,6,5,3,3,4,12,33.3,8,9,4,5,8,19,19,1,0.2,0.2,-2.0,-2.0,0.1,0.2,-0.2,-0.2,-0.1,0.04,5,0.00,0.00,1,20.0,19.5,1,1.4,0.28,+0.4,445,63,161,191,101,8,445,281,1264,602,10,1,2,9,5,256,24,Match Report
5,Brentford,2023-04-29,Nott'ham Forest,eng Premier League,W 2-1,2,1,+1,68,2,0,0,0,496,609,81.4,8,47,8,3,54,8419,2484,251,275,91.3,202,238,84.9,41,79,51.9,9,5,6,1,2,2,3,66.7,1,3,1,2,6,15,6,0,1.6,1.6,+0.9,+0.9,0.6,0.8,+0.4,+0.4,+0.4,0.12,14,0.14,0.25,8,57.1,16.8,1,0.7,0.23,-0.3,699,24,132,255,192,23,699,480,2280,1199,8,15,3,15,7,489,54,Match Report
6,Brentford,2023-04-26,Chelsea,eng Premier League,W 2-0,2,0,+2,29,1,0,0,0,193,300,64.3,7,12,6,2,17,3970,1944,98,112,87.5,59,95,62.1,35,74,47.3,13,6,6,6,1,6,23,26.1,17,10,3,7,9,22,26,0,1.1,1.1,-0.1,-0.1,1.1,0.6,-0.1,-0.1,-0.1,0.16,7,0.14,1.00,1,14.3,11.5,0,0.4,0.10,+0.4,409,60,157,179,80,13,409,183,911,369,7,6,2,14,9,193,17,Match Report
7,Brentford,2023-04-22,Aston Villa,eng Premier League,D 1-1,1,1,0,44,1,0,0,0,229,354,64.7,11,21,7,1,28,4470,1870,104,125,83.2,85,117,72.6,36,87,41.4,16,6,8,6,2,7,13,53.8,6,4,1,3,11,27,18,0,2.7,2.7,+1.2,+1.2,1.6,0.9,-1.7,-1.7,-0.6,0.17,16,0.06,0.20,5,31.3,16.0,1,0.8,0.41,-0.2,444,43,153,169,127,22,444,236,1024,547,10,9,4,8,3,223,28,Match Report
8,Brentford,2023-04-15,Wolves,eng Premier League,L 0-2,0,2,-2,50,0,0,0,0,386,488,79.1,7,34,3,0,37,7208,2702,150,176,85.2,187,217,86.2,40,72,55.6,23,11,11,10,2,8,17,47.1,9,7,2,5,13,36,13,1,1.1,1.1,+0.4,+0.4,0.7,0.4,-1.1,-1.1,-0.7,0.12,10,0.00,0.00,3,30.0,15.6,0,2.5,0.28,+0.5,594,70,202,255,123,22,594,323,1517,737,12,7,3,14,13,382,37,Match Report
9,Brentford,2023-04-08,Newcastle Utd,eng Premier League,L 1-2,1,2,-1,42,0,1,2,1,232,322,72.0,9,15,9,4,26,4522,2250,94,112,83.9,94,113,83.2,34,71,47.9,16,14,11,4,1,11,17,64.7,6,9,2,7,7,23,15,0,2.6,1.0,+1.3,-0.3,1.0,1.1,-1.6,-1.0,-1.0,0.10,10,0.00,0.00,4,40.0,15.5,0,1.0,0.25,0.0,430,53,140,172,120,25,428,153,822,394,8,9,3,17,6,230,25,Match Report
10,Brentford,2023-04-05,Manchester Utd,eng Premier League,L 0-1,0,1,-1,36,0,0,0,0,267,359,74.4,5,21,4,2,24,5062,2189,118,149,79.2,107,123,87.0,39,77,50.6,18,13,12,5,1,11,21,52.4,10,18,7,11,10,28,27,0,0.7,0.7,-0.5,-0.5,0.7,0.2,-0.7,-0.7,-0.7,0.12,6,0.00,0.00,1,16.7,16.5,0,0.7,0.22,-0.3,474,98,250,134,95,13,474,219,1160,618,9,9,4,11,8,262,24,Match Report
