Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,PSxG,PSxG/SoT,PSxG+/-,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
1,Brighton,2020-07-26,Burnley,eng Premier League,W 2-1,2,1,+1,45,2,0,0,0,279,377,74.0,11,23,6,2,29,5417,2596,135,158,85.4,87,117,74.4,47,83,56.6,6,4,4,1,1,0,1,0.0,1,10,3,7,7,13,30,1,1.2,1.2,-0.5,-0.5,1.0,0.4,+0.8,+0.8,0.0,0.08,15,0.13,0.50,4,26.7,18.5,0,1.0,0.95,0.0,482,75,183,187,115,15,482,288,1583,665,18,8,6,17,14,278,29,Match Report
2,Brighton,2020-07-20,Newcastle Utd,eng Premier League,D 0-0,0,0,0,61,0,0,0,0,498,582,85.6,9,38,5,1,42,8503,2633,225,243,92.6,205,228,89.9,50,79,63.3,12,7,4,7,1,3,13,23.1,10,18,7,11,10,22,21,0,0.8,0.8,-0.1,-0.1,0.7,0.7,-0.8,-0.8,-0.7,0.07,11,0.00,0.00,3,27.3,17.9,0,0.4,0.43,+0.4,692,66,189,255,144,17,692,431,2327,1094,16,9,4,15,13,491,41,Match Report
3,Brighton,2020-07-16,Southampton,eng Premier League,D 1-1,1,1,0,33,1,0,0,0,185,314,58.9,5,23,6,2,23,3979,1762,67,99,67.7,77,119,64.7,33,74,44.6,18,13,13,4,1,8,18,44.4,10,17,9,8,12,30,21,0,0.7,0.7,-1.8,-1.8,0.4,0.6,+0.3,+0.3,+0.6,0.07,10,0.10,0.50,2,20.0,15.1,0,2.0,0.40,+1.0,429,77,199,155,79,20,429,179,980,450,9,4,2,22,10,184,23,Match Report
4,Brighton,2020-07-11,Manchester City,eng Premier League,L 0-5,0,5,-5,30,0,0,0,0,275,366,75.1,3,15,6,1,20,4561,1996,116,136,85.3,102,118,86.4,30,59,50.8,12,7,7,5,0,6,25,24.0,19,12,6,6,17,29,18,1,0.2,0.2,-4.3,-4.3,0.2,0.3,-0.2,-0.2,-0.2,0.05,3,0.00,,0,0.0,13.3,0,3.6,0.46,-1.4,454,77,213,175,69,8,454,239,1147,533,8,9,1,11,9,273,20,Match Report
5,Brighton,2020-07-08,Liverpool,eng Premier League,L 1-3,1,3,-2,44,1,0,0,0,324,427,75.9,10,19,10,2,28,5933,2377,130,146,89.0,134,159,84.3,45,87,51.7,12,7,6,5,1,8,17,47.1,9,16,7,9,10,22,39,2,2.4,2.4,-0.1,-0.1,2.0,1.0,-1.4,-1.4,-1.0,0.20,12,0.08,0.50,2,16.7,13.1,0,2.3,0.28,-0.7,554,99,247,206,107,17,554,348,1884,970,16,11,5,16,8,322,27,Match Report
6,Brighton,2020-07-04,Norwich City,eng Premier League,W 1-0,1,0,+1,42,1,0,0,0,373,461,80.9,7,23,11,2,37,6882,2456,144,164,87.8,173,197,87.8,43,74,58.1,11,5,5,5,1,2,11,18.2,9,18,7,11,13,24,18,0,1.0,1.0,+0.4,+0.4,1.0,0.6,0.0,0.0,0.0,0.13,8,0.13,0.50,2,25.0,16.5,0,0.0,0.03,0.0,568,70,232,211,132,15,568,372,1976,978,15,11,3,13,5,370,37,Match Report
7,Brighton,2020-06-30,Manchester Utd,eng Premier League,L 0-3,0,3,-3,38,0,0,0,0,323,411,78.6,4,20,3,1,31,5767,1968,134,154,87.0,149,176,84.7,28,53,52.8,13,9,6,7,0,6,14,42.9,8,12,2,10,10,23,16,0,0.4,0.4,-0.6,-0.6,0.2,0.3,-0.4,-0.4,-0.2,0.05,8,0.00,0.00,2,25.0,17.6,0,1.2,0.21,-1.8,495,57,195,204,99,12,495,256,1364,554,9,10,1,9,9,323,31,Match Report
8,Brighton,2020-06-23,Leicester City,eng Premier League,D 0-0,0,0,0,34,0,0,1,1,226,332,68.1,6,17,1,0,20,4165,1713,108,131,82.4,85,112,75.9,26,70,37.1,21,14,8,8,5,6,14,42.9,8,11,2,9,10,31,28,0,1.1,0.3,+0.5,-0.3,0.2,0.2,-1.1,-0.3,-0.2,0.03,9,0.00,0.00,1,11.1,27.6,1,0.5,0.23,+0.5,452,68,172,182,103,7,451,173,1024,544,11,5,2,17,11,223,19,Match Report
9,Brighton,2020-06-20,Arsenal,eng Premier League,W 2-1,2,1,+1,41,2,0,0,0,282,370,76.2,6,18,8,1,35,4674,1576,134,151,88.7,125,149,83.9,18,53,34.0,22,15,14,5,3,12,20,60.0,8,12,4,8,8,30,25,1,1.0,1.0,+0.2,+0.2,0.5,0.6,+1.0,+1.0,+0.5,0.12,9,0.22,0.40,5,55.6,16.2,0,1.3,0.22,+0.3,469,77,187,152,134,17,469,238,1353,792,19,14,4,11,5,282,35,Match Report
10,Brighton,2020-03-07,Wolves,eng Premier League,D 0-0,0,0,0,57,0,0,0,0,539,662,81.4,6,37,4,1,53,9499,3064,256,288,88.9,226,249,90.8,53,97,54.6,23,13,10,9,4,12,28,42.9,16,13,3,10,11,34,22,0,0.3,0.3,-0.5,-0.5,0.3,0.5,-0.3,-0.3,-0.3,0.04,7,0.00,0.00,1,14.3,23.9,0,0.0,0.03,0.0,791,59,204,255,168,12,791,438,2345,1113,18,11,6,13,9,537,52,Match Report
