Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,PSxG,PSxG/SoT,PSxG+/-,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
1,Manchester Utd,2020-07-26,Leicester City,eng Premier League,W 2-0,2,0,+2,54,1,1,1,0,447,547,81.7,4,43,9,0,34,7896,2492,216,239,90.4,182,218,83.5,42,71,59.2,21,12,6,10,5,8,17,47.1,9,12,4,8,9,30,10,1,1.3,0.5,+0.5,-0.3,0.3,0.6,+0.7,+0.5,-0.3,0.09,6,0.17,0.50,2,33.3,16.8,0,0.5,0.17,+0.5,639,53,188,255,140,18,638,488,2364,1203,19,14,2,15,16,443,34,Match Report
2,Manchester Utd,2020-07-22,West Ham,eng Premier League,D 1-1,1,1,0,57,1,0,0,0,543,636,85.4,9,69,10,1,65,8697,2879,295,320,92.2,197,218,90.4,41,64,64.1,9,6,2,6,1,0,10,0.0,10,12,2,10,8,17,12,0,0.6,0.6,-0.9,-0.1,0.5,1.2,+0.4,+0.4,+0.5,0.06,11,0.09,0.25,4,36.4,19.9,0,1.2,0.06,+0.2,749,58,177,255,255,28,749,419,2502,1437,26,22,7,17,7,537,65,Match Report
3,Manchester Utd,2020-07-16,Crystal Palace,eng Premier League,W 2-0,2,0,+2,59,2,0,0,0,567,658,86.2,12,47,11,1,62,9066,3221,245,268,91.4,216,247,87.4,49,69,71.0,14,11,8,5,1,6,20,30.0,14,15,4,11,14,28,13,0,2.2,2.2,+1.6,+1.6,1.0,0.9,-0.2,-0.2,0.0,0.13,17,0.12,0.40,5,29.4,18.0,1,0.9,0.18,+0.9,777,69,208,255,171,32,777,436,2265,1281,24,15,8,17,10,566,62,Match Report
4,Manchester Utd,2020-07-13,Southampton,eng Premier League,D 2-2,2,2,0,48,2,0,0,0,395,505,78.2,5,20,9,2,39,7455,2507,158,182,86.8,179,213,84.0,48,86,55.8,13,7,4,7,2,4,13,30.8,9,10,1,9,10,23,24,1,1.5,1.5,-0.1,-0.1,1.0,1.0,+0.5,+0.5,+1.0,0.19,8,0.25,0.50,4,50.0,19.3,0,2.0,0.40,0.0,612,62,252,235,135,20,612,424,1996,1008,14,10,4,21,5,392,39,Match Report
5,Manchester Utd,2020-07-09,Aston Villa,eng Premier League,W 3-0,3,0,+3,66,2,1,1,0,590,677,87.1,12,52,16,0,61,9907,3169,316,340,92.9,221,240,92.1,52,77,67.5,11,5,6,3,2,5,12,41.7,7,9,3,6,12,23,11,1,2.3,1.5,+1.8,+1.0,1.5,1.2,+0.7,+0.5,+0.5,0.12,13,0.15,0.40,5,38.5,17.9,1,0.0,0.04,0.0,766,54,241,255,213,31,765,439,2389,1247,23,18,9,13,5,588,60,Match Report
6,Manchester Utd,2020-07-04,Bournemouth,eng Premier League,W 5-2,5,2,+3,68,4,1,1,0,596,689,86.5,14,38,16,2,56,9473,2733,292,325,89.8,235,258,91.1,39,58,67.2,16,9,6,8,2,8,14,57.1,6,6,1,5,13,29,9,1,2.5,1.7,+0.7,+0.7,1.4,1.4,+2.5,+2.3,+1.6,0.10,18,0.22,0.44,9,50.0,19.9,3,2.0,0.32,0.0,773,56,181,255,250,37,772,541,2764,1587,37,22,12,8,8,593,56,Match Report
7,Manchester Utd,2020-06-30,Brighton,eng Premier League,W 3-0,3,0,+3,62,3,0,0,0,584,673,86.8,9,43,10,1,46,9861,2897,267,293,91.1,249,267,93.3,48,70,68.6,16,12,9,6,1,7,14,50.0,7,7,1,6,5,21,15,0,1.0,1.0,+0.6,+0.6,0.8,0.6,+2.0,+2.0,+2.2,0.08,12,0.25,0.50,6,50.0,17.3,1,0.3,0.14,+0.3,749,67,249,255,179,22,749,443,2714,1386,25,14,10,6,7,579,46,Match Report
8,Manchester Utd,2020-06-24,Sheffield Utd,eng Premier League,W 3-0,3,0,+3,68,3,0,0,0,698,780,89.5,12,46,16,2,59,11224,3222,369,401,92.0,247,270,91.5,59,71,83.1,7,3,2,4,1,2,6,33.3,4,4,2,2,8,15,19,0,2.4,2.4,+2.3,+2.3,2.2,2.1,+0.6,+0.6,+0.8,0.16,15,0.20,0.50,6,40.0,15.7,1,0.0,0.02,0.0,855,48,195,255,242,31,855,530,2986,1800,27,18,6,9,7,692,59,Match Report
9,Manchester Utd,2020-06-19,Tottenham,eng Premier League,D 1-1,1,1,0,61,0,1,1,0,510,629,81.1,10,44,12,2,62,8463,2500,242,273,88.6,221,259,85.3,35,62,56.5,16,8,5,9,2,11,21,52.4,10,11,3,8,15,31,19,0,1.7,0.9,+1.3,+0.5,0.6,0.5,-0.7,-0.9,-0.6,0.08,11,0.00,0.00,5,45.5,21.2,0,0.4,0.12,-0.6,744,47,169,255,181,22,743,453,2575,1374,25,19,7,17,9,506,61,Match Report
10,Manchester Utd,2020-03-08,Manchester City,eng Premier League,W 2-0,2,0,+2,28,2,0,0,0,231,320,72.2,7,11,4,1,14,4161,1665,112,133,84.2,89,111,80.2,27,61,44.3,19,9,11,8,0,8,26,30.8,18,8,0,8,17,36,37,1,1.6,1.6,+1.0,+1.0,0.4,0.4,+0.4,+0.4,+0.6,0.13,12,0.17,0.33,6,50.0,18.3,1,0.5,0.12,+0.5,452,72,199,170,90,11,452,210,1234,566,14,12,5,10,4,228,14,Match Report
