Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,PSxG,PSxG/SoT,PSxG+/-,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
1,Burnley,2020-07-26,Brighton,eng Premier League,L 1-2,1,2,-1,55,1,0,0,0,328,454,72.2,12,23,13,10,37,6282,2448,146,170,85.9,126,159,79.2,48,102,47.1,20,11,7,13,0,6,11,54.5,5,8,5,3,12,32,6,0,1.7,1.7,+0.5,+0.5,1.8,0.9,-0.7,-0.7,-0.8,0.14,13,0.08,1.00,1,7.7,13.1,0,1.8,0.45,-0.2,539,39,134,255,149,26,539,261,1141,572,16,9,2,15,6,324,37,Match Report
2,Burnley,2020-07-18,Norwich City,eng Premier League,W 2-0,2,0,+2,58,1,0,0,0,434,531,81.7,18,41,20,5,57,7424,2537,195,208,93.8,162,194,83.5,50,86,58.1,13,7,4,5,4,6,13,46.2,7,9,2,7,7,20,10,0,1.8,1.8,+1.5,+1.5,1.5,1.5,-0.8,-0.8,-0.5,0.08,23,0.04,0.13,8,34.8,19.3,2,0.1,0.04,+0.1,616,26,90,255,255,39,616,415,1740,916,21,27,2,7,5,434,57,Match Report
3,Burnley,2020-07-15,Wolves,eng Premier League,D 1-1,1,1,0,47,0,1,1,0,283,407,69.5,8,25,8,2,26,5441,2293,126,157,80.3,103,126,81.7,45,102,44.1,12,6,6,3,3,6,22,27.3,16,11,3,8,12,24,25,1,1.9,1.1,+0.6,-0.1,1.1,0.6,-0.9,-1.1,-1.1,0.14,8,0.00,,0,0.0,16.6,0,0.7,0.13,-0.3,503,59,146,255,104,18,502,245,1060,516,7,6,2,10,5,277,25,Match Report
4,Burnley,2020-07-11,Liverpool,eng Premier League,D 1-1,1,1,0,29,1,0,0,0,168,302,55.6,3,7,1,0,8,3053,1500,86,111,77.5,46,73,63.0,27,97,27.8,11,4,4,6,1,2,14,14.3,12,11,9,2,14,25,37,0,0.4,0.4,-1.3,-1.3,0.2,0.1,+0.6,+0.6,+0.8,0.06,6,0.17,0.50,2,33.3,14.6,0,1.7,0.24,+0.7,414,101,215,125,79,10,414,143,957,412,13,8,3,9,6,166,8,Match Report
5,Burnley,2020-07-08,West Ham,eng Premier League,W 1-0,1,0,+1,47,1,0,0,0,330,443,74.5,7,29,8,3,18,5434,2126,170,192,88.5,111,141,78.7,29,70,41.4,17,14,11,4,2,12,25,48.0,13,22,9,13,9,26,44,1,0.9,0.9,-0.7,-0.7,0.5,0.9,+0.1,+0.1,+0.5,0.11,8,0.13,0.25,4,50.0,13.3,0,0.7,0.18,+0.7,576,93,209,243,128,18,576,299,1551,591,15,9,2,13,13,328,18,Match Report
6,Burnley,2020-07-05,Sheffield Utd,eng Premier League,D 1-1,1,1,0,48,1,0,0,0,330,460,71.7,7,28,5,1,13,5783,2314,150,176,85.2,100,125,80.0,49,104,47.1,9,7,3,4,2,2,17,11.8,15,16,4,12,7,16,41,0,1.3,1.3,+0.2,+0.2,1.0,0.4,-0.3,-0.3,0.0,0.15,9,0.11,0.25,4,44.4,20.5,0,0.5,0.17,-0.5,576,64,205,254,120,13,576,243,1135,452,7,3,2,16,8,326,12,Match Report
7,Burnley,2020-06-29,Crystal Palace,eng Premier League,W 1-0,1,0,+1,41,1,0,0,0,288,388,74.2,5,19,4,1,21,5096,1672,128,144,88.9,107,127,84.3,36,85,42.4,16,12,10,3,3,6,13,46.2,7,18,7,11,9,25,37,0,0.4,0.4,-0.5,-0.5,0.2,0.3,+0.6,+0.6,+0.8,0.04,8,0.13,0.25,4,50.0,17.2,0,0.3,0.08,+0.3,511,65,182,231,102,9,511,223,1329,559,5,10,0,7,5,287,21,Match Report
8,Burnley,2020-06-25,Watford,eng Premier League,W 1-0,1,0,+1,54,1,0,0,0,331,468,70.7,7,24,5,2,24,5351,2020,170,197,86.3,111,139,79.9,29,97,29.9,11,8,6,4,1,3,7,42.9,4,6,1,5,10,21,37,1,0.9,0.9,+0.2,+0.2,0.7,0.9,+0.1,+0.1,+0.3,0.11,9,0.11,0.25,4,44.4,16.2,0,0.2,0.08,+0.2,577,58,194,255,102,15,577,294,1422,619,9,9,2,9,8,326,24,Match Report
9,Burnley,2020-06-22,Manchester City,eng Premier League,L 0-5,0,5,-5,29,0,0,0,0,260,343,75.8,0,14,0,0,11,4601,1444,126,136,92.6,88,103,85.4,36,84,42.9,11,7,5,5,1,7,16,43.8,9,11,4,7,9,20,12,0,0.0,0.0,-2.3,-1.6,0.0,0.1,0.0,0.0,0.0,0.04,1,0.00,,0,0.0,34.9,1,2.6,0.22,-2.4,413,60,179,182,55,3,413,199,944,428,6,3,0,12,6,257,10,Match Report
10,Burnley,2020-03-07,Tottenham,eng Premier League,D 1-1,1,1,0,46,1,0,0,0,312,442,70.6,9,31,8,4,38,5518,2363,137,160,85.6,123,155,79.4,36,95,37.9,24,16,6,16,2,8,17,47.1,9,10,5,5,13,37,22,0,3.0,3.0,+1.8,+2.6,1.1,1.2,-2.0,-2.0,-1.1,0.15,21,0.05,0.14,7,33.3,15.6,2,1.0,0.02,0.0,586,52,152,255,141,29,586,249,1418,637,14,7,1,24,9,311,38,Match Report
