Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,PSxG,PSxG/SoT,PSxG+/-,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
1,Newcastle Utd,2020-07-26,Liverpool,eng Premier League,L 1-3,1,3,-2,26,1,0,0,0,193,297,65.0,3,9,1,0,8,3460,1321,97,112,86.6,64,85,75.3,25,78,32.1,23,15,14,8,1,17,30,56.7,13,12,3,9,8,31,24,0,0.1,0.1,-0.5,-0.5,0.1,0.0,+0.9,+0.9,+0.9,0.04,3,0.33,0.50,2,66.7,21.2,0,2.1,0.36,-0.9,401,62,200,161,43,2,401,214,990,467,5,3,2,11,9,192,7,Match Report
2,Newcastle Utd,2020-07-20,Brighton,eng Premier League,D 0-0,0,0,0,39,0,0,0,0,268,366,73.2,10,13,5,2,25,5422,2100,115,132,87.1,94,123,76.4,47,79,59.5,15,8,7,6,2,2,8,25.0,6,10,3,7,12,27,24,1,0.9,0.9,+0.1,+0.1,0.9,0.7,-0.9,-0.9,-0.9,0.08,12,0.00,0.00,1,8.3,14.5,0,1.0,0.34,+1.0,458,41,158,198,107,16,458,243,1245,564,11,11,4,7,9,266,25,Match Report
3,Newcastle Utd,2020-07-15,Tottenham,eng Premier League,L 1-3,1,3,-2,52,1,0,0,0,456,537,84.9,17,33,5,2,45,8579,2602,193,214,90.2,186,213,87.3,64,89,71.9,14,8,9,5,0,4,17,23.5,13,6,2,4,7,21,11,1,1.1,1.1,-0.4,-0.4,0.9,0.5,-0.1,-0.1,-0.9,0.05,22,0.05,0.17,6,27.3,20.7,1,2.4,0.59,-0.6,621,36,191,255,137,16,621,417,2267,1192,20,17,3,10,12,456,45,Match Report
4,Newcastle Utd,2020-07-11,Watford,eng Premier League,L 1-2,1,2,-1,51,1,0,0,0,270,387,69.8,6,19,2,1,16,5291,1902,118,139,84.9,101,132,76.5,44,95,46.3,13,12,7,4,2,2,9,22.2,7,10,6,4,9,22,22,1,1.3,1.3,-2.1,-0.5,1.2,0.2,-0.3,-0.3,-0.2,0.16,8,0.13,0.25,4,50.0,15.2,0,2.5,0.12,+0.5,492,62,213,198,91,9,492,264,1429,664,10,7,2,16,7,269,16,Match Report
5,Newcastle Utd,2020-07-08,Manchester City,eng Premier League,L 0-5,0,5,-5,27,0,0,0,0,234,324,72.2,5,12,3,2,12,4258,1528,108,123,87.8,88,107,82.2,30,67,44.8,15,11,10,4,1,5,19,26.3,14,15,8,7,11,26,17,2,0.3,0.3,-2.5,-2.5,0.3,0.2,-0.3,-0.3,-0.3,0.05,6,0.00,0.00,1,16.7,20.8,0,3.5,0.38,-0.5,410,77,197,160,58,8,410,189,907,495,8,6,1,16,5,232,12,Match Report
6,Newcastle Utd,2020-07-05,West Ham,eng Premier League,D 2-2,2,2,0,57,2,0,0,0,445,561,79.3,8,30,8,0,36,7856,2610,190,215,88.4,200,231,86.6,44,81,54.3,22,13,16,5,1,14,17,82.4,3,9,4,5,1,23,20,1,1.4,1.4,-0.7,-0.7,1.3,1.4,+0.6,+0.6,+0.7,0.13,11,0.18,0.50,4,36.4,21.5,1,2.3,0.32,+0.3,667,48,252,255,127,18,667,340,2030,1016,18,11,1,13,12,442,36,Match Report
7,Newcastle Utd,2020-07-01,Bournemouth,eng Premier League,W 4-1,4,1,+3,45,4,0,0,0,344,442,77.8,9,32,7,2,28,6630,2532,159,172,92.4,134,163,82.2,47,92,51.1,16,11,10,4,2,8,19,42.1,11,10,5,5,16,32,13,0,1.8,1.8,+0.3,+0.3,1.3,0.9,+2.2,+2.2,+2.7,0.15,12,0.33,0.57,7,58.3,18.4,0,1.0,0.99,0.0,538,55,205,232,110,20,538,228,1342,611,14,5,7,13,7,340,28,Match Report
8,Newcastle Utd,2020-06-24,Aston Villa,eng Premier League,D 1-1,1,1,0,52,1,0,0,0,346,461,75.1,12,20,4,1,33,6443,2398,164,186,88.2,128,158,81.0,46,96,47.9,6,4,1,3,2,2,7,28.6,5,7,5,2,5,11,32,1,0.9,0.9,-0.8,-0.8,0.8,0.4,+0.1,+0.1,+0.2,0.07,13,0.08,0.33,3,23.1,20.9,0,0.6,0.28,-0.4,564,65,187,255,120,14,564,350,1675,849,15,11,5,17,1,341,32,Match Report
9,Newcastle Utd,2020-06-21,Sheffield Utd,eng Premier League,W 3-0,3,0,+3,46,3,0,0,0,385,482,79.9,10,23,5,3,26,6852,2373,160,173,92.5,165,198,83.3,42,76,55.3,11,7,9,2,0,8,14,57.1,6,8,2,6,6,17,17,0,2.0,2.0,+1.4,+1.4,2.0,1.1,+1.0,+1.0,+1.0,0.17,12,0.25,0.38,8,66.7,19.1,1,0.0,0.02,0.0,573,49,219,255,103,17,573,358,1809,951,18,11,7,15,9,383,26,Match Report
10,Newcastle Utd,2020-03-07,Southampton,eng Premier League,W 1-0,1,0,+1,61,1,0,1,1,425,544,78.1,9,38,7,2,38,7565,2249,177,207,85.5,193,224,86.2,38,72,52.8,15,7,7,6,2,4,15,26.7,11,7,2,5,7,22,19,0,2.8,2.0,+2.2,+1.4,1.6,0.6,-1.8,-1.0,-1.6,0.20,13,0.08,0.17,6,46.2,14.5,0,0.2,0.06,+0.2,662,51,163,255,154,26,661,439,2211,1064,14,11,4,23,6,424,37,Match Report
