Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,PSxG,PSxG/SoT,PSxG+/-,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
27,Sheffield Utd,2019-11-09,Tottenham,eng Premier League,D 1-1,1,1,0,39,1,0,0,0,308,423,72.8,10,27,8,3,28,5333,1896,160,179,89.4,94,124,75.8,42,86,48.8,27,16,13,10,4,12,25,48.0,13,7,3,4,10,37,23,1,0.9,0.9,-0.9,-0.9,0.7,0.3,+0.1,+0.1,+0.3,0.06,14,0.07,0.25,4,28.6,19.6,0,0.8,0.16,-0.2,556,61,162,225,170,16,556,284,1174,599,13,12,3,18,10,304,28,Match Report
28,Sheffield Utd,2019-11-02,Burnley,eng Premier League,W 3-0,3,0,+3,45,3,0,0,0,291,432,67.4,11,16,8,4,30,4954,1965,138,166,83.1,107,142,75.4,29,86,33.7,17,10,8,8,1,5,7,71.4,2,7,1,6,7,24,25,0,2.3,2.3,+1.5,+1.5,2.4,1.2,+0.7,+0.7,+0.6,0.19,13,0.23,0.50,6,46.2,13.8,0,0.0,,0.0,526,58,168,210,151,25,526,236,1690,903,24,11,7,14,5,289,30,Match Report
29,Sheffield Utd,2019-10-26,West Ham,eng Premier League,D 1-1,1,1,0,40,1,0,0,0,285,398,71.6,9,18,6,2,31,5230,1903,138,154,89.6,113,145,77.9,32,83,38.6,11,6,7,3,1,4,14,28.6,10,10,1,9,14,25,28,0,1.0,1.0,-1.4,-1.4,0.9,0.4,0.0,0.0,+0.1,0.10,10,0.10,0.33,3,30.0,12.7,0,1.6,0.40,+0.6,520,73,183,229,113,18,520,236,1261,677,20,14,2,12,7,284,31,Match Report
30,Sheffield Utd,2019-10-21,Arsenal,eng Premier League,W 1-0,1,0,+1,33,1,0,0,0,233,334,69.8,7,22,8,2,23,4160,1973,126,148,85.1,69,93,74.2,32,68,47.1,21,14,14,4,3,9,29,31.0,20,7,2,5,13,34,27,0,0.9,0.9,-0.1,-0.1,0.9,1.0,+0.1,+0.1,+0.1,0.12,8,0.13,0.50,2,25.0,17.6,0,0.4,0.12,+0.4,463,68,159,163,146,23,463,197,908,421,9,6,3,15,14,233,23,Match Report
31,Sheffield Utd,2019-10-05,Watford,eng Premier League,D 0-0,0,0,0,60,0,0,0,0,487,613,79.4,6,37,5,2,47,9076,2669,227,242,93.8,175,209,83.7,74,135,54.8,15,9,8,4,3,8,18,44.4,10,3,2,1,9,24,27,0,0.4,0.4,-1.0,-1.0,0.2,0.6,-0.4,-0.4,-0.2,0.05,9,0.00,0.00,3,33.3,19.8,0,0.7,0.37,+0.7,728,56,209,255,178,20,728,358,1596,727,14,13,3,20,13,483,47,Match Report
32,Sheffield Utd,2019-09-28,Liverpool,eng Premier League,L 0-1,0,1,-1,30,0,0,0,0,220,334,65.9,9,21,6,4,24,4483,2090,98,123,79.7,75,108,69.4,40,78,51.3,11,7,5,4,2,5,12,41.7,7,10,3,7,12,23,32,4,1.3,1.3,-0.6,-0.6,1.1,0.7,-1.3,-1.3,-1.1,0.11,12,0.00,0.00,2,16.7,14.0,0,1.2,0.31,+0.2,450,72,157,170,129,23,450,175,919,546,13,8,4,14,8,219,24,Match Report
33,Sheffield Utd,2019-09-21,Everton,eng Premier League,W 2-0,2,0,+2,31,1,0,0,0,163,267,61.0,2,13,3,1,14,3190,1653,86,106,81.1,44,64,68.8,27,76,35.5,15,10,8,6,1,10,25,40.0,15,12,7,5,14,29,64,0,0.5,0.5,-0.6,-0.6,0.5,0.2,+0.5,+0.5,+0.5,0.23,2,0.50,1.00,1,50.0,12.8,0,0.9,0.31,+0.9,418,99,225,110,86,6,418,132,814,350,9,7,1,14,3,163,14,Match Report
34,Sheffield Utd,2019-09-14,Southampton,eng Premier League,L 0-1,0,1,-1,49,0,0,0,0,345,486,71.0,16,29,8,1,45,6306,2485,165,202,81.7,130,159,81.8,46,99,46.5,21,11,15,5,1,6,26,23.1,20,8,1,7,10,31,27,0,1.8,1.8,+0.2,+0.2,1.7,1.1,-1.8,-1.8,-1.7,0.11,17,0.00,0.00,4,23.5,16.7,0,2.4,0.34,+1.4,609,56,188,237,189,28,609,255,1177,563,17,13,7,11,12,341,45,Match Report
35,Sheffield Utd,2019-08-31,Chelsea,eng Premier League,D 2-2,2,2,0,38,1,0,0,0,360,465,77.4,7,29,5,1,42,6825,2516,160,183,87.4,146,169,86.4,50,88,56.8,15,10,9,5,1,5,21,23.8,16,6,3,3,17,32,24,2,1.1,1.1,-0.9,-0.9,1.1,0.8,-0.1,-0.1,-0.1,0.14,8,0.13,0.50,2,25.0,20.1,0,2.1,0.48,+0.1,570,63,188,255,110,10,570,279,1229,566,16,9,0,8,8,358,42,Match Report
36,Sheffield Utd,2019-08-24,Leicester City,eng Premier League,L 1-2,1,2,-1,49,1,0,0,0,352,486,72.4,4,29,13,5,45,6183,2187,178,197,90.4,100,145,69.0,55,99,55.6,16,13,8,4,4,6,15,40.0,9,7,4,3,15,31,16,1,0.3,0.3,-0.4,-0.4,0.2,0.8,+0.7,+0.7,+0.8,0.05,7,0.14,0.50,2,28.6,19.0,1,0.8,0.40,-1.2,585,41,131,219,241,21,585,263,1326,598,19,15,4,21,10,350,44,Match Report
37,Sheffield Utd,2019-08-18,Crystal Palace,eng Premier League,W 1-0,1,0,+1,43,1,0,0,0,308,411,74.9,10,22,3,2,38,5749,2172,150,171,87.7,102,126,81.0,48,88,54.5,20,11,11,6,3,10,20,50.0,10,12,2,10,14,34,38,0,2.2,2.2,+1.9,+1.9,1.5,1.1,-1.2,-1.2,-1.5,0.15,15,0.07,0.33,3,20.0,15.6,0,0.6,0.15,+0.6,569,53,177,195,200,22,569,244,1074,505,12,6,2,21,10,305,35,Match Report
38,Sheffield Utd,2019-08-10,Bournemouth,eng Premier League,D 1-1,1,1,0,47,1,0,0,0,362,476,76.1,5,32,7,2,30,6328,2134,162,183,88.5,146,170,85.9,38,94,40.4,14,11,7,5,2,9,17,52.9,8,14,2,12,14,28,16,0,1.3,1.3,-0.1,-0.1,0.5,0.8,-0.3,-0.3,-0.5,0.18,8,0.13,0.33,3,37.5,19.0,0,1.1,0.58,+0.1,584,50,171,255,161,11,584,252,1062,449,5,6,0,11,9,361,29,Match Report
