Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,PSxG,PSxG/SoT,PSxG+/-,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
1,West Ham,2020-07-26,Aston Villa,eng Premier League,D 1-1,1,1,0,62,1,0,0,0,425,527,80.6,6,36,6,3,42,7481,2537,195,214,91.1,171,197,86.8,47,87,54.0,15,8,12,3,0,6,9,66.7,3,9,3,6,6,21,26,1,0.9,0.9,-0.1,-0.1,0.2,0.5,+0.1,+0.1,+0.8,0.09,10,0.10,1.00,1,10.0,22.6,2,0.2,0.04,-0.8,623,59,206,255,142,11,623,420,1896,772,12,9,2,13,7,422,42,Match Report
2,West Ham,2020-07-22,Manchester Utd,eng Premier League,D 1-1,1,1,0,43,0,1,1,0,371,484,76.7,9,29,5,2,40,6430,2265,179,204,87.7,126,152,82.9,45,84,53.6,20,6,14,4,2,13,22,59.1,9,12,2,10,14,34,19,0,1.5,0.7,+0.9,+0.1,0.5,0.7,-0.5,-0.7,-0.5,0.07,11,0.00,0.00,2,18.2,20.3,0,0.7,0.18,-0.3,579,64,217,235,132,14,578,319,1788,765,19,9,4,7,9,369,39,Match Report
3,West Ham,2020-07-17,Watford,eng Premier League,W 3-1,3,1,+2,41,3,0,0,0,207,347,59.7,7,12,4,3,26,3828,1678,97,127,76.4,64,106,60.4,30,77,39.0,13,10,5,7,1,5,12,41.7,7,11,5,6,12,25,30,0,0.9,0.9,-0.6,-0.6,0.5,0.6,+2.1,+2.1,+1.5,0.09,10,0.30,0.75,4,40.0,20.3,1,1.0,0.34,0.0,458,59,136,190,140,9,458,222,1323,605,14,15,2,15,11,204,26,Match Report
4,West Ham,2020-07-11,Norwich City,eng Premier League,W 4-0,4,0,+4,47,4,0,0,0,422,517,81.6,17,40,13,4,60,7815,3051,170,188,90.4,188,220,85.5,53,87,60.9,12,8,3,8,1,4,6,66.7,2,9,3,6,9,21,11,0,3.5,3.5,+2.9,+2.9,3.4,2.2,+0.5,+0.5,-0.4,0.20,19,0.21,0.57,7,36.8,12.3,0,0.2,0.11,+0.2,602,45,153,255,167,30,602,413,1901,839,18,10,7,8,6,417,59,Match Report
5,West Ham,2020-07-08,Burnley,eng Premier League,L 0-1,0,1,-1,53,0,0,0,0,357,500,71.4,16,45,8,5,45,6873,2734,140,170,82.4,158,191,82.7,48,100,48.0,19,16,8,7,4,6,14,42.9,8,5,1,4,7,26,17,0,1.6,1.6,+0.7,+0.7,1.1,1.0,-1.6,-1.6,-1.1,0.08,21,0.00,0.00,4,19.0,17.2,0,1.5,0.38,+0.5,605,41,173,223,215,45,605,346,1661,819,17,11,10,10,5,354,45,Match Report
6,West Ham,2020-07-05,Newcastle Utd,eng Premier League,D 2-2,2,2,0,43,2,0,0,0,320,429,74.6,14,29,8,4,35,5810,2326,143,160,89.4,119,151,78.8,44,89,49.4,18,9,8,6,4,6,18,33.3,12,11,2,9,9,27,17,0,2.1,2.1,+0.7,+0.7,1.8,1.1,-0.1,-0.1,-0.8,0.12,17,0.12,0.29,7,41.2,14.0,0,2.1,0.52,+0.1,539,45,146,232,168,23,539,310,1580,690,10,10,3,10,8,316,35,Match Report
7,West Ham,2020-07-01,Chelsea,eng Premier League,W 3-2,3,2,+1,29,3,0,0,0,211,295,71.5,7,21,7,2,29,4143,2232,98,111,88.3,72,92,78.3,37,79,46.8,16,4,11,4,1,8,19,42.1,11,10,2,8,15,31,33,0,2.2,2.2,+0.6,+1.4,1.6,1.9,+0.8,+0.8,+1.4,0.22,10,0.30,0.75,4,40.0,13.8,0,1.8,0.14,-0.2,415,70,158,162,98,18,415,239,1203,495,13,15,5,16,6,210,29,Match Report
8,West Ham,2020-06-23,Tottenham,eng Premier League,L 0-2,0,2,-2,36,0,0,0,0,280,390,71.8,10,36,4,2,31,5777,2532,118,140,84.3,111,148,75.0,48,81,59.3,21,11,17,4,0,8,21,38.1,13,6,0,6,12,33,24,1,1.2,1.2,-1.1,-1.1,1.3,1.2,-1.2,-1.2,-1.3,0.13,10,0.00,0.00,2,20.0,16.4,0,1.9,0.47,+0.9,496,65,170,216,114,11,496,280,1534,714,15,10,1,11,4,279,31,Match Report
9,West Ham,2020-06-20,Wolves,eng Premier League,L 0-2,0,2,-2,42,0,0,0,0,299,409,73.1,6,22,5,1,25,4991,1954,148,170,87.1,102,130,78.5,33,75,44.0,15,9,6,7,2,10,23,43.5,13,10,3,7,7,22,15,0,0.5,0.5,-0.5,-0.5,0.5,0.3,-0.5,-0.5,-0.5,0.08,7,0.00,0.00,2,28.6,21.9,0,1.9,0.31,-0.1,495,42,150,234,115,10,495,311,1649,741,14,12,3,13,13,297,25,Match Report
10,West Ham,2020-03-07,Arsenal,eng Premier League,L 0-1,0,1,-1,32,0,0,0,0,204,314,65.0,9,19,10,5,27,3978,2164,90,114,78.9,81,108,75.0,29,70,41.4,11,9,7,4,0,5,17,29.4,12,8,4,4,15,26,21,0,1.5,1.5,+0.2,+0.2,1.3,1.0,-1.5,-1.5,-1.3,0.11,14,0.00,0.00,6,42.9,17.8,1,1.6,0.81,+0.6,419,55,151,156,115,25,419,193,1248,592,8,9,3,13,6,201,27,Match Report
