Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,PSxG,PSxG/SoT,PSxG+/-,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
1,Manchester City,2020-07-26,Norwich City,eng Premier League,W 5-0,5,0,+5,73,5,0,0,0,691,770,89.7,25,66,31,2,105,11936,3442,283,308,91.9,318,344,92.4,61,77,79.2,12,8,1,7,4,2,6,33.3,4,8,0,8,10,22,5,0,3.2,3.2,+2.2,+2.2,2.2,2.5,+1.8,+1.8,-0.2,0.11,31,0.16,0.56,9,29.0,15.3,0,1.0,0.26,+1.0,860,35,109,255,255,79,860,591,3293,2066,41,31,20,13,9,689,105,Match Report
2,Manchester City,2020-07-21,Watford,eng Premier League,W 4-0,4,0,+4,76,4,0,1,1,703,803,87.5,18,73,11,2,91,11464,3122,351,371,94.6,292,325,89.8,40,69,58.0,22,10,6,11,5,7,16,43.8,9,5,0,5,7,29,11,0,3.3,2.4,+3.2,+2.3,1.5,1.3,+0.7,+1.6,+0.5,0.10,25,0.16,0.44,9,36.0,17.4,1,0.0,,0.0,898,34,139,255,255,38,897,652,3066,1841,31,28,12,9,8,699,91,Match Report
3,Manchester City,2020-07-15,Bournemouth,eng Premier League,W 2-1,2,1,+1,71,2,0,0,0,685,787,87.0,6,40,9,2,49,11005,2687,315,338,93.2,299,329,90.9,44,72,61.1,15,9,6,7,2,8,17,47.1,9,10,5,5,8,23,27,1,0.7,0.7,-0.9,-0.9,0.5,0.6,+1.3,+1.3,+0.5,0.08,8,0.25,0.50,4,50.0,15.8,1,1.1,0.37,+0.1,882,87,215,255,179,14,882,587,2854,1414,11,9,1,13,7,681,49,Match Report
4,Manchester City,2020-07-11,Brighton,eng Premier League,W 5-0,5,0,+5,70,5,0,0,0,754,846,89.1,22,48,12,1,54,13092,3794,339,365,92.9,318,344,92.4,75,97,77.3,16,13,5,6,5,7,11,63.6,4,8,0,8,12,28,9,0,4.4,4.4,+4.3,+4.3,4.4,2.4,+0.6,+0.6,-0.4,0.18,26,0.19,0.63,8,30.8,13.6,1,0.0,,0.0,935,60,253,255,246,36,935,557,2856,1397,25,18,8,7,6,752,54,Match Report
5,Manchester City,2020-07-08,Newcastle Utd,eng Premier League,W 5-0,5,0,+5,73,4,0,0,0,804,878,91.6,21,55,22,3,84,14094,3912,385,407,94.6,339,364,93.1,72,84,85.7,5,1,2,3,0,0,8,0.0,8,12,5,7,15,20,11,0,2.8,2.8,+2.5,+2.5,2.7,2.6,+1.2,+1.2,+0.3,0.12,23,0.17,0.44,9,39.1,15.9,1,0.1,0.06,+0.1,961,40,171,255,255,42,961,598,3207,1756,27,24,11,10,10,799,84,Match Report
6,Manchester City,2020-07-05,Southampton,eng Premier League,L 0-1,0,1,-1,73,0,0,0,0,757,882,85.8,18,77,27,3,113,14457,4458,276,308,89.6,396,444,89.2,83,107,77.6,16,10,6,5,5,8,14,57.1,6,4,1,3,9,25,12,1,3.2,3.2,+2.5,+2.5,2.3,1.7,-3.2,-3.2,-2.3,0.13,26,0.00,0.00,6,23.1,15.4,1,0.4,0.09,-0.6,988,44,242,255,255,53,988,773,3286,1690,22,22,9,16,14,751,112,Match Report
7,Manchester City,2020-07-02,Liverpool,eng Premier League,W 4-0,4,0,+4,47,2,1,1,0,445,537,82.9,11,19,10,3,36,8092,2889,187,214,87.4,190,207,91.8,55,85,64.7,10,7,8,2,0,4,9,44.4,5,8,5,3,8,18,20,2,2.4,1.6,+1.4,+0.6,1.5,0.5,+0.6,+0.4,+0.5,0.13,13,0.15,0.50,4,30.8,17.5,0,0.6,0.19,+0.6,628,98,255,255,105,20,627,387,2086,1171,24,16,3,12,9,444,36,Match Report
8,Manchester City,2020-06-25,Chelsea,eng Premier League,L 1-2,1,2,-1,65,1,0,0,0,674,755,89.3,10,75,10,1,76,12106,3261,300,315,95.2,289,309,93.5,72,105,68.6,7,5,3,3,1,2,12,16.7,10,10,4,6,5,12,8,2,0.8,0.8,-2.4,-2.4,0.8,0.7,+0.2,+0.2,-0.8,0.07,11,0.09,0.50,2,18.2,21.4,1,3.3,0.38,+1.3,837,49,189,255,241,24,837,487,2670,1523,26,16,8,17,8,668,76,Match Report
9,Manchester City,2020-06-22,Burnley,eng Premier League,W 5-0,5,0,+5,71,4,1,1,0,771,848,90.9,17,58,12,3,61,12866,3709,340,365,93.2,325,343,94.8,65,80,81.3,12,8,6,5,1,6,14,42.9,8,3,0,3,2,14,8,0,2.4,1.6,+2.3,+1.6,1.6,1.4,+2.6,+2.4,+2.4,0.09,18,0.22,0.67,6,33.3,19.6,1,0.0,,0.0,915,47,219,255,196,28,914,667,3031,1762,25,19,9,9,4,762,61,Match Report
10,Manchester City,2020-06-17,Arsenal,eng Premier League,W 3-0,3,0,+3,67,2,1,1,0,664,724,91.7,14,42,11,0,55,11405,3158,325,343,94.8,273,287,95.1,57,73,78.1,7,3,0,6,1,2,5,40.0,3,4,0,4,13,20,7,1,2.6,1.9,+2.4,+1.6,1.5,1.4,+0.4,+0.1,-1.5,0.11,19,0.11,0.18,11,57.9,18.3,2,0.0,,0.0,805,45,161,255,228,31,804,675,3051,1755,32,28,10,10,8,661,55,Match Report
11,Manchester City,2020-03-08,Manchester Utd,eng Premier League,L 0-2,0,2,-2,72,0,0,0,0,708,825,85.8,7,45,4,1,52,11977,3338,329,352,93.5,290,321,90.3,70,102,68.6,15,5,4,9,2,11,23,47.8,12,6,4,2,8,23,9,3,0.6,0.6,-1.0,-1.0,0.6,0.5,-0.6,-0.6,-0.6,0.09,7,0.00,0.00,4,57.1,16.9,0,1.4,0.24,-0.6,900,76,241,255,224,12,900,678,2898,1444,26,25,6,14,11,704,52,Match Report
12,Manchester City,2020-02-22,Leicester City,eng Premier League,W 1-0,1,0,+1,67,1,0,1,1,631,724,87.2,14,37,9,0,52,10584,2730,313,334,93.7,227,248,91.5,69,94,73.4,15,11,7,5,3,8,26,30.8,18,9,3,6,15,30,14,0,2.4,1.7,+1.6,+0.8,1.5,1.4,-1.4,-0.7,-0.5,0.10,17,0.06,0.17,6,35.3,21.1,2,0.3,0.10,+0.3,821,60,210,255,249,30,820,635,3334,1805,30,37,8,13,12,628,52,Match Report
13,Manchester City,2020-02-19,West Ham,eng Premier League,W 2-0,2,0,+2,77,2,0,0,0,842,949,88.7,15,59,16,1,73,12349,3452,485,510,95.1,278,312,89.1,48,66,72.7,11,7,6,3,2,4,12,33.3,8,5,1,4,7,18,12,0,2.1,2.1,+2.0,+2.0,1.8,2.6,-0.1,-0.1,+0.2,0.11,20,0.10,0.29,7,35.0,15.0,0,0.0,,0.0,1035,40,142,255,255,44,1035,820,3813,2300,44,42,14,9,9,838,73,Match Report
14,Manchester City,2020-02-02,Tottenham,eng Premier League,L 0-2,0,2,-2,67,0,0,1,1,634,739,85.8,12,59,14,1,74,10501,2991,296,329,90.0,258,289,89.3,56,73,76.7,15,9,7,6,2,6,15,40.0,9,5,0,5,12,27,14,0,2.4,1.9,+2.1,+1.6,1.2,2.0,-2.4,-1.9,-1.2,0.12,18,0.00,0.00,4,22.2,15.2,0,0.7,0.22,-1.3,838,32,126,255,252,50,837,606,3073,1655,30,26,12,12,9,634,74,Match Report
15,Manchester City,2020-01-21,Sheffield Utd,eng Premier League,W 1-0,1,0,+1,66,1,0,1,1,554,656,84.5,16,24,9,2,44,9496,2857,262,289,90.7,213,245,86.9,59,80,73.8,8,5,6,2,0,2,11,18.2,9,7,1,6,11,19,25,0,2.8,2.0,+2.1,+1.3,2.0,1.4,-1.8,-1.0,-1.0,0.12,17,0.06,0.25,4,23.5,17.3,1,0.0,0.03,0.0,762,61,229,255,177,32,761,547,3190,1866,31,28,7,8,8,552,44,Match Report
16,Manchester City,2020-01-18,Crystal Palace,eng Premier League,D 2-2,2,2,0,72,2,0,0,0,640,750,85.3,19,58,26,7,97,10358,3126,306,333,91.9,253,290,87.2,50,74,67.6,13,6,4,4,5,6,20,30.0,14,3,1,2,9,22,3,0,2.6,2.6,+2.3,+2.3,2.3,3.8,-0.6,-0.6,-0.3,0.11,25,0.08,0.33,6,24.0,16.7,1,0.7,0.25,-0.3,863,32,118,255,255,64,863,632,3700,2206,58,26,11,20,12,634,96,Match Report
17,Manchester City,2020-01-12,Aston Villa,eng Premier League,W 6-1,6,1,+5,70,6,0,0,0,829,909,91.2,18,38,16,2,57,12479,3280,461,492,93.7,278,300,92.7,57,71,80.3,16,8,10,5,1,9,26,34.6,17,11,2,9,8,24,5,0,2.8,2.8,+1.7,+2.5,2.5,1.4,+3.2,+3.2,+3.5,0.13,22,0.27,0.55,11,50.0,16.1,1,1.0,0.00,0.0,1001,57,191,255,253,44,1001,806,3838,1948,37,22,13,14,9,829,57,Match Report
18,Manchester City,2020-01-01,Everton,eng Premier League,W 2-1,2,1,+1,65,2,0,0,0,719,807,89.1,15,34,9,1,51,10920,3331,399,427,93.4,244,268,91.0,47,69,68.1,10,8,6,2,2,5,15,33.3,10,10,2,8,16,26,15,1,1.5,1.5,+0.5,+0.5,1.5,0.8,+0.5,+0.5,+0.5,0.09,16,0.13,0.29,7,43.8,16.0,0,1.5,0.74,+0.5,913,43,218,255,177,21,913,681,2884,1439,24,26,8,11,9,716,50,Match Report
19,Manchester City,2019-12-29,Sheffield Utd,eng Premier League,W 2-0,2,0,+2,72,2,0,0,0,811,906,89.5,13,48,12,2,53,12404,3405,455,480,94.8,287,313,91.7,46,68,67.6,10,8,7,3,0,4,13,30.8,9,12,2,10,3,13,10,0,1.1,1.1,+0.1,+0.1,0.9,0.8,+0.9,+0.9,+1.1,0.07,16,0.13,0.50,4,25.0,23.1,2,0.0,,0.0,996,62,242,255,254,24,996,789,3878,2038,29,35,4,13,9,810,53,Match Report
20,Manchester City,2019-12-27,Wolves,eng Premier League,L 2-3,2,3,-1,38,2,0,1,1,301,382,78.8,4,15,1,0,18,5185,1868,141,157,89.8,130,149,87.2,24,54,44.4,16,6,10,5,1,8,26,30.8,18,8,6,2,14,30,37,2,1.5,0.6,-1.1,-2.0,0.5,0.2,+0.5,+1.4,+0.5,0.10,6,0.33,1.00,2,33.3,19.0,1,1.8,0.22,-1.2,498,87,215,221,69,10,497,252,1422,814,11,12,5,7,5,300,18,Match Report
