Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,PSxG,PSxG/SoT,PSxG+/-,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
1,Liverpool,2020-07-26,Newcastle Utd,eng Premier League,W 3-1,3,1,+2,74,3,0,0,0,742,844,87.9,10,73,10,3,59,13065,3997,324,354,91.5,348,366,95.1,64,99,64.6,12,5,0,9,3,3,6,50.0,3,5,0,5,8,20,10,0,0.6,0.6,+0.5,+0.5,0.5,0.9,+2.4,+2.4,+2.5,0.05,14,0.21,0.50,6,42.9,20.0,0,0.7,0.33,-0.3,949,35,124,255,240,25,949,780,3141,1400,21,28,6,19,6,739,59,Match Report
2,Liverpool,2020-07-22,Chelsea,eng Premier League,W 5-3,5,3,+2,50,5,0,0,0,497,621,80.0,7,23,6,2,26,8503,2949,219,257,85.2,207,238,87.0,48,86,55.8,19,8,6,9,4,8,19,42.1,11,6,0,6,5,24,16,0,1.7,1.7,-0.7,-0.7,1.5,1.0,+3.3,+3.3,+1.5,0.17,10,0.50,0.71,7,70.0,14.4,1,2.5,0.65,-0.5,716,64,229,255,136,19,716,410,1893,857,11,14,3,22,8,491,24,Match Report
3,Liverpool,2020-07-15,Arsenal,eng Premier League,L 1-2,1,2,-1,69,1,0,0,0,564,685,82.3,19,62,16,4,67,10656,3474,244,269,90.7,242,275,88.0,70,104,67.3,12,10,3,5,4,8,15,53.3,7,6,0,6,10,22,4,2,2.1,2.1,+1.3,+1.3,1.7,1.4,-1.1,-1.1,-0.7,0.09,24,0.04,0.13,8,33.3,16.7,0,1.2,0.62,-0.8,773,30,172,255,255,50,773,480,2389,1192,33,15,7,15,12,558,67,Match Report
4,Liverpool,2020-07-11,Burnley,eng Premier League,D 1-1,1,1,0,71,1,0,0,0,604,729,82.9,18,41,20,2,62,9915,3197,287,313,91.7,235,276,85.1,54,94,57.4,10,6,4,3,3,4,8,50.0,4,3,2,1,6,16,17,1,1.7,1.7,+1.3,+1.3,1.5,1.5,-0.7,-0.7,-0.5,0.07,23,0.04,0.11,9,39.1,18.3,1,0.4,0.22,-0.6,826,50,208,255,255,45,826,551,2797,1452,32,20,12,19,9,599,61,Match Report
5,Liverpool,2020-07-08,Brighton,eng Premier League,W 3-1,3,1,+2,56,3,0,0,0,427,538,79.4,17,34,14,2,55,8467,3137,176,203,86.7,177,211,83.9,63,98,64.3,11,4,4,5,2,3,12,25.0,9,9,3,6,11,22,21,1,2.5,2.5,+0.1,+0.1,2.1,1.9,+0.5,+0.5,+0.9,0.12,20,0.15,0.38,8,40.0,14.2,0,1.3,0.67,+0.3,648,58,197,255,198,37,648,406,2051,1093,27,18,10,15,4,427,55,Match Report
6,Liverpool,2020-07-05,Aston Villa,eng Premier League,W 2-0,2,0,+2,70,2,0,0,0,592,722,82.0,6,80,14,0,67,10819,3619,257,288,89.2,269,309,87.1,58,100,58.0,7,4,2,4,1,3,12,25.0,9,8,2,6,5,12,18,0,0.7,0.7,+0.1,+0.1,0.7,0.9,+1.3,+1.3,+1.3,0.12,6,0.33,0.50,4,66.7,18.1,0,1.2,0.40,+1.2,802,54,207,255,211,28,802,460,2692,1481,25,16,6,17,5,588,66,Match Report
7,Liverpool,2020-07-02,Manchester City,eng Premier League,L 0-4,0,4,-4,53,0,0,0,0,498,596,83.6,9,34,11,2,36,8508,2665,251,269,93.3,191,216,88.4,44,83,53.0,13,8,8,3,2,4,13,30.8,9,11,3,8,15,28,8,1,1.1,1.1,-1.4,-0.6,0.7,0.5,-1.1,-1.1,-0.7,0.10,11,0.00,0.00,3,27.3,16.3,1,2.0,0.20,-1.0,678,54,237,255,138,25,678,427,1976,859,18,11,6,14,6,495,36,Match Report
8,Liverpool,2020-06-24,Crystal Palace,eng Premier League,W 4-0,4,0,+4,73,4,0,0,0,815,928,87.8,11,89,21,4,76,13506,3383,399,441,90.5,321,352,91.2,71,93,76.3,17,10,5,8,4,4,14,28.6,10,8,0,8,15,32,1,1,2.4,2.4,+2.3,+2.3,1.7,1.7,+1.6,+1.6,+1.3,0.12,21,0.19,0.57,7,33.3,17.8,2,0.0,,0.0,1026,18,104,255,255,42,1026,732,3254,1670,29,27,7,20,11,809,76,Match Report
9,Liverpool,2020-06-21,Everton,eng Premier League,D 0-0,0,0,0,69,0,0,0,0,534,643,83.0,7,48,8,1,49,9908,3004,210,230,91.3,249,280,88.9,61,99,61.6,16,12,3,8,5,6,13,46.2,7,9,2,7,10,26,3,0,0.7,0.7,-0.2,-0.2,0.5,0.9,-0.7,-0.7,-0.5,0.07,10,0.00,0.00,3,30.0,18.5,3,0.6,0.20,+0.6,729,30,172,255,207,22,729,437,2126,1160,24,20,5,15,15,533,48,Match Report
10,Liverpool,2020-03-07,Bournemouth,eng Premier League,W 2-1,2,1,+1,74,2,0,0,0,653,789,82.8,12,54,12,3,55,11263,3125,260,302,86.1,323,355,91.0,44,83,53.0,7,4,2,2,3,3,9,33.3,6,9,3,6,11,18,20,0,1.8,1.8,+0.4,+0.4,1.7,1.0,+0.2,+0.2,+0.3,0.13,14,0.14,0.33,6,42.9,19.7,0,1.1,0.38,+0.1,880,44,162,255,255,30,880,655,2634,1384,27,25,6,13,3,652,55,Match Report
11,Liverpool,2020-02-29,Watford,eng Premier League,L 0-3,0,3,-3,70,0,0,0,0,641,782,82.0,5,58,16,1,64,11153,3181,270,307,87.9,311,364,85.4,43,75,57.3,8,2,3,4,1,4,10,40.0,6,11,1,10,5,13,13,3,0.3,0.3,-2.1,-2.1,0.2,0.6,-0.3,-0.3,-0.2,0.04,7,0.00,0.00,1,14.3,22.6,1,1.7,0.33,-1.3,874,56,185,255,240,29,874,621,2791,1658,29,23,7,14,6,635,63,Match Report
12,Liverpool,2020-02-24,West Ham,eng Premier League,W 3-2,3,2,+1,69,3,0,0,0,565,692,81.6,21,45,17,6,51,9174,3008,277,306,90.5,235,272,86.4,36,80,45.0,23,16,8,7,8,14,34,41.2,20,5,1,4,8,31,22,0,2.4,2.4,+1.7,+1.7,1.9,1.6,+0.6,+0.6,+1.1,0.10,25,0.12,0.43,7,28.0,16.2,1,0.7,0.18,-1.3,819,46,147,255,255,49,819,543,2729,1598,32,22,9,17,8,559,51,Match Report
13,Liverpool,2020-02-15,Norwich City,eng Premier League,W 1-0,1,0,+1,63,1,0,0,0,556,685,81.2,13,42,17,2,60,9383,2691,286,325,88.0,197,230,85.7,58,95,61.1,16,11,6,4,6,6,12,50.0,6,14,0,14,5,21,8,0,2.0,2.0,+1.7,+1.7,1.1,1.2,-1.0,-1.0,-0.1,0.12,17,0.06,0.17,6,35.3,16.5,0,0.0,0.02,0.0,777,30,116,255,255,40,777,531,2808,1529,30,23,11,16,6,553,60,Match Report
14,Liverpool,2020-02-01,Southampton,eng Premier League,W 4-0,4,0,+4,62,4,0,0,0,433,581,74.5,13,26,6,0,34,7762,2850,179,208,86.1,210,253,83.0,38,94,40.4,14,9,7,4,3,4,14,28.6,10,11,4,7,11,25,24,1,3.2,3.2,+2.4,+2.4,3.0,1.4,+0.8,+0.8,+1.0,0.20,16,0.25,0.44,9,56.3,15.0,1,0.3,0.07,+0.3,683,92,255,255,138,25,683,367,2044,989,18,15,7,9,12,431,33,Match Report
15,Liverpool,2020-01-29,West Ham,eng Premier League,W 2-0,2,0,+2,70,1,1,1,0,762,873,87.3,9,52,9,2,56,13109,3582,318,347,91.6,366,392,93.4,54,92,58.7,17,9,5,6,6,9,21,42.9,12,9,0,9,8,25,14,2,2.8,2.0,+2.1,+1.3,1.4,1.3,-0.8,-1.0,-0.4,0.17,12,0.08,0.25,4,33.3,20.2,1,0.7,0.17,+0.7,975,48,176,255,202,28,974,735,2734,1436,14,16,4,14,10,760,56,Match Report
