Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,PSxG,PSxG/SoT,PSxG+/-,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
1,Wolves,2020-07-26,Chelsea,eng Premier League,L 0-2,0,2,-2,38,0,0,0,0,281,410,68.5,4,20,3,0,29,5362,2396,123,162,75.9,111,144,77.1,37,81,45.7,22,16,13,8,1,7,15,46.7,8,13,2,11,8,30,7,1,0.2,0.2,-1.3,-1.3,0.2,0.3,-0.2,-0.2,-0.2,0.04,5,0.00,0.00,1,20.0,23.3,0,1.5,0.51,-0.5,523,41,191,232,104,8,523,232,1249,504,9,8,2,18,15,277,29,Match Report
2,Wolves,2020-07-20,Crystal Palace,eng Premier League,W 2-0,2,0,+2,53,2,0,0,0,401,504,79.6,8,36,4,2,32,7897,2950,163,176,92.6,167,203,82.3,63,99,63.6,18,9,11,6,1,6,14,42.9,8,13,3,10,9,27,14,1,1.5,1.5,+1.1,+1.1,1.3,1.1,+0.5,+0.5,-0.3,0.14,11,0.18,0.40,5,45.5,13.8,0,0.5,0.17,+0.5,612,41,173,255,145,20,612,306,1702,834,21,10,5,13,6,399,31,Match Report
3,Wolves,2020-07-15,Burnley,eng Premier League,D 1-1,1,1,0,53,1,0,0,0,340,458,74.2,10,24,5,1,41,6414,2393,148,176,84.1,137,161,85.1,47,92,51.1,9,7,5,3,1,4,7,57.1,3,9,3,6,13,22,22,0,1.2,1.2,-0.6,+0.1,1.0,0.9,-0.2,-0.2,-1.0,0.09,14,0.07,0.20,5,35.7,16.6,0,1.0,0.00,0.0,562,48,170,255,142,21,562,301,1824,953,26,24,9,15,6,335,41,Match Report
4,Wolves,2020-07-12,Everton,eng Premier League,W 3-0,3,0,+3,55,2,1,1,0,506,598,84.6,10,26,4,0,42,9596,2983,189,215,87.9,237,265,89.4,63,87,72.4,9,6,5,4,0,3,10,30.0,7,11,3,8,13,22,13,0,2.6,1.8,+2.3,+1.5,1.6,0.6,+0.4,+0.2,+0.4,0.14,13,0.15,0.33,6,46.2,17.6,0,0.1,0.04,+0.1,682,39,176,255,146,15,681,412,2264,1255,35,23,4,9,6,501,41,Match Report
5,Wolves,2020-07-08,Sheffield Utd,eng Premier League,L 0-1,0,1,-1,56,0,0,0,0,463,583,79.4,4,23,3,2,28,8512,2751,186,230,80.9,201,229,87.8,57,93,61.3,13,6,6,6,1,8,18,44.4,10,10,1,9,15,28,30,0,0.4,0.4,-0.1,-0.1,0.3,0.4,-0.4,-0.4,-0.3,0.06,6,0.00,0.00,1,16.7,21.7,1,0.7,0.27,-0.3,703,81,255,255,122,14,703,350,2295,1256,31,17,7,12,7,460,27,Match Report
6,Wolves,2020-07-04,Arsenal,eng Premier League,L 0-2,0,2,-2,53,0,0,0,0,471,563,83.7,10,28,10,3,31,8656,3043,212,226,93.8,191,220,86.8,59,96,61.5,13,7,8,3,2,2,10,20.0,8,7,3,4,8,21,10,2,1.2,1.2,-0.1,-0.1,1.2,1.1,-1.2,-1.2,-1.2,0.12,10,0.00,0.00,1,10.0,19.5,1,1.8,0.46,-0.2,657,46,211,255,140,16,657,337,1726,856,21,18,1,17,17,467,31,Match Report
7,Wolves,2020-06-27,Aston Villa,eng Premier League,W 1-0,1,0,+1,52,1,0,0,0,396,501,79.0,7,29,5,1,27,7571,2887,172,198,86.9,124,146,84.9,74,103,71.8,10,6,7,2,1,5,14,35.7,9,5,2,3,7,17,9,0,0.7,0.7,+0.1,+0.1,0.5,0.5,+0.3,+0.3,+0.5,0.08,9,0.11,0.50,2,22.2,15.7,0,0.0,0.02,0.0,575,41,168,252,158,15,575,324,1496,698,15,13,3,12,5,395,27,Match Report
8,Wolves,2020-06-24,Bournemouth,eng Premier League,W 1-0,1,0,+1,54,1,0,0,0,377,474,79.5,6,29,2,1,26,7058,2466,159,174,91.4,156,177,88.1,47,88,53.4,14,8,9,4,1,9,21,42.9,12,14,2,12,10,24,25,0,1.7,1.7,+1.5,+1.5,1.5,0.8,-0.7,-0.7,-0.5,0.17,10,0.10,0.50,2,20.0,20.6,1,0.0,,0.0,580,36,182,255,114,10,580,356,1893,921,22,14,5,8,11,373,26,Match Report
9,Wolves,2020-06-20,West Ham,eng Premier League,W 2-0,2,0,+2,58,2,0,0,0,447,557,80.3,9,31,12,4,43,8576,2712,188,223,84.3,183,203,90.1,70,104,67.3,18,11,10,7,1,5,14,35.7,9,14,3,11,10,28,20,0,1.0,1.0,+0.5,+0.5,1.0,0.9,+1.0,+1.0,+1.0,0.10,10,0.20,0.33,6,60.0,18.1,0,0.3,0.15,+0.3,663,57,200,255,137,22,663,320,1819,1015,17,12,3,12,5,443,43,Match Report
10,Wolves,2020-03-07,Brighton,eng Premier League,D 0-0,0,0,0,43,0,0,0,0,372,502,74.1,7,24,3,2,17,7076,2416,157,184,85.3,152,188,80.9,52,90,57.8,22,17,13,8,1,13,23,56.5,10,14,2,12,8,30,17,0,0.8,0.8,+0.5,+0.5,0.5,0.5,-0.8,-0.8,-0.5,0.07,11,0.00,0.00,1,9.1,20.6,0,0.0,0.01,0.0,627,48,199,255,127,18,627,305,1771,1033,23,14,5,13,11,368,17,Match Report
11,Wolves,2020-03-01,Tottenham,eng Premier League,W 3-2,3,2,+1,35,3,0,0,0,264,359,73.5,10,19,5,3,20,4916,2272,119,141,84.4,84,104,80.8,46,80,57.5,25,10,13,10,2,13,24,54.2,11,9,5,4,17,42,30,1,2.6,2.6,+0.9,+0.9,1.1,0.5,+0.4,+0.4,-0.1,0.19,14,0.21,0.75,4,28.6,14.5,0,1.6,0.40,-0.4,489,55,157,236,111,24,489,222,1452,722,18,19,5,11,10,261,20,Match Report
12,Wolves,2020-02-23,Norwich City,eng Premier League,W 3-0,3,0,+3,40,3,0,0,0,324,423,76.6,13,23,7,4,28,5676,2304,147,169,87.0,104,132,78.8,48,81,59.3,32,14,14,15,3,12,22,54.5,10,12,1,11,17,49,14,0,2.9,2.9,+2.5,+2.5,1.7,0.7,+0.1,+0.1,+0.3,0.17,19,0.16,0.50,6,31.6,15.4,2,0.4,0.10,+0.4,556,35,171,255,113,21,556,253,1491,697,19,9,2,18,7,322,28,Match Report
13,Wolves,2020-02-14,Leicester City,eng Premier League,D 0-0,0,0,0,42,0,0,0,0,285,395,72.2,11,24,9,4,43,5556,2356,117,140,83.6,106,129,82.2,48,81,59.3,18,10,12,5,1,8,19,42.1,11,11,4,7,11,29,17,1,1.0,1.0,+0.2,+0.2,0.7,0.7,-1.0,-1.0,-0.7,0.06,15,0.00,0.00,3,20.0,17.2,2,0.5,0.18,+0.5,514,44,142,229,146,27,514,225,1603,954,27,16,5,13,12,283,43,Match Report
14,Wolves,2020-02-01,Manchester Utd,eng Premier League,D 0-0,0,0,0,36,0,0,0,0,302,389,77.6,10,23,6,2,28,5772,2390,118,134,88.1,127,151,84.1,45,76,59.2,28,19,19,7,2,8,21,38.1,13,9,3,6,19,47,25,0,1.3,1.3,+0.3,+0.3,1.0,0.8,-1.3,-1.3,-1.0,0.09,15,0.00,0.00,4,26.7,13.6,1,0.6,0.12,+0.6,525,63,214,215,105,27,525,248,1539,836,21,11,8,11,8,301,28,Match Report
15,Wolves,2020-01-23,Liverpool,eng Premier League,L 1-2,1,2,-1,47,1,0,0,0,435,548,79.4,9,26,6,4,38,8297,3290,170,197,86.3,188,221,85.1,63,99,63.6,11,6,5,5,1,5,18,27.8,13,11,6,5,11,22,7,3,1.8,1.8,+0.7,+0.7,1.8,1.4,-0.8,-0.8,-0.8,0.18,10,0.10,0.33,3,30.0,13.0,0,1.4,0.23,-0.6,635,58,227,255,118,19,635,363,1949,1020,20,14,6,21,6,431,36,Match Report
