Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,PSxG,PSxG/SoT,PSxG+/-,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
1,Southampton,2020-07-26,Sheffield Utd,eng Premier League,W 3-1,3,1,+2,72,2,1,1,0,614,740,83.0,6,36,10,0,51,10292,2863,297,327,90.8,258,298,86.6,46,88,52.3,11,10,5,6,0,5,11,45.5,6,8,2,6,7,18,9,0,1.7,0.9,+0.2,-0.6,0.4,0.5,+1.3,+1.1,+0.6,0.07,12,0.17,0.67,3,25.0,21.1,0,2.2,0.73,+1.2,825,41,203,255,199,30,824,520,3464,1983,39,27,5,10,6,607,50,Match Report
2,Southampton,2020-07-19,Bournemouth,eng Premier League,W 2-0,2,0,+2,56,2,0,1,1,306,451,67.8,12,21,11,2,33,5703,2452,139,171,81.3,120,160,75.0,41,84,48.8,22,12,14,6,2,5,8,62.5,3,12,4,8,10,32,49,1,2.5,1.7,+1.9,+1.2,1.6,0.9,-0.5,+0.3,+0.4,0.12,15,0.13,0.29,7,46.7,18.3,0,0.8,0.27,+0.8,601,87,243,241,123,29,600,264,1412,706,21,7,7,8,11,305,33,Match Report
3,Southampton,2020-07-16,Brighton,eng Premier League,D 1-1,1,1,0,67,1,0,0,0,520,649,80.1,15,52,14,0,48,9473,3043,222,249,89.2,217,253,85.8,67,119,56.3,15,12,4,5,6,5,14,35.7,9,9,4,5,9,24,8,0,2.5,2.5,+1.8,+1.8,1.6,0.8,-1.5,-1.5,-0.6,0.12,21,0.05,0.20,5,23.8,18.1,1,0.5,0.27,-0.5,753,40,183,255,240,30,753,380,2034,1045,19,15,7,19,10,510,44,Match Report
4,Southampton,2020-07-13,Manchester Utd,eng Premier League,D 2-2,2,2,0,52,2,0,0,0,432,551,78.4,7,35,10,1,42,7449,2740,191,218,87.6,175,207,84.5,40,81,49.4,10,6,3,6,1,5,20,25.0,15,10,1,9,12,22,17,1,1.6,1.6,+0.1,+0.1,1.5,0.8,+0.4,+0.4,+0.5,0.19,9,0.22,0.40,5,55.6,11.6,0,1.7,0.42,-0.3,645,47,181,255,168,19,645,308,1838,878,22,14,5,17,9,430,41,Match Report
5,Southampton,2020-07-09,Everton,eng Premier League,D 1-1,1,1,0,61,1,0,1,1,443,561,79.0,9,45,15,4,47,7921,2770,188,208,90.4,188,213,88.3,49,97,50.5,13,9,2,8,3,6,16,37.5,10,9,3,6,13,26,11,0,2.4,1.6,+1.4,+0.6,1.4,1.0,-1.4,-0.6,-0.4,0.11,15,0.07,0.25,4,26.7,17.6,2,1.3,0.36,+0.3,657,47,136,255,191,36,656,446,1839,879,17,9,3,12,9,442,47,Match Report
6,Southampton,2020-07-05,Manchester City,eng Premier League,W 1-0,1,0,+1,27,1,0,0,0,221,319,69.3,5,9,1,0,7,3924,1691,113,139,81.3,74,98,75.5,27,61,44.3,20,13,3,14,3,6,18,33.3,12,19,11,8,27,47,59,1,0.6,0.6,-2.5,-2.5,0.5,0.4,+0.4,+0.4,+0.5,0.08,8,0.13,0.25,4,50.0,23.5,1,2.7,0.45,+2.7,485,124,223,190,77,6,485,186,1032,445,7,9,1,13,8,220,6,Match Report
7,Southampton,2020-06-28,Watford,eng Premier League,W 3-1,3,1,+2,52,3,0,0,0,358,499,71.7,7,24,5,0,25,5739,2210,190,225,84.4,136,170,80.0,24,78,30.8,20,14,10,8,2,9,19,47.4,10,11,5,6,11,31,29,0,1.3,1.3,+0.8,+0.8,1.0,0.3,+1.7,+1.7,0.0,0.12,11,0.27,0.43,7,63.6,19.0,3,0.0,,0.0,619,46,192,255,151,12,619,352,1652,825,17,17,5,19,9,354,25,Match Report
8,Southampton,2020-06-25,Arsenal,eng Premier League,L 0-2,0,2,-2,53,0,0,0,0,376,488,77.0,8,31,7,3,28,6746,2088,176,207,85.0,154,173,89.0,39,85,45.9,17,10,8,5,4,4,12,33.3,8,8,2,6,12,29,10,1,0.9,0.9,-1.0,-1.0,0.7,0.6,-0.9,-0.9,-0.7,0.08,12,0.00,0.00,3,25.0,16.6,0,2.2,0.44,+0.2,571,31,139,255,160,20,571,392,1499,665,11,8,5,12,4,372,28,Match Report
9,Southampton,2020-06-19,Norwich City,eng Premier League,W 3-0,3,0,+3,46,3,0,0,0,255,379,67.3,16,18,9,1,35,4503,1835,118,149,79.2,98,130,75.4,27,65,41.5,24,12,10,9,5,12,22,54.5,10,16,5,11,17,41,17,0,1.7,1.7,+1.1,+1.1,1.1,0.6,+1.3,+1.3,+1.9,0.08,22,0.14,0.38,8,36.4,18.9,2,0.0,0.04,0.0,511,40,112,240,175,33,511,315,1734,858,23,21,11,21,7,253,34,Match Report
10,Southampton,2020-03-07,Newcastle Utd,eng Premier League,L 0-1,0,1,-1,39,0,0,0,0,227,344,66.0,5,28,3,0,27,4112,1995,116,144,80.6,81,119,68.1,27,64,42.2,19,11,13,3,3,13,28,46.4,15,18,4,14,10,29,21,1,0.6,0.6,-2.2,-1.4,0.6,0.7,-0.6,-0.6,-0.6,0.10,6,0.00,0.00,3,50.0,15.8,0,2.8,0.41,+1.8,458,47,145,185,134,11,458,180,1167,568,14,7,6,20,11,224,27,Match Report
