Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,PSxG,PSxG/SoT,PSxG+/-,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
1,Crystal Palace,2020-07-26,Tottenham,eng Premier League,D 1-1,1,1,0,48,1,0,0,0,375,482,77.8,12,31,11,3,34,6649,2496,173,190,91.1,147,180,81.7,43,79,54.4,22,12,10,8,4,9,18,50.0,9,8,2,6,10,32,12,0,0.8,0.8,+0.5,+0.5,0.7,0.7,+0.2,+0.2,+0.3,0.06,13,0.08,0.50,2,15.4,13.8,0,0.4,0.21,-0.6,594,32,156,255,156,25,594,334,1808,946,19,13,4,12,18,374,33,Match Report
2,Crystal Palace,2020-07-20,Wolves,eng Premier League,L 0-2,0,2,-2,47,0,0,0,0,351,453,77.5,5,19,7,4,22,5288,1986,173,193,89.6,127,150,84.7,21,59,35.6,13,5,6,5,2,7,23,30.4,16,10,3,7,12,25,20,1,0.4,0.4,-1.1,-1.1,0.3,0.2,-0.4,-0.4,-0.3,0.06,7,0.00,0.00,3,42.9,19.7,1,1.7,0.35,-0.3,559,50,186,255,103,12,559,308,1507,762,10,11,2,16,12,349,22,Match Report
3,Crystal Palace,2020-07-16,Manchester Utd,eng Premier League,L 0-2,0,2,-2,41,0,0,0,0,362,463,78.2,8,19,8,2,37,5702,1977,164,180,91.1,132,157,84.1,33,72,45.8,26,11,10,15,1,16,33,48.5,17,14,3,11,16,42,19,0,0.6,0.6,-1.6,-1.6,0.3,0.5,-0.6,-0.6,-0.3,0.05,13,0.00,0.00,5,38.5,19.9,1,2.1,0.42,+0.1,577,74,159,255,151,21,577,284,1320,658,18,15,4,16,8,360,36,Match Report
4,Crystal Palace,2020-07-12,Aston Villa,eng Premier League,L 0-2,0,2,-2,55,0,0,0,0,340,437,77.8,7,25,5,1,42,5538,2454,168,195,86.2,115,138,83.3,34,67,50.7,15,8,8,6,1,6,14,42.9,8,8,2,6,9,24,15,0,1.2,1.2,-0.5,-0.5,1.1,1.1,-1.2,-1.2,-1.1,0.13,9,0.00,0.00,5,55.6,12.0,0,2.9,0.34,+0.9,529,57,156,255,122,24,529,320,1931,1102,19,11,9,13,9,338,41,Match Report
5,Crystal Palace,2020-07-07,Chelsea,eng Premier League,L 2-3,2,3,-1,43,2,0,0,0,333,436,76.4,8,40,9,2,53,6360,2662,144,159,90.6,142,171,83.0,44,82,53.7,19,11,10,6,3,9,22,40.9,13,13,2,11,14,33,19,0,1.5,1.5,-0.4,-0.4,1.4,1.0,+0.5,+0.5,-0.4,0.12,13,0.15,0.50,4,30.8,17.8,0,2.7,0.46,-0.3,568,69,180,217,184,27,568,341,1773,835,14,9,4,26,15,328,52,Match Report
6,Crystal Palace,2020-07-04,Leicester City,eng Premier League,L 0-3,0,3,-3,48,0,0,0,0,389,502,77.5,5,35,5,3,32,7002,2809,191,217,88.0,144,176,81.8,46,82,56.1,18,8,6,10,2,10,16,62.5,6,19,5,14,7,25,5,3,0.8,0.8,-2.1,-2.1,0.7,0.6,-0.8,-0.8,-0.7,0.11,7,0.00,0.00,1,14.3,15.6,1,3.1,0.76,+0.1,604,44,165,255,115,12,604,409,1965,915,13,6,1,20,20,385,31,Match Report
7,Crystal Palace,2020-06-29,Burnley,eng Premier League,L 0-1,0,1,-1,59,0,0,0,0,433,547,79.2,6,37,12,4,36,7154,2399,225,252,89.3,149,177,84.2,45,86,52.3,13,10,6,5,2,8,17,47.1,9,7,1,6,7,20,16,1,0.9,0.9,+0.5,+0.5,0.3,0.7,-0.9,-0.9,-0.3,0.05,17,0.00,0.00,4,23.5,18.2,2,0.6,0.14,-0.4,640,43,218,209,217,34,640,377,2167,1053,21,17,7,19,10,428,35,Match Report
8,Crystal Palace,2020-06-24,Liverpool,eng Premier League,L 0-4,0,4,-4,27,0,0,0,0,251,347,72.3,2,7,1,0,8,4182,1695,138,158,87.3,88,113,77.9,21,61,34.4,20,13,14,6,0,9,16,56.3,7,12,4,8,16,36,37,1,0.1,0.1,-2.3,-2.3,0.1,0.0,-0.1,-0.1,-0.1,0.03,3,0.00,,0,0.0,29.0,0,3.7,0.53,-0.3,468,104,255,176,33,0,468,285,1230,416,4,9,0,12,13,250,8,Match Report
9,Crystal Palace,2020-06-20,Bournemouth,eng Premier League,W 2-0,2,0,+2,42,2,0,0,0,282,379,74.4,5,24,3,0,25,5053,2257,128,146,87.7,109,137,79.6,35,64,54.7,26,10,16,8,2,17,30,56.7,13,13,4,9,13,39,21,0,0.8,0.8,+0.3,+0.3,0.7,0.5,+1.2,+1.2,+0.3,0.11,7,0.29,1.00,2,28.6,18.5,1,0.1,0.07,+0.1,504,57,184,209,117,14,504,272,1376,606,14,15,4,15,13,278,25,Match Report
10,Crystal Palace,2020-03-07,Watford,eng Premier League,W 1-0,1,0,+1,44,1,0,0,0,284,410,69.3,10,14,7,1,29,4673,1901,131,156,84.0,106,145,73.1,26,75,34.7,21,11,11,8,2,9,13,69.2,4,9,5,4,13,34,33,0,0.8,0.8,+0.3,+0.3,0.8,0.8,+0.2,+0.2,+0.2,0.08,10,0.10,0.33,3,30.0,18.3,0,0.4,0.12,+0.4,561,90,234,200,138,22,561,284,1625,962,22,13,5,12,13,283,29,Match Report
