Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,PSxG,PSxG/SoT,PSxG+/-,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
1,Arsenal,2020-07-26,Watford,eng Premier League,W 3-2,3,2,+1,50,2,1,1,0,387,470,82.3,11,24,7,2,38,6555,2509,184,196,93.9,156,184,84.8,34,63,54.0,14,8,8,6,0,5,14,35.7,9,16,5,11,7,21,29,0,2.3,1.5,-1.4,-1.4,1.4,0.7,+0.7,+0.5,+0.6,0.13,12,0.17,0.50,4,33.3,14.1,0,3.1,0.36,+1.1,593,97,255,236,99,23,592,381,2187,1238,24,14,4,13,1,384,38,Match Report
2,Arsenal,2020-07-21,Aston Villa,eng Premier League,L 0-1,0,1,-1,69,0,0,0,0,566,669,84.6,5,40,7,1,59,9504,2438,263,299,88.0,234,266,88.0,47,68,69.1,3,3,2,1,0,0,7,0.0,7,5,1,4,5,8,22,0,0.6,0.6,+0.1,+0.1,0.4,0.6,-0.6,-0.6,-0.4,0.09,7,0.00,,0,0.0,15.3,0,0.2,0.08,-0.8,742,56,209,255,177,19,742,527,2851,1591,25,18,4,10,12,563,59,Match Report
3,Arsenal,2020-07-15,Liverpool,eng Premier League,W 2-1,2,1,+1,32,2,0,0,0,200,315,63.5,2,14,6,0,13,3423,1562,108,133,81.2,64,89,71.9,20,62,32.3,21,9,14,7,0,9,20,45.0,11,15,9,6,8,29,28,1,0.8,0.8,-1.3,-1.3,0.4,0.2,+1.2,+1.2,+0.6,0.27,3,0.67,1.00,2,66.7,12.4,0,2.0,0.25,+1.0,430,108,244,135,57,8,430,209,961,458,5,5,0,7,4,197,12,Match Report
4,Arsenal,2020-07-12,Tottenham,eng Premier League,L 1-2,1,2,-1,62,1,0,0,0,582,671,86.7,6,31,7,0,56,9997,2667,259,277,93.5,272,300,90.7,43,73,58.9,12,7,6,6,0,6,16,37.5,10,12,5,7,6,18,14,1,0.6,0.6,-1.4,-1.4,0.3,0.5,+0.4,+0.4,+0.7,0.05,13,0.08,0.25,4,30.8,19.2,2,3.1,0.36,+1.1,755,65,223,255,121,15,755,512,2923,1690,24,19,3,9,19,580,56,Match Report
5,Arsenal,2020-07-07,Leicester City,eng Premier League,D 1-1,1,1,0,39,1,0,0,0,257,382,67.3,8,21,6,1,37,4434,1867,137,157,87.3,95,123,77.2,23,78,29.5,6,4,3,1,2,2,6,33.3,4,8,1,7,16,22,15,0,1.1,1.1,+0.1,+0.1,1.0,0.9,-0.1,-0.1,0.0,0.10,11,0.09,0.14,7,63.6,16.3,1,1.0,0.19,0.0,480,49,165,193,129,17,480,293,1366,558,13,11,4,17,8,252,36,Match Report
6,Arsenal,2020-07-04,Wolves,eng Premier League,W 2-0,2,0,+2,47,2,0,0,0,415,507,81.9,4,23,2,1,32,7181,2089,189,213,88.7,177,202,87.6,35,67,52.2,29,19,10,13,6,12,18,66.7,6,10,4,6,11,40,26,0,1.3,1.3,+0.1,+0.1,1.0,0.3,+0.7,+0.7,0.0,0.16,8,0.25,0.50,4,50.0,13.4,0,0.2,0.17,+0.2,620,71,185,255,106,10,620,387,2167,1222,16,13,2,16,11,410,32,Match Report
7,Arsenal,2020-07-01,Norwich City,eng Premier League,W 4-0,4,0,+4,51,4,0,0,0,418,503,83.1,7,33,13,2,50,7068,2249,205,224,91.5,165,193,85.5,35,59,59.3,12,8,2,6,4,3,12,25.0,9,10,2,8,13,25,12,0,1.5,1.5,+1.2,+1.2,0.8,0.8,+2.5,+2.5,+0.2,0.12,13,0.31,0.50,8,61.5,18.3,2,0.5,0.23,+0.5,589,32,129,255,166,20,589,367,2041,1072,22,15,8,16,14,415,49,Match Report
8,Arsenal,2020-06-25,Southampton,eng Premier League,W 2-0,2,0,+2,47,2,0,0,0,333,435,76.6,5,16,7,1,25,6005,2072,140,174,80.5,151,175,86.3,31,59,52.5,10,2,7,3,0,6,15,40.0,9,11,2,9,15,25,21,0,1.9,1.9,+1.0,+1.0,0.5,0.4,+0.1,+0.1,-0.5,0.20,10,0.20,0.40,5,50.0,14.2,1,0.1,0.04,+0.1,521,73,223,213,89,18,521,330,1628,848,18,10,7,10,13,329,25,Match Report
9,Arsenal,2020-06-20,Brighton,eng Premier League,L 1-2,1,2,-1,59,1,0,0,0,450,527,85.4,8,33,9,3,54,8514,2464,155,177,87.6,245,258,95.0,44,69,63.8,8,4,3,5,0,3,9,33.3,6,10,2,8,4,12,27,0,0.8,0.8,-0.2,-0.2,0.5,0.6,+0.2,+0.2,+0.5,0.06,13,0.08,0.17,6,46.2,17.1,0,1.6,0.32,-0.4,625,60,196,255,142,17,625,428,2431,1284,24,16,3,16,10,448,54,Match Report
10,Arsenal,2020-06-17,Manchester City,eng Premier League,L 0-3,0,3,-3,33,0,0,0,0,294,361,81.4,2,8,4,1,22,5227,1586,107,120,89.2,159,169,94.1,21,50,42.0,15,10,6,9,0,7,20,35.0,13,10,3,7,8,23,12,1,0.3,0.3,-2.4,-1.6,0.1,0.1,-0.3,-0.3,-0.1,0.09,3,0.00,,0,0.0,16.3,0,3.4,0.21,+0.4,441,73,227,169,49,8,441,292,1470,823,11,7,3,11,5,290,22,Match Report
