Rk,Team,Date,Opp,Comp,Result,GF,GA,GD,Poss,G-PK,PK,PKatt,PKm,Cmp,Att,Cmp%,KP,1/3,PPA,CrsPA,PrgP,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,xG,npxG,xGD,npxGD,xAG,xA,G-xG,np:G-xG,A-xAG,npxG/Sh,Sh,G/Sh,G/SoT,SoT,SoT%,Dist,FK,PSxG,PSxG/SoT,PSxG+/-,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Match Report
1,Everton,2020-07-26,Bournemouth,eng Premier League,L 1-3,1,3,-2,69,1,0,0,0,631,741,85.2,12,51,12,5,56,11966,3616,236,270,87.4,316,344,91.9,72,91,79.1,26,16,9,9,8,10,17,58.8,7,17,4,13,6,32,24,1,1.7,1.7,+0.2,+1.0,1.7,1.5,-0.7,-0.7,-0.7,0.14,13,0.08,0.20,5,38.5,13.5,0,1.7,0.10,-1.3,878,96,255,255,191,30,878,495,2531,1351,19,14,3,16,9,630,56,Match Report
2,Everton,2020-07-20,Sheffield Utd,eng Premier League,W 1-0,1,0,+1,49,1,0,0,0,400,515,77.7,5,22,4,1,20,7946,2761,146,171,85.4,197,232,84.9,55,95,57.9,10,7,7,3,0,5,14,35.7,9,12,5,7,9,19,32,0,0.4,0.4,-0.2,-0.2,0.4,0.5,+0.6,+0.6,+0.6,0.08,5,0.20,0.50,2,40.0,14.8,0,0.0,,0.0,631,116,255,197,78,10,631,320,1634,788,12,3,3,19,8,400,20,Match Report
3,Everton,2020-07-16,Aston Villa,eng Premier League,D 1-1,1,1,0,54,1,0,0,0,402,491,81.9,8,30,7,4,46,7700,2963,146,169,86.4,193,213,90.6,49,81,60.5,10,6,4,6,0,3,11,27.3,8,11,7,4,14,24,22,0,0.9,0.9,-0.4,-0.4,0.9,1.1,+0.1,+0.1,+0.1,0.10,9,0.11,1.00,1,11.1,18.0,0,0.5,0.51,-0.5,587,85,212,254,124,22,587,361,1968,1084,21,15,5,17,8,399,46,Match Report
4,Everton,2020-07-12,Wolves,eng Premier League,L 0-3,0,3,-3,45,0,0,0,0,392,485,80.8,6,19,4,2,30,6586,2247,180,204,88.2,162,186,87.1,35,63,55.6,10,8,6,4,0,4,19,21.1,15,12,3,9,14,24,14,0,0.3,0.3,-2.3,-1.5,0.3,0.5,-0.3,-0.3,-0.3,0.05,6,0.00,0.00,2,33.3,15.4,0,2.6,0.24,-0.4,565,65,184,255,83,13,565,334,1967,1012,18,11,3,9,6,388,30,Match Report
5,Everton,2020-07-09,Southampton,eng Premier League,D 1-1,1,1,0,39,1,0,0,0,260,362,71.8,6,16,4,2,18,5006,2168,99,129,76.7,110,133,82.7,35,64,54.7,12,5,6,6,0,3,14,21.4,11,17,6,11,12,24,27,0,1.0,1.0,-1.4,-0.6,0.8,0.4,0.0,0.0,+0.2,0.10,11,0.09,0.25,4,36.4,19.7,2,1.4,0.35,+0.4,490,84,220,209,65,11,490,228,1325,665,14,11,2,13,7,256,18,Match Report
6,Everton,2020-07-06,Tottenham,eng Premier League,L 0-1,0,1,-1,48,0,0,0,0,357,456,78.3,5,28,3,0,40,7060,2336,113,130,86.9,191,218,87.6,45,78,57.7,10,8,5,5,0,4,11,36.4,7,13,4,9,10,20,23,0,0.5,0.5,0.0,0.0,0.3,0.2,-0.5,-0.5,-0.3,0.04,11,0.00,0.00,3,27.3,23.2,1,0.1,0.05,+0.1,546,55,168,255,109,7,546,252,1573,939,15,11,1,17,13,356,40,Match Report
7,Everton,2020-07-01,Leicester City,eng Premier League,W 2-1,2,1,+1,35,1,1,1,0,266,361,73.7,5,21,6,1,19,5317,2386,117,135,86.7,95,115,82.6,46,90,51.1,20,9,10,8,2,11,28,39.3,17,10,6,4,9,29,37,0,1.2,0.4,-0.6,-1.4,0.4,0.3,+0.8,+0.6,+0.6,0.07,6,0.17,1.00,1,16.7,18.4,0,1.3,0.44,+0.3,488,83,215,184,94,8,487,213,1244,538,7,7,1,10,11,265,19,Match Report
8,Everton,2020-06-24,Norwich City,eng Premier League,W 1-0,1,0,+1,53,1,0,0,0,428,544,78.7,10,27,6,3,41,8005,2701,160,199,80.4,192,221,86.9,57,84,67.9,20,15,7,11,2,9,18,50.0,9,10,6,4,11,31,22,0,0.8,0.8,+0.4,+0.4,0.7,0.8,+0.2,+0.2,+0.3,0.06,12,0.08,0.20,5,41.7,16.8,1,0.1,0.09,+0.1,656,70,228,255,129,18,656,388,2142,1136,23,10,4,11,10,424,40,Match Report
9,Everton,2020-06-21,Liverpool,eng Premier League,D 0-0,0,0,0,31,0,0,0,0,192,286,67.1,6,10,2,0,8,3568,1702,83,101,82.2,74,97,76.3,28,66,42.4,20,14,13,7,0,5,12,41.7,7,11,3,8,11,31,27,0,0.9,0.9,+0.2,+0.2,0.5,0.9,-0.9,-0.9,-0.5,0.12,8,0.00,0.00,3,37.5,11.6,0,0.4,0.14,+0.4,390,78,218,128,46,9,390,165,927,420,7,4,2,6,10,192,8,Match Report
10,Everton,2020-03-08,Chelsea,eng Premier League,L 0-4,0,4,-4,40,0,0,0,0,354,456,77.6,2,19,3,1,33,6551,2243,135,167,80.8,160,184,87.0,46,75,61.3,15,10,8,6,1,7,27,25.9,20,5,1,4,9,24,11,0,0.5,0.5,-1.3,-1.3,0.4,0.3,-0.5,-0.5,-0.4,0.17,3,0.00,0.00,1,33.3,17.5,0,4.3,0.39,+0.3,534,60,180,255,80,7,534,360,1802,995,12,10,2,13,10,354,33,Match Report
